street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sneppevej 59,Løsning,8723,3,81,1985,380375.0,09-05-2017
Solvangs Alle 11,Løsning,8723,5,176,2006,2115000.0,27-04-2017
Lundagervej 69,Løsning,8723,7,158,1800,900000.0,03-04-2017
Frederiksbergvej 6,Løsning,8723,5,181,1949,700000.0,28-03-2017
Lindvedvej 39,Løsning,8723,6,140,1898,522500.0,26-03-2017
Sneppevej 60,Løsning,8723,5,125,1987,500000.0,17-03-2017
Jupitervej 27,Løsning,8723,5,136,1977,750000.0,10-03-2017
Tranebovej 59,Løsning,8723,5,159,2000,2212500.0,06-03-2017
Kingos Alle 6,Løsning,8723,5,157,1971,942151.0,06-03-2017
Rævebjergvej 12,Løsning,8723,3,83,1890,546000.0,23-02-2017
Kingos Alle 19,Løsning,8723,5,105,1969,1225000.0,16-02-2017
M Iversens Vej 5,Løsning,8723,5,131,2006,800000.0,08-02-2017
Jernbanegade 13,Løsning,8723,6,160,1921,1200000.0,03-02-2017
Herredsvej 10,Løsning,8723,7,248,2003,2375000.0,30-01-2017
Lysagervej 11,Løsning,8723,4,156,1973,1585000.0,25-01-2017
Venusvej 19,Løsning,8723,6,174,1975,1550000.0,13-01-2017
Trompholmsvej 4,Løsning,8723,5,152,1925,125000.0,13-01-2017
Merkurvej 11,Løsning,8723,5,137,1973,1375000.0,12-01-2017
Lindvedvej 40,Løsning,8723,4,123,1887,375000.0,11-01-2017
Bottrupvej 4A,Løsning,8723,5,149,1962,875000.0,06-01-2017
Ege Alle 5,Løsning,8723,5,143,1979,1151000.0,15-12-2016
Spættevej 11,Løsning,8723,6,177,1976,1376000.0,13-12-2016
Holbergsvej 4,Løsning,8723,4,111,1970,403100.0,12-12-2016
Rosenlunden 2,Løsning,8723,5,133,1961,900000.0,10-12-2016
Jupitervej 32,Løsning,8723,4,190,1977,1675000.0,08-12-2016
Fasanvej 11,Løsning,8723,4,120,1973,995000.0,05-12-2016
