street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Lindetoften 8,Søndersø,5471,5,236,1998,2295000.0,15-05-2017
Møllertoften 10,Søndersø,5471,4,125,1974,1375000.0,05-05-2017
Hemmerslev 15,Søndersø,5471,4,114,1947,450365.0,05-04-2017
Moderupvej 30,Søndersø,5471,4,158,1890,820000.0,03-04-2017
Bøgegårdsvej 92,Søndersø,5471,5,164,1981,1147635.0,14-03-2017
Toftekær 67B. 6,Søndersø,5471,2,39,1988,210000.0,11-03-2017
Havrevænget 20,Søndersø,5471,4,170,1973,1375000.0,10-03-2017
Christen Koldsvænget 1,Søndersø,5471,3,107,1976,598000.0,07-03-2017
Løkkehøj 17B,Søndersø,5471,3,80,1977,770000.0,22-02-2017
Vibevænget 1,Søndersø,5471,5,108,1963,925000.0,20-02-2017
Møllevej 41,Søndersø,5471,6,187,1943,1350000.0,20-02-2017
Odensevej 72,Søndersø,5471,4,107,1938,675000.0,03-02-2017
Løkkehøj 23B,Søndersø,5471,3,80,1976,500000.0,03-02-2017
Birkemosevej 3,Søndersø,5471,5,151,1975,1250000.0,01-02-2017
Bøgegårdsvej 73,Søndersø,5471,5,168,1996,2025000.0,30-01-2017
Åtoften 3A,Søndersø,5471,3,94,2008,1165000.0,25-01-2017
Birkemosevej 33,Søndersø,5471,5,137,1976,995000.0,19-01-2017
"Vestergade 9, 1",Søndersø,5471,4,116,1907,525000.0,18-01-2017
Svenstrupvej 60,Søndersø,5471,7,253,1900,1100000.0,17-01-2017
Grundtvigsvænget 3,Søndersø,5471,8,282,1979,1600000.0,17-01-2017
Toftekær 67C. 7,Søndersø,5471,2,39,1988,195000.0,13-01-2017
Odensevej 68D,Søndersø,5471,2,53,1937,325000.0,11-01-2017
Odensevej 77,Søndersø,5471,6,136,1955,695000.0,10-01-2017
Rasmus Nielsensvej 4,Søndersø,5471,4,112,1967,500000.0,06-01-2017
Vibevænget 13,Søndersø,5471,4,110,1966,945000.0,05-01-2017
Dallundvej 34,Søndersø,5471,4,120,1985,830000.0,27-12-2016
Birkemosevej 43,Søndersø,5471,4,106,1976,975000.0,22-12-2016
Askebyvej 57,Søndersø,5471,8,250,1885,6335000.0,21-12-2016
Bogensevej 1,Søndersø,5471,5,132,1877,390000.0,20-12-2016
Christen Koldsvænget 11,Søndersø,5471,5,178,1976,900000.0,19-12-2016
Toderupvej 26,Søndersø,5471,7,238,1867,1970000.0,15-12-2016
Sømarksvej 206,Søndersø,5471,4,106,1973,845000.0,13-12-2016
Melbyvej 38,Søndersø,5471,7,245,1868,2100000.0,13-12-2016
Nørreløkke 17,Søndersø,5471,5,146,1932,637500.0,12-12-2016
Møllegyden 45,Søndersø,5471,3,72,1947,140000.0,08-12-2016
Kornvænget 22,Søndersø,5471,6,196,1971,1400000.0,04-12-2016
Kosterslevvej 126,Søndersø,5471,5,123,1900,1800000.0,30-11-2016
Maderupskov 16,Søndersø,5471,4,110,1870,900000.0,30-11-2016
Bøgegårdsvej 10,Søndersø,5471,4,152,1986,1575000.0,12-11-2016
Farstrupvej 11,Søndersø,5471,4,97,1915,1130000.0,11-11-2016
Vedbyvej 37,Søndersø,5471,5,126,1952,500000.0,08-11-2016
Odensevej 36,Søndersø,5471,5,130,1880,1140000.0,04-11-2016
Rosenlunden 2B,Søndersø,5471,6,125,1973,475000.0,03-11-2016
Rosenlunden 36,Søndersø,5471,5,140,1973,1200000.0,03-11-2016
Nordmarksvænget 8,Søndersø,5471,6,206,1987,1845000.0,02-11-2016
Kløvervænget 8,Søndersø,5471,5,137,1970,825000.0,31-10-2016
Rasmus Nielsensvej 24,Søndersø,5471,7,183,1972,1495000.0,28-10-2016
Vedbyvej 26,Søndersø,5471,5,267,1925,1158000.0,27-10-2016
Vedbyvej 32,Søndersø,5471,5,196,1915,1725162.0,27-10-2016
Kærgårdstoften 56,Søndersø,5471,5,147,1994,1770000.0,25-10-2016
Stormarken 58,Søndersø,5471,7,250,1915,488352.0,25-10-2016
Østergade 9,Søndersø,5471,8,190,1900,600000.0,14-10-2016
Spurvevej 7,Søndersø,5471,4,152,1968,1385000.0,12-10-2016
Møllevej 12,Søndersø,5471,7,224,1887,662500.0,08-10-2016
Langehede 40,Søndersø,5471,3,183,1850,995000.0,08-10-2016
Birkemosevej 42,Søndersø,5471,5,141,1976,1400000.0,05-10-2016
Præstetoften 8,Søndersø,5471,4,120,1976,895000.0,04-10-2016
Vedbyvej 15,Søndersø,5471,4,191,1800,1580000.0,28-09-2016
Askevænget 32,Søndersø,5471,6,143,2008,1900000.0,26-09-2016
Kirsebærlunden 27,Søndersø,5471,4,139,1974,1065000.0,26-09-2016
Sømarksvej 168,Søndersø,5471,4,126,1971,1000000.0,16-09-2016
Spurvevej 9,Søndersø,5471,3,108,1970,1285000.0,16-09-2016
Odensevej 137,Søndersø,5471,9,190,1904,95000.0,15-09-2016
Birkemosevej 10,Søndersø,5471,3,132,1975,1045365.0,14-09-2016
Edelkær 26,Søndersø,5471,4,88,1987,715000.0,14-09-2016
Birkemosevej 47,Søndersø,5471,4,120,1976,1340000.0,13-09-2016
Sandvadgyden 26,Søndersø,5471,4,153,1961,450000.0,12-09-2016
Klaus Berntsensvej 32,Søndersø,5471,4,113,1950,270000.0,12-09-2016
