street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bredgade 82,Lem St,6940,5,152,1924,225000.0,25-04-2017
Refstrup 8,Lem St,6940,7,230,2010,365500.0,30-03-2017
Refstrup 2,Lem St,6940,7,225,1904,12953000.0,15-03-2017
Sdr Lemvej 8,Lem St,6940,4,88,1959,900000.0,23-02-2017
Kildevej 9,Lem St,6940,5,169,1972,850000.0,21-02-2017
Kjærgaardsparken 1,Lem St,6940,2,78,1988,429600.0,10-02-2017
Kærvej 6,Lem St,6940,4,110,1951,340000.0,31-12-2016
Kildebakken 57,Lem St,6940,5,142,1974,1095000.0,21-12-2016
Kildevej 11,Lem St,6940,5,160,1969,670000.0,05-11-2016
Store Kjærgaardsvej 11,Lem St,6940,4,86,1960,300000.0,23-10-2016
Kildebakken 40,Lem St,6940,5,160,1973,675000.0,30-09-2016
Kirkegade 49,Lem St,6940,8,235,1966,522640.0,20-09-2016
Kjærgaardsparken 2,Lem St,6940,5,143,1988,1045000.0,06-07-2016
Bredgade 9,Lem St,6940,4,113,1984,450000.0,05-07-2016
Mads Degnbols Vej 13,Lem St,6940,4,125,2001,725000.0,04-07-2016
Lambækvej 5,Lem St,6940,4,183,1949,475000.0,20-05-2016
Lambækvej 55,Lem St,6940,6,146,1872,850000.0,12-05-2016
Øster Lemvej 6,Lem St,6940,5,156,1962,1385000.0,29-04-2016
Højdedraget 63,Lem St,6940,4,140,1983,554018.0,01-04-2016
Svalevej 8,Lem St,6940,7,144,1964,910000.0,01-04-2016
Bredgade 98,Lem St,6940,6,132,1927,814720.0,28-03-2016
Bredgade 28,Lem St,6940,5,104,1959,230000.0,18-03-2016
Hykkelbjergvej 17,Lem St,6940,3,81,1964,370000.0,15-03-2016
Skolebakken 14,Lem St,6940,4,112,1959,260000.0,14-03-2016
Kildebakken 56,Lem St,6940,6,160,1973,1150000.0,23-02-2016
Skolegade 27,Lem St,6940,4,106,1977,500000.0,18-02-2016
Bredgade 31,Lem St,6940,3,73,1951,125000.0,14-01-2016
Jernbanegade 1,Lem St,6940,3,107,1920,50000.0,12-01-2016
Kirkegade 50,Lem St,6940,7,182,1900,1650000.0,15-12-2015
Store Kjærgaardsvej 6,Lem St,6940,4,102,1964,290000.0,14-12-2015
Kildebakken 44,Lem St,6940,5,142,1974,462500.0,02-11-2015
Svalevej 3,Lem St,6940,4,113,1964,395000.0,08-10-2015
Dejbjergvej 15,Lem St,6940,7,100,1936,350000.0,31-08-2015
Engen 1,Lem St,6940,4,127,1975,300000.0,18-08-2015
Tømmerstræde 6,Lem St,6940,3,93,1993,350000.0,23-07-2015
Nordmarken 8,Lem St,6940,6,169,2005,160000.0,06-07-2015
Bredgade 53,Lem St,6940,6,187,1910,100000.0,29-06-2015
Højdedraget 15,Lem St,6940,6,138,1988,483999.0,23-06-2015
Røgindvej 29,Lem St,6940,9,255,1875,1200000.0,17-06-2015
