street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Violinvej 19,Ølstykke,3650,8,190,1966,1150000.0,15-05-2017
Dronning Ingrids Vej 46,Ølstykke,3650,3,110,2004,828750.0,15-05-2017
Park Alle 38,Ølstykke,3650,5,122,1968,953979.0,11-05-2017
"Østervej 6, 1",Ølstykke,3650,4,144,1964,1478140.0,11-05-2017
Sperrestrupvej 29,Ølstykke,3650,6,230,2012,487800.0,09-05-2017
Vandmanden 33,Ølstykke,3650,4,102,1971,900000.0,08-05-2017
Løven 29,Ølstykke,3650,5,114,1970,2095000.0,05-05-2017
Gjelstensåsen 225,Ølstykke,3650,5,136,1996,1350000.0,02-05-2017
Felevej 3,Ølstykke,3650,4,119,1973,1895000.0,02-05-2017
Ametystvej 22,Ølstykke,3650,4,99,1988,1845000.0,30-04-2017
Ryttervænget 13,Ølstykke,3650,5,176,1880,2495000.0,24-04-2017
Bryggertorvet 35B,Ølstykke,3650,1,45,1988,1095000.0,20-04-2017
Vinkelvej 19,Ølstykke,3650,6,178,1965,2550000.0,19-04-2017
Spireavej 4,Ølstykke,3650,4,108,1967,2250000.0,11-04-2017
Drosselvej 20,Ølstykke,3650,5,136,1969,2750000.0,09-04-2017
Egevej 6,Ølstykke,3650,6,188,1968,2825000.0,04-04-2017
Ørnebjergvej 5F,Ølstykke,3650,2,88,1935,1295000.0,03-04-2017
Lillevang 5,Ølstykke,3650,4,91,1893,1900000.0,28-03-2017
Bryggerparken 12,Ølstykke,3650,4,94,2003,1795000.0,27-03-2017
Violvej 22,Ølstykke,3650,4,124,1976,1870000.0,24-03-2017
Hjørdisvej 23,Ølstykke,3650,5,129,1981,2750000.0,24-03-2017
Frodes Have 38,Ølstykke,3650,4,106,2007,230000.0,22-03-2017
Egernvej 2,Ølstykke,3650,5,124,1971,1925000.0,21-03-2017
Løven 14,Ølstykke,3650,5,114,1970,1825000.0,21-03-2017
Violvej 10,Ølstykke,3650,5,131,1968,2050000.0,17-03-2017
Lindholmvej 18,Ølstykke,3650,5,153,1973,2781667.0,16-03-2017
Dronning Dagmars Vej 28,Ølstykke,3650,4,137,1978,2249000.0,16-03-2017
Fiskene 32,Ølstykke,3650,5,114,1971,2295000.0,15-03-2017
Skjoldsvej 30,Ølstykke,3650,4,115,1974,2400000.0,15-03-2017
Skjoldsvej 79,Ølstykke,3650,5,125,1976,2100000.0,15-03-2017
Astersvej 7,Ølstykke,3650,4,140,1971,2600000.0,10-03-2017
Bryggerparken 15,Ølstykke,3650,5,110,2003,2210000.0,08-03-2017
Thyra Danebods Vej 61,Ølstykke,3650,5,125,1968,800000.0,08-03-2017
Skorpionen 13,Ølstykke,3650,4,102,1971,2095000.0,08-03-2017
Roarsvej 36,Ølstykke,3650,5,125,1975,2095000.0,02-03-2017
Dronning Dagmars Vej 72,Ølstykke,3650,5,137,1978,2150000.0,01-03-2017
Vandmanden 26,Ølstykke,3650,4,102,1971,2070000.0,22-02-2017
Vandmanden 17,Ølstykke,3650,5,114,1971,1875000.0,21-02-2017
Maglehøjvej 11,Ølstykke,3650,4,117,1970,2250000.0,20-02-2017
Emilsvej 14,Ølstykke,3650,6,188,2007,4495000.0,20-02-2017
Tangbjergvej 31,Ølstykke,3650,5,175,1976,2705000.0,19-02-2017
Vestervej 13,Ølstykke,3650,3,101,1961,1975000.0,17-02-2017
Storkevej 10,Ølstykke,3650,4,132,2012,3100000.0,16-02-2017
Bøgevej 9,Ølstykke,3650,6,115,1966,1950000.0,15-02-2017
Akelejevej 3,Ølstykke,3650,4,134,1970,2495000.0,14-02-2017
Gjelstensåsen 173,Ølstykke,3650,5,148,1997,3295000.0,12-02-2017
Gjelstensåsen 19,Ølstykke,3650,5,120,1987,1153000.0,11-02-2017
"Rådhus Allé 22, 1. 3",Ølstykke,3650,3,84,1974,1400000.0,11-02-2017
Park Alle 67,Ølstykke,3650,5,122,1969,1712500.0,10-02-2017
Vædderen 9,Ølstykke,3650,4,102,1970,625000.0,07-02-2017
Ring Nord 25,Ølstykke,3650,4,90,1951,1200000.0,06-02-2017
Mjølners Plads 14,Ølstykke,3650,4,109,1989,1900000.0,02-02-2017
Dildalvej 3,Ølstykke,3650,4,168,1907,2825000.0,02-02-2017
Maglehøjvej 10,Ølstykke,3650,5,150,1971,2375000.0,31-01-2017
Emilsvej 75,Ølstykke,3650,5,164,2007,4275000.0,30-01-2017
Bellisvej 31,Ølstykke,3650,4,139,1972,2250000.0,30-01-2017
Engvej 64,Ølstykke,3650,5,109,1967,2025000.0,29-01-2017
Bellisvej 16,Ølstykke,3650,4,106,1967,1318000.0,27-01-2017
Druevej 22,Ølstykke,3650,3,126,1968,2900000.0,27-01-2017
Ørnebjergvej 52,Ølstykke,3650,6,136,1967,2300000.0,25-01-2017
Frodes Have 11,Ølstykke,3650,4,106,2008,2195000.0,25-01-2017
Dronning Dagmars Vej 100,Ølstykke,3650,4,137,1979,1995000.0,18-01-2017
Gjelstensåsen 305,Ølstykke,3650,5,152,1997,3360000.0,16-01-2017
Ny Sperrestrupvej 5,Ølstykke,3650,5,109,1970,2875000.0,15-01-2017
Osebergvej 15,Ølstykke,3650,5,167,1974,3050000.0,11-01-2017
Thyra Danebods Vej 29,Ølstykke,3650,5,125,1967,2062500.0,11-01-2017
