street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vejlevej 21,Bredsten,7182,6,146,1907,609635.0,01-05-2017
Johan Skjoldborg Vej 70,Bredsten,7182,4,136,1978,1495000.0,19-04-2017
Storedalsvej 7,Bredsten,7182,3,95,2008,1400000.0,19-04-2017
Lihmskovvej 1,Bredsten,7182,6,193,1912,3500000.0,21-03-2017
Møllegårdsvej 2,Bredsten,7182,4,136,1971,700000.0,14-03-2017
Lille Ravningvej 10,Bredsten,7182,6,178,1877,1525000.0,14-03-2017
Vesterløkke 6,Bredsten,7182,5,126,1978,985000.0,14-03-2017
Jennumvej 249,Bredsten,7182,2,135,1885,710000.0,24-02-2017
De Lichtenbergs Vej 2,Bredsten,7182,4,124,1877,850000.0,15-02-2017
Ladegårdvej 10,Bredsten,7182,5,137,1877,1255000.0,31-01-2017
Kirkegade 2,Bredsten,7182,5,140,1900,550000.0,19-01-2017
Skovvej 9,Bredsten,7182,7,211,1973,489000.0,22-12-2016
Skolevænget 1,Bredsten,7182,5,143,1925,1400000.0,12-12-2016
Anton Berntsen Vej 19,Bredsten,7182,6,198,1986,873500.0,11-12-2016
Steen Blicher Vej 101,Bredsten,7182,7,276,1934,3000000.0,07-12-2016
Storedalsvej 5,Bredsten,7182,3,95,2008,1380000.0,05-12-2016
Johan Skjoldborg Vej 50,Bredsten,7182,5,136,1978,1575000.0,30-11-2016
Engelsholmvej 3,Bredsten,7182,5,221,1997,4400000.0,23-11-2016
Anton Berntsen Vej 24,Bredsten,7182,6,157,1997,2250000.0,18-11-2016
Nybovej 5,Bredsten,7182,5,216,2009,2300000.0,31-10-2016
Vesterløkke 44,Bredsten,7182,5,138,1977,950000.0,17-10-2016
Møllegårdsvej 17,Bredsten,7182,4,125,1973,950000.0,10-10-2016
Kærbøllinghusevej 22,Bredsten,7182,6,230,1973,2550000.0,10-10-2016
Rolighedsvej 27,Bredsten,7182,6,191,1920,2700000.0,07-10-2016
Balle Nørremarksvej 8,Bredsten,7182,3,84,1924,400000.0,06-10-2016
Billundvej 9,Bredsten,7182,5,146,1942,1125000.0,30-09-2016
Gyngemosen 1,Bredsten,7182,8,228,1877,825500.0,13-09-2016
Mejerivej 10,Bredsten,7182,7,204,1928,2370000.0,01-09-2016
Steen Blicher Vej 95,Bredsten,7182,7,205,2007,2830000.0,22-08-2016
Skovtoften 31,Bredsten,7182,8,163,1979,1300000.0,15-08-2016
De Lichtenbergs Vej 13,Bredsten,7182,4,124,1974,1400000.0,12-08-2016
Skovvej 3,Bredsten,7182,5,192,1970,1535000.0,02-08-2016
Ravningvej 60,Bredsten,7182,3,140,1970,1500000.0,21-07-2016
Storedalsvej 3,Bredsten,7182,3,95,2008,1350000.0,18-07-2016
Johan Skjoldborg Vej 24,Bredsten,7182,5,140,1976,1450000.0,01-07-2016
Hærvejen 87,Bredsten,7182,6,235,1927,80000.0,29-06-2016
Østermarksvej 4,Bredsten,7182,5,150,1840,1100000.0,28-06-2016
Kærbølling Skovvej 2,Bredsten,7182,11,252,1847,85000.0,01-06-2016
Jeppe Åkjær Vej 24,Bredsten,7182,5,138,1977,1475000.0,31-05-2016
Thit Jensen Vej 3,Bredsten,7182,5,160,2001,2275000.0,12-05-2016
Steen Blicher Vej 19,Bredsten,7182,4,137,1982,1295000.0,04-05-2016
Lihmskovvej 23,Bredsten,7182,6,238,2007,3400000.0,19-04-2016
Lupinvej 1,Bredsten,7182,6,144,1952,745000.0,19-04-2016
St. Lihme Møllevej 27,Bredsten,7182,8,214,1929,3025000.0,11-04-2016
Engelsholmvej 5,Bredsten,7182,5,154,1932,1970000.0,04-04-2016
Molsgårdvej 3,Bredsten,7182,5,199,1890,1125000.0,23-03-2016
Hærvejen 86,Bredsten,7182,5,133,1928,685000.0,18-03-2016
Skovvej 23,Bredsten,7182,4,120,1972,825000.0,16-03-2016
Mejerivej 6,Bredsten,7182,4,134,1927,1150000.0,28-02-2016
Jellingvej 14,Bredsten,7182,3,84,1963,500000.0,25-02-2016
Vestervang 5,Bredsten,7182,5,120,1962,495000.0,24-02-2016
Lihmskovvej 8,Bredsten,7182,3,83,1770,550000.0,17-02-2016
"Billundvej 24, 1",Bredsten,7182,5,119,1956,460000.0,12-02-2016
Lihmskovvej 19,Bredsten,7182,5,173,1932,804570.0,09-02-2016
Billundvej 1,Bredsten,7182,5,134,1960,451129.0,28-01-2016
Storedalsvej 26,Bredsten,7182,5,169,2005,2325000.0,16-12-2015
Hærvejen 93,Bredsten,7182,7,236,1910,1840913.0,10-12-2015
De Lichtenbergs Vej 28A,Bredsten,7182,9,191,1924,1950000.0,02-12-2015
Lihmskovvej 22,Bredsten,7182,4,95,1883,195000.0,25-11-2015
Kærbøllinghusevej 51,Bredsten,7182,9,290,1877,2215000.0,15-11-2015
Buen 9,Bredsten,7182,5,184,1970,1375000.0,13-11-2015
Skovvej 22,Bredsten,7182,5,162,1973,1317500.0,10-11-2015
Sødovervej 48,Bredsten,7182,7,342,1978,6975000.0,02-11-2015
Lyngbjergvej 8,Bredsten,7182,7,212,1900,2770500.0,21-10-2015
Nybovej 47,Bredsten,7182,7,191,1997,750000.0,14-10-2015
Skovtoften 13B,Bredsten,7182,3,81,1988,725000.0,07-10-2015
Nybovej 17A,Bredsten,7182,5,210,2016,375000.0,01-09-2015
Storedalsvej 15B,Bredsten,7182,4,105,2008,1020000.0,28-08-2015
Fabriksvejen 28,Bredsten,7182,4,160,1936,1780000.0,21-08-2015
Smedens Ager 4,Bredsten,7182,7,264,1973,2670000.0,09-08-2015
Skovtoften 13A,Bredsten,7182,3,81,1988,180000.0,30-07-2015
Lindeparken 1,Bredsten,7182,9,209,1999,1960000.0,27-07-2015
Lille Ravningvej 6,Bredsten,7182,6,153,1777,125000.0,03-07-2015
Søgårdvej 1,Bredsten,7182,2,112,1927,895000.0,04-06-2015
Lihmskovvej 24,Bredsten,7182,6,156,1880,1340000.0,29-05-2015
Dyrehavevej 2,Bredsten,7182,3,100,1925,285000.0,28-05-2015
Storedalsvej 64,Bredsten,7182,6,209,2008,2700000.0,22-05-2015
Ollerupvej 3,Bredsten,7182,2,48,1900,120000.0,14-05-2015
Kærbøllinghusevej 26,Bredsten,7182,7,185,1872,1136203.0,07-05-2015
Bredstenvej 61,Bredsten,7182,4,230,1926,888916.0,22-04-2015
Billundvej 46,Bredsten,7182,5,148,1917,1555000.0,07-04-2015
Skærhejselvej 4,Bredsten,7182,7,176,1950,1500000.0,27-03-2015
Ballevej 17,Bredsten,7182,6,212,1924,1400000.0,17-03-2015
Johan Skjoldborg Vej 20,Bredsten,7182,5,149,1977,1425000.0,11-03-2015
Søbakken 13,Bredsten,7182,5,164,1933,853840.0,09-03-2015
Skovtoften 10,Bredsten,7182,6,172,1980,699395.0,02-03-2015
Nybovej 7B,Bredsten,7182,4,104,2016,750000.0,18-02-2015
Johan Skjoldborg Vej 37,Bredsten,7182,4,129,1977,1400000.0,02-02-2015
Anton Berntsen Vej 8,Bredsten,7182,5,145,1999,1772500.0,02-02-2015
Storedalsvej 24,Bredsten,7182,6,155,2003,942500.0,29-01-2015
De Lichtenbergs Vej 10,Bredsten,7182,7,134,1938,1225000.0,20-12-2014
Kærbøllingvej 10,Bredsten,7182,7,261,1904,580000.0,19-12-2014
Kærbøllingvej 90,Bredsten,7182,2,127,1900,650000.0,19-12-2014
Skærhejselvej 20,Bredsten,7182,6,250,2015,1318000.0,16-12-2014
Søgårdvej 7,Bredsten,7182,5,206,1904,1925000.0,11-12-2014
Ravning Skovvej 6,Bredsten,7182,4,159,1877,1540000.0,03-12-2014
Kærbøllingvej 101,Bredsten,7182,6,153,1892,1200000.0,21-11-2014
De Lichtenbergs Vej 15,Bredsten,7182,6,142,1918,970000.0,08-11-2014
Ballevej 56,Bredsten,7182,8,155,1930,885000.0,30-10-2014
Steen Blicher Vej 91C,Bredsten,7182,4,151,2015,627902.0,27-10-2014
Kobberbølvej 6,Bredsten,7182,5,160,1916,895000.0,10-10-2014
Bredstenlundvej 1,Bredsten,7182,10,301,1909,13920000.0,02-10-2014
Sødovervej 19,Bredsten,7182,6,167,1877,1170200.0,16-09-2014
Molsgårdvej 5,Bredsten,7182,7,161,1930,1425000.0,30-07-2014
Svinget 2,Bredsten,7182,5,141,1968,1450000.0,24-06-2014
Ballevej 8,Bredsten,7182,4,128,1904,750000.0,26-05-2014
Nybovej 81,Bredsten,7182,5,170,1999,1750000.0,29-04-2014
Søskovvej 3,Bredsten,7182,5,192,1872,1000000.0,25-04-2014
"Kirkegade 13, 1",Bredsten,7182,5,195,1900,660000.0,02-04-2014
Kærbøllinghusevej 24,Bredsten,7182,5,225,2005,1865000.0,14-02-2014
"Kirkegade 29, 1",Bredsten,7182,3,77,1980,280000.0,30-01-2014
Billundvej 15,Bredsten,7182,3,125,1964,895000.0,17-01-2014
Vejlevej 63,Bredsten,7182,4,158,1911,585500.0,13-01-2014
Johan Skjoldborg Vej 2,Bredsten,7182,6,165,1975,1200000.0,16-12-2013
Steen Blicher Vej 93B,Bredsten,7182,5,190,2015,605928.0,10-12-2013
