street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tronagervej 36,Boeslunde,4242,7,162,1896,1500000.0,11-03-2017
Gryderupvej 182,Boeslunde,4242,6,157,1875,2278110.0,28-02-2017
Borgbjergvej 2,Boeslunde,4242,4,121,1912,798000.0,03-01-2017
Slagelse Landevej 170,Boeslunde,4242,6,190,1870,3965000.0,23-12-2016
Erdrupvej 2,Boeslunde,4242,2,74,1880,1100000.0,16-12-2016
Møllegårdsvej 15A,Boeslunde,4242,3,83,1989,680000.0,05-12-2016
Møllegårdsvej 11A,Boeslunde,4242,3,83,1989,825000.0,22-11-2016
Sønderupvej 49,Boeslunde,4242,5,110,1915,1145000.0,28-10-2016
Rennebjergvej 115,Boeslunde,4242,4,90,1850,500000.0,20-10-2016
Pederstræde 6,Boeslunde,4242,6,190,1877,995000.0,01-10-2016
Hovstien 18,Boeslunde,4242,3,127,1979,900000.0,19-09-2016
Sønderupvej 57,Boeslunde,4242,5,125,1959,1150000.0,01-09-2016
Kærebjergvej 17,Boeslunde,4242,4,110,1966,1035000.0,09-08-2016
Grønhøjvej 45,Boeslunde,4242,10,315,1880,2198000.0,01-08-2016
Mosevænget 6,Boeslunde,4242,6,161,2008,1950000.0,09-07-2016
Rennebjergvej 120,Boeslunde,4242,6,128,1908,150000.0,28-06-2016
Boeslunde Byvej 133,Boeslunde,4242,6,165,1900,1140000.0,10-05-2016
Gammelgårdsvej 11,Boeslunde,4242,4,137,1979,510598.0,26-04-2016
Erdrupvej 1C,Boeslunde,4242,5,126,1983,575000.0,14-03-2016
Gammelgårdsvej 24,Boeslunde,4242,4,120,1978,764000.0,24-02-2016
Gryderupvej 91,Boeslunde,4242,5,130,1770,680500.0,18-02-2016
Gryderupvej 125,Boeslunde,4242,5,183,1899,1995000.0,01-12-2015
Kærebjergvej 4,Boeslunde,4242,4,118,1966,593392.0,30-11-2015
Tronagervej 66,Boeslunde,4242,5,65,1790,225000.0,19-11-2015
Gryderupvej 187,Boeslunde,4242,5,102,1800,375000.0,11-10-2015
Sønderupvej 18,Boeslunde,4242,5,114,1937,475000.0,25-09-2015
Sønderupvej 43,Boeslunde,4242,5,173,1929,981773.0,25-09-2015
Gryderupvej 213,Boeslunde,4242,7,207,1912,1000000.0,08-09-2015
Baunehøjvej 6,Boeslunde,4242,3,130,1907,445961.0,02-09-2015
Neble Lyngvej 25,Boeslunde,4242,5,150,1966,230100.0,28-07-2015
Møllegårdsvej 17B,Boeslunde,4242,3,83,1989,700000.0,25-07-2015
Neble Lyngvej 40,Boeslunde,4242,5,162,1896,650000.0,20-07-2015
Gammelgårdsvej 12,Boeslunde,4242,4,111,1979,700000.0,16-07-2015
Møllegårdsvej 19,Boeslunde,4242,4,127,1988,962500.0,23-06-2015
Slagelse Landevej 146,Boeslunde,4242,7,236,1890,600000.0,14-04-2015
Erdrupvej 4,Boeslunde,4242,4,90,1910,695000.0,11-04-2015
Mosevænget 4,Boeslunde,4242,5,130,2007,700000.0,25-02-2015
Elmegårdsvej 20,Boeslunde,4242,6,169,1977,1238750.0,13-02-2015
Møllegårdsvej 1,Boeslunde,4242,5,124,1987,925000.0,19-12-2014
Elmegårdsvej 2,Boeslunde,4242,5,136,1973,575000.0,01-12-2014
Skælskør Landevej 106,Boeslunde,4242,5,143,1850,49840.0,19-08-2014
Hovstien 4,Boeslunde,4242,5,181,1968,621500.0,02-07-2014
Gryderupvej 200,Boeslunde,4242,5,86,1888,615870.0,24-06-2014
Møllegårdsvej 22,Boeslunde,4242,4,101,1992,960000.0,03-03-2014
Mosevænget 18,Boeslunde,4242,5,171,2007,1750000.0,23-01-2014
Boeslunde Byvej 114,Boeslunde,4242,5,97,1830,325000.0,08-01-2014
Sønderupvej 10,Boeslunde,4242,6,118,1836,270961.0,29-11-2013
Korsør Landevej 606,Boeslunde,4242,7,216,1982,779639.0,26-11-2013
Boeslunde Byvej 125,Boeslunde,4242,7,155,1876,75000.0,04-11-2013
Gryderupvej 228,Boeslunde,4242,4,120,1900,645000.0,04-09-2013
Slagelse Landevej 154,Boeslunde,4242,3,97,1900,725000.0,14-08-2013
Mosevænget 22,Boeslunde,4242,5,200,2015,283147.0,24-06-2013
Møllegårdsvej 3A,Boeslunde,4242,3,83,1989,700000.0,12-06-2013
Skælskør Landevej 100,Boeslunde,4242,4,119,1973,200000.0,06-06-2013
Gryderupvej 169,Boeslunde,4242,4,160,1900,2700000.0,21-01-2013
Boeslunde Byvej 180,Boeslunde,4242,4,140,1924,578023.0,09-10-2012
Gammelgårdsvej 16,Boeslunde,4242,5,140,1979,880000.0,23-09-2012
Gammelgårdsvej 8,Boeslunde,4242,5,143,1979,950000.0,10-06-2012
Kærebjergvej 1,Boeslunde,4242,4,112,1967,895000.0,22-05-2012
Gryderupvej 194,Boeslunde,4242,7,160,1933,1600000.0,02-04-2012
Kærebjergvej 6,Boeslunde,4242,5,148,1967,850000.0,29-02-2012
Møllegårdsvej 5A,Boeslunde,4242,3,83,1989,780000.0,23-02-2012
Elmegårdsvej 7,Boeslunde,4242,4,134,1973,850000.0,13-01-2012
Neblevej 10,Boeslunde,4242,8,299,1904,1050816.0,08-12-2011
Grønhøjvej 19,Boeslunde,4242,4,177,1907,1550000.0,30-11-2011
Erdrupvej 12,Boeslunde,4242,5,108,1924,1000000.0,04-11-2011
Gammelgårdsvej 20,Boeslunde,4242,6,163,1979,605000.0,07-09-2011
Baunehøjvej 2,Boeslunde,4242,8,240,1906,127513.0,01-09-2011
Kokkegården 1,Boeslunde,4242,5,173,2003,1172470.0,31-08-2011
Sønderupvej 30,Boeslunde,4242,4,86,1900,160000.0,18-08-2011
Kærebjergvej 15,Boeslunde,4242,5,116,1970,1065000.0,10-05-2011
Erdrupvej 15,Boeslunde,4242,5,133,1943,560076.0,15-04-2011
Elmegårdsvej 6,Boeslunde,4242,6,175,1973,1315000.0,14-04-2011
Gryderupvej 207,Boeslunde,4242,5,134,1890,1085000.0,07-04-2011
Møllegårdsvej 24,Boeslunde,4242,4,115,1982,619500.0,29-03-2011
Baunehøjvej 18,Boeslunde,4242,7,130,1700,600000.0,27-03-2011
Møllegårdsvej 13B,Boeslunde,4242,3,83,1989,800000.0,14-01-2011
Korsør Landevej 620,Boeslunde,4242,5,110,1940,1871000.0,07-10-2010
Rennebjergvej 129,Boeslunde,4242,6,210,1848,1300000.0,04-10-2010
Erdrupvej 1B,Boeslunde,4242,4,130,1980,1050000.0,28-09-2010
Borgbjergvej 4,Boeslunde,4242,3,78,1850,324500.0,22-09-2010
Boeslunde Byvej 178,Boeslunde,4242,4,150,1925,775000.0,08-09-2010
Boeslunde Byvej 167,Boeslunde,4242,6,126,1949,1295000.0,27-08-2010
Rennebjergvej 160,Boeslunde,4242,4,145,1875,225000.0,24-05-2010
Korsør Landevej 555,Boeslunde,4242,5,123,1830,775000.0,16-05-2010
Sønderupvej 51,Boeslunde,4242,4,140,1933,1180000.0,12-05-2010
Mosevænget 16,Boeslunde,4242,5,178,2001,1900000.0,10-05-2010
Sønderupvej 125,Boeslunde,4242,7,145,1935,1795000.0,02-04-2010
Kærebjergvej 23,Boeslunde,4242,4,108,1966,1295000.0,26-02-2010
Mosevænget 24,Boeslunde,4242,4,172,2010,500000.0,30-01-2010
Sønderupvej 1,Boeslunde,4242,3,84,1907,502375.0,01-10-2009
Sønderupvej 28,Boeslunde,4242,3,65,1870,447500.0,16-09-2009
Boeslunde Byvej 174,Boeslunde,4242,6,162,1955,1835000.0,17-06-2009
Boeslunde Byvej 138,Boeslunde,4242,4,111,1990,1350000.0,17-04-2009
Boeslunde Byvej 149,Boeslunde,4242,7,227,1920,1000000.0,28-03-2009
Neblevej 18,Boeslunde,4242,4,100,1910,995000.0,09-01-2009
Slagelse Landevej 141,Boeslunde,4242,7,185,1872,5375000.0,04-01-2009
Hovstien 28,Boeslunde,4242,4,123,2000,1795000.0,16-12-2008
Borgbjergvej 10,Boeslunde,4242,3,95,1880,1145000.0,10-07-2008
Neblevej 98,Boeslunde,4242,4,75,1800,760000.0,07-07-2008
Rennebjergvej 137,Boeslunde,4242,3,78,1850,86000.0,30-06-2008
Sønderupvej 53,Boeslunde,4242,4,94,1934,935000.0,21-06-2008
Slagelse Landevej 130,Boeslunde,4242,6,100,1954,1470000.0,20-06-2008
Slagelse Landevej 156,Boeslunde,4242,3,94,1900,950000.0,09-06-2008
Neblevej 17,Boeslunde,4242,5,140,1936,1750000.0,06-06-2008
Gryderupvej 135,Boeslunde,4242,4,154,1880,1495000.0,26-05-2008
Boeslunde Byvej 176,Boeslunde,4242,6,154,1949,1545000.0,23-05-2008
Hovstien 20,Boeslunde,4242,5,143,1979,1585000.0,23-05-2008
Boeslunde Byvej 154,Boeslunde,4242,7,181,1930,1615000.0,21-05-2008
Kærebjergvej 18,Boeslunde,4242,4,126,1972,1475000.0,28-04-2008
Møllegårdsvej 9B,Boeslunde,4242,3,83,1989,1050000.0,25-04-2008
Boeslunde Byvej 170,Boeslunde,4242,4,98,2009,250000.0,23-04-2008
Gryderupvej 223,Boeslunde,4242,4,135,1987,1475000.0,13-04-2008
