street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Lungsminde 6,Karrebæksminde,4736,2,35,1000,1795000.0,12-05-2017
Højbovænget 2,Karrebæksminde,4736,7,196,1997,2875000.0,09-05-2017
Fjordhusene 84,Karrebæksminde,4736,3,68,1980,1660000.0,09-05-2017
Bryggerlodden 6,Karrebæksminde,4736,3,104,1960,1775000.0,01-05-2017
Klintegårdsvej 6,Karrebæksminde,4736,4,68,1970,1425000.0,01-05-2017
Sandstien 31,Karrebæksminde,4736,3,41,1940,1200000.0,28-04-2017
Reedtzholmvej 188,Karrebæksminde,4736,3,72,1997,1195000.0,27-04-2017
Strandvej 97C,Karrebæksminde,4736,2,36,1957,575000.0,24-04-2017
Vibsevej 2,Karrebæksminde,4736,4,53,1932,530000.0,14-04-2017
Krageholmsvej 71,Karrebæksminde,4736,4,66,1974,1050000.0,08-04-2017
Fjordhusene 43,Karrebæksminde,4736,3,68,1980,1295000.0,07-04-2017
Strandrylevej 8,Karrebæksminde,4736,3,51,1971,1175000.0,04-04-2017
Bag Hegnet 88,Karrebæksminde,4736,2,36,1989,1375000.0,04-04-2017
Klintegårdsvej 229,Karrebæksminde,4736,3,49,1979,425000.0,03-04-2017
Klintegårdsvej 47,Karrebæksminde,4736,3,52,1970,565000.0,31-03-2017
Strandvej 96A,Karrebæksminde,4736,3,37,1957,527000.0,31-03-2017
Karlsvej 223,Karrebæksminde,4736,3,66,1971,1075000.0,29-03-2017
Krageholmsvej 57,Karrebæksminde,4736,2,54,1980,600000.0,27-03-2017
Lungskilde 22,Karrebæksminde,4736,2,35,1978,515000.0,24-03-2017
Lodshaven 13,Karrebæksminde,4736,3,92,2002,1495000.0,23-03-2017
Karstensvej 254,Karrebæksminde,4736,4,65,1980,880000.0,23-03-2017
Klintegårdsvej 173,Karrebæksminde,4736,2,50,1978,895000.0,21-03-2017
Lungshave 1,Karrebæksminde,4736,2,35,1937,725000.0,20-03-2017
Lodshaven 21,Karrebæksminde,4736,3,90,2002,1525000.0,20-03-2017
Lungshave 5,Karrebæksminde,4736,3,36,1940,400000.0,17-03-2017
Klintegårdsvej 70,Karrebæksminde,4736,3,48,1970,550000.0,13-03-2017
Cypresvænget 41,Karrebæksminde,4736,4,84,2008,1150000.0,12-03-2017
Strandgårdsvej 3,Karrebæksminde,4736,3,74,1970,950000.0,08-03-2017
Cypresvænget 31,Karrebæksminde,4736,3,61,2015,500000.0,08-03-2017
Horskær 14,Karrebæksminde,4736,3,46,1969,650000.0,03-03-2017
Kontrollørlodden 5,Karrebæksminde,4736,2,40,1956,430000.0,03-03-2017
Strandgårdsvej 25,Karrebæksminde,4736,4,58,1973,550000.0,24-02-2017
Gaysvej 310,Karrebæksminde,4736,3,46,1979,900000.0,23-02-2017
Bygaden 69,Karrebæksminde,4736,6,167,1987,1795000.0,22-02-2017
Fjordhusene 47,Karrebæksminde,4736,3,68,1980,1475000.0,20-02-2017
Fjordhusene 99,Karrebæksminde,4736,2,48,1980,645000.0,20-02-2017
Folehaven 18,Karrebæksminde,4736,3,44,1970,950000.0,17-02-2017
Søfronten 12,Karrebæksminde,4736,3,102,2004,1625000.0,15-02-2017
Klintegårdsvej 44,Karrebæksminde,4736,2,38,1972,440000.0,14-02-2017
Fjordhusene 40,Karrebæksminde,4736,2,48,1980,683000.0,14-02-2017
Grønningen 53H,Karrebæksminde,4736,2,36,1947,525000.0,11-02-2017
Reedtzholmvej 52,Karrebæksminde,4736,3,50,1987,835000.0,08-02-2017
Reedtzholmvej 71,Karrebæksminde,4736,4,130,1975,2495000.0,08-02-2017
Strømmene 81,Karrebæksminde,4736,5,79,1950,1075000.0,07-02-2017
Cypresvænget 87,Karrebæksminde,4736,4,62,1974,500000.0,24-01-2017
Hestehaven 13,Karrebæksminde,4736,5,90,1974,935000.0,20-01-2017
Søfronten 25,Karrebæksminde,4736,3,78,2002,2175000.0,20-01-2017
Lungsminde 25,Karrebæksminde,4736,2,36,1997,590000.0,12-01-2017
Cypresvænget 97,Karrebæksminde,4736,3,44,1969,775000.0,09-01-2017
Karlsvej 219,Karrebæksminde,4736,3,43,1971,440000.0,06-01-2017
Rønhave Parkvej 96,Karrebæksminde,4736,5,159,1976,1087500.0,03-01-2017
Reedtzholmvej 2,Karrebæksminde,4736,5,82,1966,400000.0,21-12-2016
Skovsangervej 12,Karrebæksminde,4736,3,80,2000,1150000.0,21-12-2016
Fjordhusene 79,Karrebæksminde,4736,2,48,1980,595000.0,19-12-2016
Fjordhusene 77,Karrebæksminde,4736,2,48,1980,595000.0,19-12-2016
Cypresvænget 195,Karrebæksminde,4736,4,77,1976,1160000.0,13-12-2016
Klintegårdsvej 129,Karrebæksminde,4736,2,40,1989,700000.0,13-12-2016
Fiskerlodden 19,Karrebæksminde,4736,2,116,1938,1300000.0,11-12-2016
Havbakken 255,Karrebæksminde,4736,2,49,1973,548500.0,09-12-2016
Strømmene 79A,Karrebæksminde,4736,3,32,1950,207500.0,07-12-2016
Reedtzholmvej 53,Karrebæksminde,4736,3,64,1972,900000.0,29-11-2016
Havbakken 267,Karrebæksminde,4736,3,52,1972,745000.0,27-11-2016
Karrebækstræde 4,Karrebæksminde,4736,5,95,1914,700000.0,26-11-2016
Krageholmsvej 99,Karrebæksminde,4736,4,71,1995,1040000.0,23-11-2016
Rønhave Parkvej 76,Karrebæksminde,4736,3,145,1975,753000.0,22-11-2016
Kildeengen 41,Karrebæksminde,4736,2,69,1971,995000.0,21-11-2016
Fjordhusene 18,Karrebæksminde,4736,3,68,1980,1390000.0,21-11-2016
Karrebækvej 883C,Karrebæksminde,4736,2,63,1977,770000.0,18-11-2016
Lodshaven 4,Karrebæksminde,4736,4,114,2001,850000.0,18-11-2016
Karstensvej 267,Karrebæksminde,4736,3,62,1973,783000.0,16-11-2016
Enø Kystvej 133,Karrebæksminde,4736,12,347,1880,1050000.0,14-11-2016
Klintegårdsvej 62,Karrebæksminde,4736,4,58,1974,950000.0,11-11-2016
Vigen 22,Karrebæksminde,4736,3,64,1979,1105000.0,10-11-2016
Bygaden 39,Karrebæksminde,4736,6,150,1870,748000.0,08-11-2016
Lodshaven 7,Karrebæksminde,4736,4,110,2001,1870000.0,07-11-2016
Cypresvænget 225,Karrebæksminde,4736,2,70,1966,1075000.0,04-11-2016
Karlsvej 218,Karrebæksminde,4736,3,58,1973,565000.0,26-10-2016
Lungsminde 18,Karrebæksminde,4736,2,36,1999,595000.0,24-10-2016
Bækkene 232,Karrebæksminde,4736,3,46,1967,640000.0,24-10-2016
Vigen 7,Karrebæksminde,4736,3,65,1980,445000.0,23-10-2016
Søfronten 16,Karrebæksminde,4736,3,78,2004,1850000.0,20-10-2016
Klintegårdsvej 79,Karrebæksminde,4736,3,47,1970,1085000.0,17-10-2016
Fjordhusene 23,Karrebæksminde,4736,3,68,1980,1570000.0,17-10-2016
Kildeengen 45,Karrebæksminde,4736,3,42,1971,800000.0,12-10-2016
Fjordhusene 78,Karrebæksminde,4736,2,48,1980,670000.0,10-10-2016
Lodshaven 17,Karrebæksminde,4736,3,90,2002,1740000.0,06-10-2016
Strømmene 65,Karrebæksminde,4736,2,45,1945,1210000.0,05-10-2016
Klintegårdsvej 32,Karrebæksminde,4736,3,49,1967,850000.0,30-09-2016
Klintegårdsvej 34,Karrebæksminde,4736,3,76,1970,1050000.0,30-09-2016
Rønhave Parkvej 39A,Karrebæksminde,4736,2,66,1987,950000.0,30-09-2016
Lungsminde 8,Karrebæksminde,4736,3,41,1937,640000.0,22-09-2016
Karstensvej 257,Karrebæksminde,4736,3,50,1979,795000.0,17-09-2016
Folehaven 23,Karrebæksminde,4736,4,75,1971,915000.0,14-09-2016
Ved Broen 12,Karrebæksminde,4736,6,122,1875,1600000.0,09-09-2016
Krageholmsvej 21,Karrebæksminde,4736,3,67,1996,1295000.0,08-09-2016
Horskær 8,Karrebæksminde,4736,3,51,1971,740000.0,08-09-2016
Klintegårdsvej 135,Karrebæksminde,4736,4,65,1980,1960000.0,05-09-2016
Klintegårdsvej 140,Karrebæksminde,4736,5,64,1996,1230000.0,05-09-2016
Fjordhusene 97,Karrebæksminde,4736,2,48,1980,595000.0,30-08-2016
Cypresvænget 169,Karrebæksminde,4736,3,60,1973,750000.0,28-08-2016
Reedtzholmvej 132,Karrebæksminde,4736,3,73,1969,950000.0,26-08-2016
Strandvej 62,Karrebæksminde,4736,4,80,1940,800000.0,23-08-2016
Strandrylevej 5,Karrebæksminde,4736,3,50,1971,785000.0,18-08-2016
Rønhave Parkvej 31,Karrebæksminde,4736,4,146,1977,1600000.0,16-08-2016
Strandvej 97B,Karrebæksminde,4736,2,32,1952,495000.0,14-08-2016
Mikkelhøj 14,Karrebæksminde,4736,7,182,1979,441995.0,13-08-2016
Reedtzholmvej 172,Karrebæksminde,4736,3,67,1973,995000.0,13-08-2016
Kirkebakken 74,Karrebæksminde,4736,6,175,1901,1825000.0,11-08-2016
Fjordhusene 39,Karrebæksminde,4736,2,48,1980,1742250.0,09-08-2016
Cypresvænget 53,Karrebæksminde,4736,3,35,1967,532000.0,03-08-2016
Lungskilde 49,Karrebæksminde,4736,2,51,1962,330000.0,03-08-2016
Lungsminde 10,Karrebæksminde,4736,2,36,1959,825000.0,23-07-2016
Karrebæksti 9,Karrebæksminde,4736,6,220,1915,1137500.0,22-07-2016
Fjordhusene 101,Karrebæksminde,4736,2,48,1980,645000.0,18-07-2016
Lodshaven 42,Karrebæksminde,4736,3,80,2002,712500.0,11-07-2016
Sivsangervej 7,Karrebæksminde,4736,3,73,2017,1100000.0,09-07-2016
Bækkene 217,Karrebæksminde,4736,5,81,1965,800000.0,09-07-2016
Strandagervej 7,Karrebæksminde,4736,4,78,1981,1800000.0,08-07-2016
Fjordhusene 81,Karrebæksminde,4736,3,68,1980,1295000.0,06-07-2016
Vigen 4,Karrebæksminde,4736,4,63,1984,1080000.0,03-07-2016
Karstensvej 279,Karrebæksminde,4736,3,63,1989,875000.0,01-07-2016
Lungshave 3,Karrebæksminde,4736,3,36,1940,662500.0,30-06-2016
Fjordhusene 37,Karrebæksminde,4736,2,48,1980,670000.0,27-06-2016
Fjordhusene 11,Karrebæksminde,4736,2,48,1980,720000.0,27-06-2016
"Søfronten 20, 1. TH",Karrebæksminde,4736,3,99,2004,2070000.0,22-06-2016
Klintegårdsvej 136,Karrebæksminde,4736,4,65,1969,820505.0,22-06-2016
Cypresvænget 161,Karrebæksminde,4736,3,47,1978,800000.0,20-06-2016
Kokhaven 5,Karrebæksminde,4736,5,150,1979,1300000.0,20-06-2016
Fjordhusene 15,Karrebæksminde,4736,2,48,1980,645000.0,16-06-2016
