street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sellerup Vangvej 34,Børkop,7080,9,203,1960,1845000.0,01-05-2017
Sellerupvej 50,Børkop,7080,5,180,1922,2000000.0,01-05-2017
Skovbyvej 11,Børkop,7080,4,112,1964,691000.0,01-05-2017
Baldersvej 12,Børkop,7080,4,104,1978,1100000.0,27-04-2017
Hjortedalsvej 6,Børkop,7080,4,63,1980,1000000.0,26-04-2017
Birkevej 4,Børkop,7080,4,71,1960,1265000.0,26-04-2017
Bøgevang 18,Børkop,7080,4,132,1964,1000000.0,20-04-2017
Kragelundvænget 129,Børkop,7080,4,164,2007,1196270.0,20-04-2017
Lærkevej 34,Børkop,7080,4,131,1974,1470000.0,15-04-2017
Borggårdsparken 4A,Børkop,7080,3,85,1986,1095000.0,12-04-2017
Fælledvej 6,Børkop,7080,2,32,1939,1360000.0,12-04-2017
Blomsterengen 6,Børkop,7080,3,45,1947,1135000.0,11-04-2017
Skovvænget 1,Børkop,7080,4,128,1986,1450000.0,09-04-2017
Olesvej 1,Børkop,7080,4,62,1982,1910000.0,07-04-2017
Mads Madsens Vænge 49,Børkop,7080,4,81,1965,1175000.0,06-04-2017
Mølletoften 5,Børkop,7080,7,164,1965,600000.0,04-04-2017
Mads Madsens Vænge 27,Børkop,7080,4,69,1967,1355000.0,03-04-2017
Elmevej 8,Børkop,7080,5,150,1967,960000.0,02-04-2017
Baldersvej 11,Børkop,7080,3,96,1978,1200000.0,01-04-2017
Folmersvej 3,Børkop,7080,4,65,1980,1295000.0,31-03-2017
Signesvej 5,Børkop,7080,6,147,1973,1775000.0,29-03-2017
Enebærvej 1,Børkop,7080,4,50,1958,540000.0,29-03-2017
Båskærvej 17,Børkop,7080,3,87,2009,1190000.0,20-03-2017
Hyldevej 8,Børkop,7080,4,124,1966,800000.0,20-03-2017
Lærkevej 39,Børkop,7080,5,130,1973,1000000.0,17-03-2017
Munkevænget 2,Børkop,7080,5,183,1972,768500.0,17-03-2017
Falkevej 9,Børkop,7080,4,124,1974,1505000.0,15-03-2017
Sellerupvej 38,Børkop,7080,5,169,2010,2540000.0,14-03-2017
Vognsvadvej 2,Børkop,7080,4,246,1898,1980000.0,13-03-2017
Dyrehaven 20,Børkop,7080,10,351,1952,3995000.0,10-03-2017
Andkær Bygade 3,Børkop,7080,4,135,2015,730313.0,08-03-2017
Elbækvej 40,Børkop,7080,5,135,2007,1675000.0,07-03-2017
Overbyparken 63,Børkop,7080,5,137,2000,1050000.0,07-03-2017
Kragelundvænget 4E,Børkop,7080,3,101,2008,625000.0,27-02-2017
Sommerstien 36,Børkop,7080,3,65,1935,1280000.0,27-02-2017
Jupitervej 1,Børkop,7080,5,193,1974,1695000.0,24-02-2017
Kragelundvænget 9,Børkop,7080,5,180,2006,2640000.0,24-02-2017
Birkevang 28B,Børkop,7080,2,42,1967,250000.0,18-02-2017
S. Stubsvej 42,Børkop,7080,6,211,2010,3600000.0,17-02-2017
Skovbyvej 18E,Børkop,7080,6,158,2002,2125000.0,11-02-2017
Tårnet 1,Børkop,7080,4,106,1984,1195000.0,09-02-2017
Sønderlundsvej 2,Børkop,7080,8,208,1850,2295000.0,09-02-2017
"Vestergade 5B, 1",Børkop,7080,3,183,1931,1275000.0,09-02-2017
Borgvold 26,Børkop,7080,6,253,1976,1995000.0,06-02-2017
Egevang 17,Børkop,7080,4,106,1966,780000.0,01-02-2017
Andkærvej 217,Børkop,7080,4,165,2007,1598200.0,31-01-2017
Lilholtparken 4,Børkop,7080,5,150,1998,2195000.0,30-01-2017
Bundsgaard 4,Børkop,7080,6,154,2006,1201000.0,27-01-2017
Kristianshøjvej 101,Børkop,7080,9,176,1889,3100000.0,25-01-2017
Kirkestien 3,Børkop,7080,4,122,1985,1050000.0,23-01-2017
Bystedvej 11,Børkop,7080,7,176,1972,568500.0,19-01-2017
Agernhaven 3,Børkop,7080,8,274,2013,1278500.0,18-01-2017
Klosterbakken 20,Børkop,7080,4,112,1971,1095000.0,16-01-2017
Skovvænget 7,Børkop,7080,7,173,1986,866091.0,15-01-2017
Krogen 9,Børkop,7080,3,116,1965,785000.0,14-01-2017
Krokusvej 6,Børkop,7080,3,62,1991,1700000.0,08-01-2017
Mølletoften 60,Børkop,7080,4,112,1978,982500.0,04-01-2017
Duevej 14,Børkop,7080,4,87,1947,1355000.0,04-01-2017
Becksvej 5,Børkop,7080,2,55,1961,1503735.0,03-01-2017
Venusvej 1,Børkop,7080,6,152,1974,697500.0,03-01-2017
Hagenvej 110,Børkop,7080,3,142,1964,1350000.0,31-12-2016
H.O. Wildenskovsvej 12A,Børkop,7080,3,178,1963,4000000.0,27-12-2016
Lien 4,Børkop,7080,4,150,1976,1400000.0,21-12-2016
Kragelundvænget 8G,Børkop,7080,3,101,2006,1630000.0,20-12-2016
Avlsgårdsvej 50,Børkop,7080,4,119,2012,2165000.0,19-12-2016
Fjordparken 26,Børkop,7080,2,86,1976,1235000.0,17-12-2016
Slåenvej 2,Børkop,7080,3,85,1964,600000.0,15-12-2016
Hybenvej 5,Børkop,7080,4,150,1971,1650000.0,15-12-2016
Møllegårdsvej 2A,Børkop,7080,17,421,1892,12000000.0,14-12-2016
Birkevang 12,Børkop,7080,6,148,1965,800000.0,14-12-2016
Amaliehaven 43,Børkop,7080,5,171,2000,1175000.0,13-12-2016
Kirstinesvej 8,Børkop,7080,4,86,1973,1870000.0,09-12-2016
Skovbyvej 75,Børkop,7080,5,200,1927,1605000.0,09-12-2016
Strandvænget 6,Børkop,7080,4,65,1962,1200000.0,09-12-2016
Poppelvang 37,Børkop,7080,8,238,1973,1575000.0,05-12-2016
Kragelundvænget 18,Børkop,7080,4,123,1943,1075000.0,05-12-2016
Borggårdsparken 55,Børkop,7080,4,121,1979,1150000.0,03-12-2016
Skovbrynet 1,Børkop,7080,4,114,1965,1270000.0,01-12-2016
Marius Mikkelsensvej 10,Børkop,7080,4,60,1968,1900000.0,28-11-2016
Fasanvej 10,Børkop,7080,4,194,1974,719000.0,23-11-2016
Overbyvej 31,Børkop,7080,7,150,1928,1300000.0,23-11-2016
Fjordparken 2,Børkop,7080,4,73,1978,890000.0,21-11-2016
Strandvej 5,Børkop,7080,3,62,1943,1400000.0,21-11-2016
Randsborgvænget 12,Børkop,7080,4,77,1972,1500000.0,21-11-2016
Kastanjehaven 5,Børkop,7080,5,151,2011,2445000.0,21-11-2016
Kragelundvænget 8D,Børkop,7080,3,101,2006,1575000.0,18-11-2016
Hvidbjergvej 51B,Børkop,7080,3,49,1947,825000.0,18-11-2016
Ved Hegnet 2,Børkop,7080,2,56,1959,880000.0,18-11-2016
Hammervej 8,Børkop,7080,6,163,2004,2750000.0,17-11-2016
Pindvej 8,Børkop,7080,5,118,2008,1585000.0,15-11-2016
Skovgårdsparken 28,Børkop,7080,4,103,1979,1050000.0,14-11-2016
Fruergaardsvej 14,Børkop,7080,5,163,2017,243891.0,14-11-2016
Kragelundvænget 4H,Børkop,7080,3,101,2006,1555000.0,12-11-2016
Industrivej 5,Børkop,7080,3,115,1968,875000.0,10-11-2016
Møllevang 1,Børkop,7080,3,85,1983,500000.0,10-11-2016
Amaliegade 26D,Børkop,7080,5,152,1927,700000.0,10-11-2016
Klosterbakken 8,Børkop,7080,5,165,1974,573132.0,10-11-2016
Høllvej 126,Børkop,7080,4,80,2016,900000.0,07-11-2016
Solbakken 34,Børkop,7080,5,120,1996,1995000.0,07-11-2016
Kragelundvænget 29,Børkop,7080,4,162,2006,2740000.0,04-11-2016
Vigen 24,Børkop,7080,4,70,1977,1075000.0,03-11-2016
Hjortedalsvej 9,Børkop,7080,3,84,2013,1625000.0,01-11-2016
Lyngbakkevej 17,Børkop,7080,4,160,1970,816000.0,01-11-2016
Vandværksvej 11,Børkop,7080,3,72,1960,1050000.0,31-10-2016
Strandvej 8,Børkop,7080,4,74,1982,1400000.0,31-10-2016
Amaliegade 28,Børkop,7080,5,148,1900,926000.0,31-10-2016
Bjerget 12,Børkop,7080,3,84,1852,650000.0,31-10-2016
Bundsgaard 27,Børkop,7080,6,181,2014,2900000.0,31-10-2016
Sellerup Strandvej 35,Børkop,7080,3,59,2007,814500.0,30-10-2016
Fruergaardsvej 9,Børkop,7080,5,205,2017,583230.0,30-10-2016
Skovvænget 6,Børkop,7080,3,129,1973,1100000.0,29-10-2016
Kirkebakken 19,Børkop,7080,4,100,1960,1460000.0,27-10-2016
Lodsvej 106,Børkop,7080,5,75,1952,2200000.0,24-10-2016
Johannevej 3,Børkop,7080,3,72,1967,1050000.0,22-10-2016
Fruergaardsvej 28,Børkop,7080,5,154,2017,542891.0,22-10-2016
Stien 6,Børkop,7080,5,157,1877,1825000.0,21-10-2016
Marsvej 20,Børkop,7080,4,157,1975,1730000.0,21-10-2016
Mågevej 4,Børkop,7080,4,120,1969,1419000.0,21-10-2016
Vestermarksvej 104,Børkop,7080,5,183,1885,1460000.0,20-10-2016
Bøgevang 7,Børkop,7080,8,158,1964,1240000.0,20-10-2016
Villavej 5,Børkop,7080,5,126,1933,841500.0,19-10-2016
"Brejning Søndergade 44, 1. 15",Børkop,7080,2,74,1979,540000.0,19-10-2016
Kirstinesvej 18,Børkop,7080,3,60,1977,705500.0,16-10-2016
Rønnevang 52,Børkop,7080,7,188,2005,2800000.0,14-10-2016
Smedager 106,Børkop,7080,6,176,1827,3100000.0,11-10-2016
