street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bygaden 1,Nyrup,4296,3,125,1923,450000.0,18-03-2017
Kragebjerg 4,Nyrup,4296,4,98,1830,995000.0,17-03-2017
Merløsevej 16,Nyrup,4296,6,124,1904,350000.0,17-01-2017
Marienlunden 60A,Nyrup,4296,3,90,1987,830000.0,04-01-2017
Kragebjerg 3,Nyrup,4296,9,270,1975,1675000.0,07-12-2016
Nyrupvej 31,Nyrup,4296,3,92,1961,920000.0,29-08-2016
Kyringevej 107,Nyrup,4296,8,248,1904,2295000.0,23-08-2016
Rolighedsvej 2,Nyrup,4296,7,246,1900,600000.0,31-07-2016
Vanløsevej 1B,Nyrup,4296,4,145,1918,975000.0,14-07-2016
Kyringevej 116,Nyrup,4296,5,166,1870,1775000.0,08-07-2016
Marienlunden 9,Nyrup,4296,3,120,1986,900000.0,19-05-2016
Rolighedsvej 13,Nyrup,4296,5,160,1949,520000.0,18-05-2016
Rolighedsvej 6,Nyrup,4296,4,117,1912,450000.0,11-03-2016
Kyringevej 110,Nyrup,4296,3,110,1900,1215000.0,15-01-2016
Merløsevej 19,Nyrup,4296,4,180,1934,1190000.0,31-08-2015
Ugerløsevej 2,Nyrup,4296,5,140,1911,550000.0,08-06-2015
Rolighedsvej 15,Nyrup,4296,4,140,1948,330000.0,26-05-2015
Kannikevej 12,Nyrup,4296,6,150,1850,2100000.0,16-05-2015
Vanløsevej 2,Nyrup,4296,5,143,1900,285000.0,06-05-2015
Vielstedvej 3,Nyrup,4296,8,175,1922,380473.0,04-05-2015
Buskebjærgvej 40,Nyrup,4296,7,244,1827,400000.0,22-04-2015
Lunden 3,Nyrup,4296,3,128,1977,475000.0,09-03-2015
Solvænget 25,Nyrup,4296,5,144,1972,975000.0,06-03-2015
Kragebjerg 2,Nyrup,4296,3,98,1910,1150000.0,09-02-2015
Banevej 7,Nyrup,4296,5,185,1900,350000.0,07-01-2015
Præstelyngen 3,Nyrup,4296,5,201,1892,3000000.0,23-11-2014
Bakken 6,Nyrup,4296,3,104,1965,595000.0,28-10-2014
Rolighedsvej 16,Nyrup,4296,3,96,1961,430000.0,20-08-2014
Marienlunden 34,Nyrup,4296,5,180,2005,1350000.0,06-08-2014
Solvænget 23,Nyrup,4296,3,185,1972,695000.0,06-08-2014
Kirkestræde 6,Nyrup,4296,6,110,1910,300000.0,29-04-2014
Solvænget 17,Nyrup,4296,6,137,1973,450000.0,12-04-2014
Nyrupvej 40,Nyrup,4296,10,298,1912,500000.0,20-03-2014
Mejerivej 5,Nyrup,4296,4,112,1945,369190.0,29-01-2014
Solvænget 19,Nyrup,4296,3,129,1973,645000.0,20-01-2014
Waldemarsvej 2,Nyrup,4296,5,134,1935,110000.0,19-12-2013
Nyrupvej 24,Nyrup,4296,6,156,1957,500000.0,25-10-2012
Banevej 11,Nyrup,4296,6,167,1904,450000.0,22-10-2012
Kirkestræde 7,Nyrup,4296,6,156,1907,775000.0,08-10-2012
Bygaden 9,Nyrup,4296,4,108,1924,580000.0,19-09-2012
Sandtoften 2,Nyrup,4296,5,165,1967,1550000.0,11-04-2012
Merløsevej 12,Nyrup,4296,4,168,1890,700000.0,16-02-2012
Sandtoften 3,Nyrup,4296,7,189,1932,6700000.0,23-12-2011
Mejerivej 16,Nyrup,4296,5,162,1941,2300000.0,02-08-2011
Marienlunden 62,Nyrup,4296,4,121,2001,1350000.0,11-05-2011
Solvænget 5,Nyrup,4296,4,114,1967,1500000.0,02-10-2010
Bygaden 5,Nyrup,4296,5,122,1905,700000.0,29-09-2010
Mejerivej 20,Nyrup,4296,5,177,1920,1770000.0,12-08-2010
Rolighedsvej 5,Nyrup,4296,5,163,1922,575000.0,02-08-2010
Rolighedsvej 3,Nyrup,4296,5,180,1907,1250000.0,06-07-2010
Ugerløsevej 7,Nyrup,4296,4,151,1960,1395000.0,10-06-2010
Vielstedvej 6,Nyrup,4296,5,291,1857,1900000.0,28-04-2010
Sorøvej 98,Nyrup,4296,7,291,1890,1200000.0,12-03-2010
Ugerløsevej 5,Nyrup,4296,6,206,1880,2840000.0,12-03-2010
Merløsevej 22,Nyrup,4296,4,156,1938,432117.0,14-12-2009
Merløsevej 18A,Nyrup,4296,5,241,1920,1495000.0,28-10-2009
Banevej 5,Nyrup,4296,5,136,1909,602000.0,06-08-2009
Solvænget 1,Nyrup,4296,4,123,1970,775000.0,26-05-2009
Kløvervej 5,Nyrup,4296,4,98,1967,925000.0,29-04-2009
Bakken 2,Nyrup,4296,6,158,1964,1500000.0,26-03-2009
Vanløsevej 4,Nyrup,4296,9,245,1902,758170.0,24-08-2008
Marienlunden 23B,Nyrup,4296,3,86,1987,1265000.0,09-08-2008
Solvænget 9,Nyrup,4296,4,121,1972,865000.0,02-07-2008
Kannikevej 13,Nyrup,4296,6,145,1680,160825.0,28-04-2008
Merløsevej 10,Nyrup,4296,4,97,1727,900000.0,07-03-2008
Nyrupvej 44,Nyrup,4296,5,145,1820,900000.0,04-03-2008
Nyrupvej 21,Nyrup,4296,3,107,1915,610000.0,17-01-2008
Solvænget 16,Nyrup,4296,6,186,1975,930000.0,01-01-2008
Banevej 3,Nyrup,4296,5,118,1900,1075000.0,28-12-2007
Marienlunden 32,Nyrup,4296,3,135,2004,1700000.0,30-10-2007
Nyrupvej 5,Nyrup,4296,4,170,1948,637500.0,22-10-2007
Solvænget 12,Nyrup,4296,6,200,1976,1700000.0,15-08-2007
Vanløsevej 26A,Nyrup,4296,6,210,1884,700000.0,29-06-2007
