street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Smedebakken 22,Nivå,2990,5,118,1930,3150000.0,17-05-2017
Slåenhøj 2,Nivå,2990,5,134,2008,2695000.0,10-04-2017
Niverød Bakke 53,Nivå,2990,6,185,2016,2200000.0,10-04-2017
Pilehøj 2,Nivå,2990,5,134,2007,2650000.0,05-04-2017
"Langelunden 5, ST. TH",Nivå,2990,3,94,1971,1095000.0,24-03-2017
Hyldehøj 7,Nivå,2990,3,95,2007,1360000.0,21-03-2017
"Langelunden 11, ST. TH",Nivå,2990,4,105,1971,270000.0,15-03-2017
Slåenhøj 19,Nivå,2990,4,127,2008,2195000.0,13-03-2017
Nøddehøj 201,Nivå,2990,3,90,1993,2035000.0,12-03-2017
Åtoften 159A,Nivå,2990,5,134,1974,3530000.0,10-03-2017
Teglvænget 5,Nivå,2990,3,94,1986,1950000.0,10-03-2017
Brombærhegnet 103,Nivå,2990,5,133,1978,2550000.0,03-03-2017
Pilehøj 43,Nivå,2990,5,134,2007,2620000.0,01-03-2017
Nivåpark 56,Nivå,2990,5,139,1997,3550000.0,20-02-2017
"Langelunden 4, 2. TH",Nivå,2990,4,102,1971,1230000.0,15-02-2017
Sølystparken 12,Nivå,2990,5,183,1986,5225000.0,15-02-2017
Nivåpark 60,Nivå,2990,4,135,1998,3885000.0,10-02-2017
"Langelunden 7, ST. TH",Nivå,2990,3,94,1971,930000.0,10-02-2017
Damgårdsvej 97,Nivå,2990,4,120,1987,2500000.0,09-02-2017
Pilehøj 12,Nivå,2990,3,89,2007,821458.0,08-02-2017
Sølyst Strandpark 9,Nivå,2990,3,142,2010,5400000.0,29-01-2017
Smedebakken 16,Nivå,2990,5,123,1937,2400000.0,19-01-2017
Slåenhøj 16,Nivå,2990,3,89,2008,1815000.0,12-01-2017
Nøddehøj 246,Nivå,2990,3,90,1993,1870000.0,11-01-2017
Holtebakken 41,Nivå,2990,4,95,1962,2000000.0,06-01-2017
Kildehusene 2,Nivå,2990,3,103,2014,2600000.0,03-01-2017
Blålersvej 57,Nivå,2990,5,122,1979,2210000.0,03-01-2017
Sølystparken 4,Nivå,2990,7,240,1975,3400000.0,27-12-2016
Nivåvænge 32,Nivå,2990,5,168,1966,2995000.0,20-12-2016
Vinkelvej 16,Nivå,2990,6,167,1950,2225000.0,15-12-2016
Hasselhøj 102,Nivå,2990,4,117,1981,2195000.0,14-12-2016
Nivåvænge 112,Nivå,2990,5,168,1966,3550000.0,12-12-2016
"Langelunden 6, ST. TV",Nivå,2990,3,91,1971,1145000.0,08-12-2016
Solhøj 16,Nivå,2990,5,176,1967,2725000.0,06-12-2016
Slåenhøj 35,Nivå,2990,4,127,2008,2070000.0,23-11-2016
Byvejen 6,Nivå,2990,4,162,1900,2650000.0,16-11-2016
Rødlersvej 88,Nivå,2990,5,122,1978,2250000.0,07-11-2016
Pilehøj 4,Nivå,2990,4,119,2007,2170000.0,30-10-2016
Niverød Bakke 10,Nivå,2990,4,175,2016,5325000.0,30-10-2016
Solhøj 12,Nivå,2990,5,132,1973,2375000.0,25-10-2016
Niverød Bakke 22,Nivå,2990,5,146,2016,3850000.0,24-10-2016
Solhøj 10,Nivå,2990,5,127,1968,1975000.0,20-10-2016
Rolfsvej 8,Nivå,2990,4,106,1967,2000000.0,17-10-2016
Damgårdsvej 48,Nivå,2990,7,217,1987,4125000.0,17-10-2016
Åtoften 43,Nivå,2990,3,89,1967,2225000.0,17-10-2016
Solbakken 16,Nivå,2990,4,128,1965,2890000.0,14-10-2016
Slåenhøj 9,Nivå,2990,4,119,2008,2125000.0,05-10-2016
Damgårdsvej 3,Nivå,2990,8,217,1988,4850000.0,03-10-2016
Hyldehøj 29,Nivå,2990,4,119,2007,2165000.0,30-09-2016
Nivåvænge 52,Nivå,2990,4,129,2005,3195000.0,29-09-2016
Nivåvænge 51,Nivå,2990,4,129,2005,3195000.0,27-09-2016
Pilehøj 30,Nivå,2990,3,89,2007,1935000.0,23-09-2016
Eskildsvej 4,Nivå,2990,4,147,1967,2885000.0,23-09-2016
Hasselhøj 305,Nivå,2990,4,117,1982,2150000.0,22-09-2016
Slåenhøj 34,Nivå,2990,4,119,2008,195000.0,15-09-2016
Peder Oxesvej 29,Nivå,2990,4,114,1966,2620000.0,09-09-2016
Pilehøj 6,Nivå,2990,4,127,2007,2093562.0,07-09-2016
Brombærhegnet 107,Nivå,2990,6,163,1977,2400000.0,02-09-2016
