street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Pårup Møllevej 222,Nørreballe,4951,12,320,1885,25500000.0,03-04-2017
Skovengen 1,Nørreballe,4951,3,60,1938,200000.0,26-01-2017
Birkevej 1,Nørreballe,4951,5,144,1965,350000.0,11-11-2016
Birkevej 10,Nørreballe,4951,5,122,1965,400000.0,24-09-2016
Skovengen 13,Nørreballe,4951,4,136,1960,295000.0,02-09-2016
Præstevænget 4,Nørreballe,4951,4,105,1969,240000.0,17-08-2016
Birkevej 2,Nørreballe,4951,4,120,1964,250000.0,03-08-2016
Reersnæs Kirkevej 350,Nørreballe,4951,5,100,1850,195000.0,28-07-2016
Præstevænget 5,Nørreballe,4951,4,127,1974,487807.0,18-07-2016
Østofte Gade 12,Nørreballe,4951,3,97,1827,220000.0,11-07-2016
Sørup Hovvej 45,Nørreballe,4951,11,239,1912,825000.0,06-04-2016
Møllevænget 7,Nørreballe,4951,4,110,1979,425000.0,15-03-2016
Birkevej 11,Nørreballe,4951,4,130,1966,250000.0,28-02-2016
Stationsvænget 1,Nørreballe,4951,4,121,1939,480000.0,19-02-2016
Havløkkevej 65,Nørreballe,4951,3,119,1770,2700000.0,22-01-2016
Koholtvej 45,Nørreballe,4951,4,104,1890,75000.0,26-12-2015
Vestre Landevej 121,Nørreballe,4951,3,78,1895,298000.0,28-10-2015
Havløkkevej 60,Nørreballe,4951,3,84,1960,125000.0,22-10-2015
Koholtvej 54,Nørreballe,4951,5,129,1872,275000.0,23-03-2015
Vestre Landevej 29,Nørreballe,4951,5,150,1926,315000.0,28-01-2015
Vestre Landevej 33,Nørreballe,4951,3,117,1927,430000.0,28-08-2014
Koholtvej 27,Nørreballe,4951,7,262,1780,800000.0,16-06-2014
Havløkke Gade 7,Nørreballe,4951,4,124,1875,489000.0,04-06-2014
Vestre Landevej 69,Nørreballe,4951,5,95,1900,50001.0,23-04-2014
Havløkke Gade 20,Nørreballe,4951,5,68,1850,35000.0,12-03-2014
Præstevænget 25,Nørreballe,4951,4,160,1971,400000.0,15-11-2013
Vestre Landevej 66,Nørreballe,4951,3,89,1827,75000.0,17-09-2013
Vestre Landevej 76,Nørreballe,4951,4,125,1959,250000.0,12-09-2013
Østofte Gade 15,Nørreballe,4951,6,140,1890,519055.0,01-08-2013
Koholtvej 40,Nørreballe,4951,9,227,1913,1000000.0,15-06-2013
Pårup Møllevej 213,Nørreballe,4951,4,104,1924,200000.0,12-06-2013
Møllevænget 3,Nørreballe,4951,6,133,1985,525000.0,22-05-2013
Pårup Møllevej 233,Nørreballe,4951,3,90,1962,265000.0,25-04-2013
Præstevænget 6,Nørreballe,4951,7,231,1971,400000.0,21-03-2013
Møllevænget 17,Nørreballe,4951,5,131,1980,475000.0,11-02-2013
Kirkevejen 270,Nørreballe,4951,4,103,1926,150000.0,05-12-2012
Koholtvej 23,Nørreballe,4951,4,150,1911,280000.0,24-07-2012
Østofte Gade 36,Nørreballe,4951,12,396,1797,78804.0,14-06-2012
Præstevænget 24,Nørreballe,4951,4,144,1977,875000.0,13-06-2012
Østofte Gade 54,Nørreballe,4951,2,78,1850,165000.0,15-05-2012
Sørup Mosevej 30,Nørreballe,4951,5,214,1870,150000.0,07-03-2012
Østofte Gade 74,Nørreballe,4951,4,89,1827,500000.0,07-12-2011
Præstevænget 13,Nørreballe,4951,5,135,1969,497143.0,24-11-2011
Koholtvej 50,Nørreballe,4951,4,84,1900,200000.0,16-11-2011
Skovengen 4,Nørreballe,4951,3,91,1941,400000.0,31-08-2011
Præstevænget 18,Nørreballe,4951,3,104,1987,500000.0,17-05-2011
Vestre Landevej 116,Nørreballe,4951,5,152,1939,100000.0,11-05-2011
Stationsvænget 17,Nørreballe,4951,4,134,1970,825000.0,15-04-2011
Østofte Møllevej 259,Nørreballe,4951,6,171,1926,1375000.0,25-02-2011
Østofte Gade 11,Nørreballe,4951,4,90,1937,975000.0,05-01-2011
Præstevænget 22,Nørreballe,4951,5,160,1974,597500.0,15-11-2010
Østofte Gade 23,Nørreballe,4951,4,130,1925,453812.0,08-11-2010
Reersnæs Kirkevej 329,Nørreballe,4951,3,209,1926,1935000.0,29-10-2010
Østofte Gade 18,Nørreballe,4951,3,96,1959,475000.0,14-10-2010
Sørup Hovvej 49,Nørreballe,4951,9,266,1800,805591.0,13-10-2010
Vestre Landevej 81,Nørreballe,4951,3,75,1905,130000.0,03-08-2010
Vestre Landevej 56,Nørreballe,4951,3,97,1927,210000.0,19-06-2010
Østofte Gade 34,Nørreballe,4951,4,188,1958,400000.0,22-04-2010
Præstevænget 7,Nørreballe,4951,4,142,1969,725000.0,11-03-2010
Østofte Gade 41,Nørreballe,4951,4,87,1963,600000.0,16-12-2009
Østofte Møllevej 253,Nørreballe,4951,5,176,1920,975000.0,04-11-2009
Præstevænget 9,Nørreballe,4951,4,103,1969,850000.0,10-09-2009
Østofte Gade 30,Nørreballe,4951,4,60,1887,130000.0,30-07-2009
Vestre Landevej 83,Nørreballe,4951,4,178,1917,915987.0,23-07-2009
Birkevej 19,Nørreballe,4951,3,119,1967,750000.0,20-07-2009
Koholtvej 41,Nørreballe,4951,5,278,1830,1300000.0,22-05-2009
Birkevej 14,Nørreballe,4951,4,116,1967,680000.0,15-05-2009
Vestre Landevej 61,Nørreballe,4951,4,90,1910,150000.0,01-04-2009
Pårup Møllevej 205,Nørreballe,4951,2,124,1930,300000.0,20-02-2009
Vestre Landevej 53,Nørreballe,4951,5,129,1904,330000.0,19-02-2009
Vestre Landevej 55,Nørreballe,4951,5,129,1917,360000.0,19-02-2009
Vestre Landevej 89,Nørreballe,4951,3,102,1946,400000.0,08-12-2008
Pårup Møllevej 229,Nørreballe,4951,2,96,1954,540000.0,01-12-2008
Vestre Landevej 134,Nørreballe,4951,4,154,1912,1500000.0,24-11-2008
Østofte Møllevej 277,Nørreballe,4951,3,86,1900,570000.0,10-10-2008
Vestre Landevej 142,Nørreballe,4951,5,157,1932,825000.0,07-08-2008
Kristianssædevej 70,Nørreballe,4951,5,132,1942,575000.0,25-07-2008
Vestre Landevej 72,Nørreballe,4951,4,135,1886,1500000.0,07-07-2008
Koholtvej 32,Nørreballe,4951,3,104,1820,100000.0,20-06-2008
Skolestræde 28,Nørreballe,4951,4,105,1965,313514.0,17-06-2008
Vestre Landevej 85,Nørreballe,4951,5,110,1937,450000.0,15-06-2008
Sørup Mosevej 27,Nørreballe,4951,6,200,1888,4800000.0,10-06-2008
Vestre Landevej 154,Nørreballe,4951,4,105,1943,735000.0,10-06-2008
