street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Stationsvej 28,Løkken,9480,4,166,1915,380014.0,12-05-2017
Augustvej 8,Løkken,9480,5,125,1996,750000.0,12-05-2017
Egernvej 37,Løkken,9480,4,74,2000,790500.0,10-05-2017
Mårvej 11,Løkken,9480,4,81,1989,1150000.0,04-05-2017
Ernavej 8,Løkken,9480,3,54,1984,416667.0,01-05-2017
Ildervej 4,Løkken,9480,4,94,1979,875000.0,29-04-2017
Ingeborgvej 2. 2303,Løkken,9480,4,100,1978,500000.0,28-04-2017
Lillysvej 7,Løkken,9480,4,66,1984,1350000.0,24-04-2017
Drosselvej 2,Løkken,9480,3,50,1952,1248000.0,23-04-2017
Magdalenevej 29,Løkken,9480,4,75,1975,1295000.0,21-04-2017
Ingeborgvej 2. 1407,Løkken,9480,4,103,1978,460000.0,19-04-2017
Ingelisevej 2,Løkken,9480,4,71,1985,1175000.0,12-04-2017
Harald Jensens Vej 49,Løkken,9480,3,50,1965,875000.0,05-04-2017
Ingeborgvej 2. 902,Løkken,9480,4,100,1978,535000.0,05-04-2017
Ruthsvej 28,Løkken,9480,5,125,1916,3000000.0,04-04-2017
Emil Nielsens Vej 10,Løkken,9480,3,75,1957,1100000.0,04-04-2017
Toftevej 10,Løkken,9480,4,53,1969,450000.0,03-04-2017
Hildavej 21,Løkken,9480,4,91,2003,2650000.0,01-04-2017
Ingeborgvej 2. 1905,Løkken,9480,4,100,1978,770000.0,31-03-2017
Harald Jensens Vej 30,Løkken,9480,5,119,1975,970000.0,30-03-2017
Stellavej 20,Løkken,9480,5,94,1972,1225000.0,30-03-2017
Herthasvej 16,Løkken,9480,4,96,1976,2550000.0,26-03-2017
Hovedgaden 85,Løkken,9480,5,123,1965,510000.0,24-03-2017
Hølken 10,Løkken,9480,6,202,1987,850000.0,24-03-2017
Skovsvinget 1,Løkken,9480,3,60,1969,950000.0,22-03-2017
Ellysvej 19,Løkken,9480,5,97,1961,1850000.0,22-03-2017
Ternevej 26,Løkken,9480,3,54,1965,423312.0,21-03-2017
Magdalenevej 55,Løkken,9480,4,76,1984,1140000.0,21-03-2017
Østergårdsvej 7,Løkken,9480,8,142,1972,972500.0,20-03-2017
Emil Nielsens Vej 9,Løkken,9480,5,99,1965,740000.0,14-03-2017
M Christensens Vej 19,Løkken,9480,4,67,1973,1330000.0,13-03-2017
Madsinesvej 3,Løkken,9480,5,84,1973,945000.0,12-03-2017
Harald Fischers Vej 27,Løkken,9480,6,174,1969,1060000.0,09-03-2017
Jacob Dams Vej 2,Løkken,9480,6,145,1899,2905000.0,08-03-2017
Nørregade 28B,Løkken,9480,2,88,2003,2695000.0,08-03-2017
Enghavevej 31,Løkken,9480,4,120,1900,250000.0,07-03-2017
Skolebakken 4,Løkken,9480,4,107,1956,320000.0,07-03-2017
Kaskelotvej 10,Løkken,9480,3,58,1978,500000.0,28-02-2017
Piasvej 16,Løkken,9480,6,89,1985,1100000.0,28-02-2017
Monasvej 1,Løkken,9480,4,98,1997,1500000.0,27-02-2017
Åboulevarden 6,Løkken,9480,4,103,1966,545000.0,26-02-2017
Brændingen 36B,Løkken,9480,3,72,1986,680000.0,23-02-2017
Egevej 11,Løkken,9480,7,196,1947,1295000.0,22-02-2017
Septembervej 2B,Løkken,9480,4,101,1959,1450000.0,22-02-2017
Baunen 22,Løkken,9480,4,140,1973,728000.0,21-02-2017
"Harald Fischers Vej 24, 1. TH",Løkken,9480,4,104,1920,945000.0,20-02-2017
Søndergade 27B,Løkken,9480,2,68,1860,1250000.0,17-02-2017
Aprilvej 1,Løkken,9480,3,45,1955,375000.0,17-02-2017
Gadevænget 5,Løkken,9480,4,160,1976,475000.0,14-02-2017
Engbovej 35,Løkken,9480,4,143,1940,750000.0,13-02-2017
Fasanvej 11,Løkken,9480,3,62,1962,1125000.0,10-02-2017
Narhvalvej 6,Løkken,9480,5,130,2011,1900000.0,10-02-2017
Søndergade 89C,Løkken,9480,4,58,1976,750000.0,09-02-2017
Madsinesvej 21,Løkken,9480,3,109,1974,2575000.0,09-02-2017
Grønhøj Strandvej 170,Løkken,9480,5,107,1986,1775000.0,07-02-2017
Syrenvej 1,Løkken,9480,6,157,1977,1020000.0,07-02-2017
Søndergade 93D,Løkken,9480,4,58,1976,685000.0,06-02-2017
Ingeborgvej 2. 1504,Løkken,9480,4,100,1978,595000.0,04-02-2017
Nørregade 14,Løkken,9480,5,63,1880,1188000.0,01-02-2017
Skoleparken 7,Løkken,9480,5,157,2011,2050000.0,01-02-2017
Sct Thøgers Vej 18,Løkken,9480,4,123,1918,300000.0,30-01-2017
Karensvej 59,Løkken,9480,4,71,1982,660000.0,30-01-2017
Karensvej 41,Løkken,9480,3,91,2005,1400000.0,26-01-2017
Damgårdsvej 24,Løkken,9480,5,127,1927,2200000.0,25-01-2017
Møllehusvej 5,Løkken,9480,4,64,1967,461250.0,25-01-2017
Baunen 38,Løkken,9480,5,164,1978,768000.0,25-01-2017
"Nørregade 28K, 2",Løkken,9480,2,120,1927,400000.0,25-01-2017
Vrenstedvej 253,Løkken,9480,6,264,1901,135000.0,24-01-2017
Hovedgaden 12A,Løkken,9480,4,92,1900,50000.0,23-01-2017
Gølstrup Hede 66,Løkken,9480,5,171,1948,920000.0,18-01-2017
Bjergbakken 13,Løkken,9480,3,43,1998,1085000.0,18-01-2017
Trekanten 4,Løkken,9480,6,194,1980,870000.0,14-01-2017
Normasvej 26,Løkken,9480,4,87,1979,1425000.0,11-01-2017
Elmevej 2,Løkken,9480,3,117,1972,730000.0,10-01-2017
Strandparken 12,Løkken,9480,5,100,2007,800000.0,05-01-2017
Lillysvej 4,Løkken,9480,4,52,1975,775000.0,05-01-2017
Fannysvej 7,Løkken,9480,5,137,2005,2550000.0,05-01-2017
Redningsvejen Nord 126,Løkken,9480,7,122,1965,1600000.0,04-01-2017
Fælledvej 25,Løkken,9480,3,137,1939,1700000.0,04-01-2017
Ny Strandvej 15,Løkken,9480,5,168,1955,900000.0,03-01-2017
Lottesvej 13,Løkken,9480,4,94,1992,1577000.0,02-01-2017
Løkkensvej 614,Løkken,9480,2,80,1952,163000.0,31-12-2016
Østergårdsvej 17,Løkken,9480,4,93,1985,1600000.0,31-12-2016
Vrenstedvej 470,Løkken,9480,6,219,1943,600000.0,30-12-2016
Ørnevej 3,Løkken,9480,3,58,1970,850000.0,29-12-2016
Klithavevej 14,Løkken,9480,7,154,1857,573750.0,28-12-2016
Vrensted Klit 15,Løkken,9480,5,109,1958,684000.0,26-12-2016
Magdalenevej 57,Løkken,9480,4,79,1989,446250.0,23-12-2016
Margrethevej 65,Løkken,9480,5,149,1965,366666.0,23-12-2016
Mathildevej 6B,Løkken,9480,4,87,1953,625500.0,23-12-2016
Kongsengene 248,Løkken,9480,6,163,1959,215000.0,21-12-2016
Magdavej 4,Løkken,9480,4,84,1998,1750000.0,19-12-2016
Vendelbogade 9,Løkken,9480,3,58,1857,1009000.0,19-12-2016
Harald Jensens Vej 12,Løkken,9480,3,65,1969,1400000.0,15-12-2016
Judithsvej 1,Løkken,9480,4,74,1962,1350000.0,15-12-2016
Magnolievej 2,Løkken,9480,5,137,2001,950000.0,15-12-2016
Sdr Strandvej 14,Løkken,9480,2,50,1967,399500.0,12-12-2016
Redningsvejen Nord 120,Løkken,9480,4,74,1964,1485000.0,11-12-2016
Majvej 2,Løkken,9480,4,67,1979,854500.0,08-12-2016
"Vrenstedvej 502, 1",Løkken,9480,3,120,1934,275000.0,05-12-2016
Sofievej 13,Løkken,9480,4,48,1985,990000.0,05-12-2016
Diget 16,Løkken,9480,4,101,1983,1310000.0,03-12-2016
Toldbodvej 15,Løkken,9480,8,133,1933,1900000.0,01-12-2016
Rubækvej 5,Løkken,9480,2,66,1941,55000.0,30-11-2016
Fannysvej 5,Løkken,9480,4,79,1969,350000.0,29-11-2016
Trudslevvej 163,Løkken,9480,5,176,1870,735000.0,28-11-2016
Karinavej 83,Løkken,9480,4,81,1986,950000.0,28-11-2016
Margrethevej 76,Løkken,9480,6,148,1992,1350000.0,28-11-2016
Emil Nielsens Vej 6,Løkken,9480,3,55,1925,600000.0,27-11-2016
Lyngbyvej 222G,Løkken,9480,5,127,2009,1225000.0,23-11-2016
Redningsstien 25,Løkken,9480,4,64,1955,950000.0,21-11-2016
Harald Fischers Vej 16,Løkken,9480,4,125,1964,925000.0,21-11-2016
Ingeborgvej 2. 2306,Løkken,9480,4,103,1978,530000.0,19-11-2016
Rubækvej 3,Løkken,9480,6,132,1970,120000.0,18-11-2016
Vibevej 6,Løkken,9480,4,88,2001,1400000.0,15-11-2016
Hornfisken 9,Løkken,9480,5,108,2009,1250000.0,13-11-2016
Fannysvej 9,Løkken,9480,5,150,1963,4150000.0,10-11-2016
Rådyrvej 12,Løkken,9480,5,109,2003,1465000.0,09-11-2016
Mølgårdsvej 4,Løkken,9480,4,102,1966,800000.0,09-11-2016
Jelstrupvej 109,Løkken,9480,5,128,1910,1480000.0,08-11-2016
Helholmsvej 5,Løkken,9480,4,143,1847,500000.0,04-11-2016
Fasanvej 1,Løkken,9480,4,79,2001,1560000.0,03-11-2016
Løkkensvej 605,Løkken,9480,6,206,1941,1220000.0,03-11-2016
Parallelvej 12,Løkken,9480,5,137,1970,810000.0,01-11-2016
Nordlysvej 13,Løkken,9480,4,137,1938,2200000.0,31-10-2016
Norgesvej 34,Løkken,9480,5,127,1918,3200000.0,30-10-2016
Nyvangen 22,Løkken,9480,6,232,1974,1375000.0,27-10-2016
Løkkensvej 745,Løkken,9480,5,190,1900,50000.0,27-10-2016
Munkensvej 11,Løkken,9480,3,78,1875,700000.0,24-10-2016
Kettrup Bjerge Vej 64,Løkken,9480,4,70,1977,700000.0,24-10-2016
Nørregade 36,Løkken,9480,5,172,1962,2450000.0,24-10-2016
Lyngbyvej 191,Løkken,9480,5,116,1932,650000.0,24-10-2016
Grønningen 6,Løkken,9480,4,155,1976,600000.0,13-10-2016
M Christensens Vej 41,Løkken,9480,4,68,1979,782000.0,10-10-2016
Magnolievej 15,Løkken,9480,6,137,2000,1680000.0,10-10-2016
Parallelvej 6,Løkken,9480,9,240,1963,861173.0,04-10-2016
Dagmarvej 15,Løkken,9480,3,72,1968,1075000.0,04-10-2016
Emil Nielsens Vej 14,Løkken,9480,4,71,1975,920000.0,04-10-2016
Dagmarvej 6,Løkken,9480,5,60,1969,1062500.0,28-09-2016
