street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bjørnsagervej 16,Vils,7980,8,195,1941,1260000.0,02-03-2017
Skovkrogen 1,Vils,7980,4,134,1974,935000.0,17-01-2017
Næssundvej 204,Vils,7980,8,253,1968,1840000.0,13-11-2016
Kalundborgvej 7,Vils,7980,5,130,1920,1041433.0,23-09-2016
Skovkrogen 14,Vils,7980,5,157,1978,1135000.0,13-09-2016
Doktorvej 25,Vils,7980,7,183,1938,1935000.0,16-08-2016
Smedebjergevej 10,Vils,7980,3,87,1882,160000.0,16-08-2016
Næssundvej 184,Vils,7980,3,160,1916,750000.0,04-08-2016
Åbrinken 14,Vils,7980,5,179,1978,770000.0,04-08-2016
Smedebjergevej 79,Vils,7980,6,190,1857,1275000.0,15-07-2016
Savværksvej 2,Vils,7980,4,152,1968,1200000.0,03-06-2016
Gammelvold 14,Vils,7980,6,158,1913,490000.0,16-05-2016
Bjørnsagervej 14,Vils,7980,5,196,1940,1630000.0,11-03-2016
Skovkrogen 16,Vils,7980,6,154,1976,850000.0,11-02-2016
Smedebjergevej 93,Vils,7980,4,116,1887,208891.0,15-01-2016
Næssundvej 150,Vils,7980,4,112,1912,150000.0,01-12-2015
Næssundvej 178,Vils,7980,7,229,1963,1025000.0,31-08-2015
Næssundvej 196,Vils,7980,3,132,1957,850000.0,20-03-2015
Smedebjergevej 45,Vils,7980,4,102,1877,51000.0,14-03-2015
Gammel Møllevej 4,Vils,7980,10,260,1942,1655000.0,02-02-2015
Kirkebakken 11,Vils,7980,5,172,1985,4485000.0,26-01-2015
Savværksvej 9,Vils,7980,6,185,2016,66200.0,16-12-2014
Nørrealle 23,Vils,7980,8,199,1905,525000.0,15-12-2014
Østerbakken 17,Vils,7980,3,175,2003,1800000.0,17-11-2014
Næssundvej 182,Vils,7980,3,117,1961,800000.0,13-11-2014
Åkrogen 7,Vils,7980,4,112,1995,824500.0,11-11-2014
Bjørnsagervej 10,Vils,7980,5,95,1914,1796000.0,01-11-2014
Næssundvej 155,Vils,7980,3,115,1961,317352.0,18-08-2014
Smedebjergevej 55,Vils,7980,4,126,1933,143270.0,06-08-2014
Østerbakken 1,Vils,7980,4,130,1971,452000.0,19-06-2014
Smedebjergevej 54,Vils,7980,4,102,1940,400000.0,22-04-2014
Åbrinken 5,Vils,7980,4,128,1985,565000.0,10-03-2014
Ådalsvej 7,Vils,7980,6,157,2005,890000.0,06-12-2013
Næssundvej 138,Vils,7980,3,90,1800,195000.0,10-11-2013
Næssundvej 186,Vils,7980,3,60,1912,90000.0,28-09-2013
Doktorvej 4,Vils,7980,8,245,1935,700000.0,12-08-2013
Smedebjergevej 70,Vils,7980,6,139,1947,450000.0,17-07-2013
Kalundborgvej 22,Vils,7980,6,350,1979,3015000.0,14-03-2013
Doktorvej 18,Vils,7980,7,320,2015,1000000.0,19-02-2013
Doktorvej 13,Vils,7980,3,99,1938,620000.0,18-02-2013
