street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
"Hostrupsvej 23, ST. TH",Hillerød,3400,2,65,1936,1460000.0,23-05-2017
Lille Sverige Vej 6,Hillerød,3400,5,153,1942,2500000.0,16-05-2017
Skovledet 71,Hillerød,3400,5,136,1927,1084147.0,09-05-2017
Højager 98,Hillerød,3400,4,120,1978,1381458.0,26-04-2017
Smediehøj 15,Hillerød,3400,3,92,2005,2900000.0,25-04-2017
Bakkesvinget 37,Hillerød,3400,4,110,1965,1895000.0,21-04-2017
"Københavnsvej 6D, ST. TV",Hillerød,3400,2,56,1896,1195000.0,21-04-2017
"Møllebakken 14, ST. TH",Hillerød,3400,4,102,1961,2245000.0,21-04-2017
"Gl. Holmegårdsvej 9, 2. TV",Hillerød,3400,3,82,1970,1450000.0,20-04-2017
Brombærhaven 17,Hillerød,3400,7,183,1996,4100000.0,19-04-2017
Nordskrænten 8,Hillerød,3400,5,139,1964,2195000.0,19-04-2017
"Ved Egedam 19, ST. 125",Hillerød,3400,2,68,1975,1452500.0,18-04-2017
Engsvinget 40,Hillerød,3400,3,98,1961,2950000.0,12-04-2017
Harløsevej 205,Hillerød,3400,4,105,1923,580000.0,12-04-2017
Brickasvej 13,Hillerød,3400,3,72,1937,2185000.0,11-04-2017
Postmosen 94,Hillerød,3400,7,188,1976,3600000.0,10-04-2017
Selskovvej 32,Hillerød,3400,5,156,1938,4500000.0,10-04-2017
Københavnsvej 18,Hillerød,3400,3,125,1935,2800000.0,09-04-2017
"Jespervej 124B, ST. TH",Hillerød,3400,2,52,1945,1185000.0,09-04-2017
Tolvkarlevej 24,Hillerød,3400,4,150,1973,2968000.0,09-04-2017
Sophienlund 43,Hillerød,3400,4,103,2006,2495000.0,06-04-2017
"Møllebakken 14, ST. TV",Hillerød,3400,2,67,1961,1495000.0,06-04-2017
Frederiksværksgade 165,Hillerød,3400,10,626,1900,4195000.0,06-04-2017
Fyrrebakken 32,Hillerød,3400,4,119,1964,2745000.0,05-04-2017
Solvej 6,Hillerød,3400,4,113,1912,3295000.0,03-04-2017
Ålholmparken 71,Hillerød,3400,7,187,1973,1750000.0,03-04-2017
Hyldevang 20,Hillerød,3400,4,95,1984,2380000.0,02-04-2017
"Stutmestervej 27, 2. TH",Hillerød,3400,2,68,1941,1545000.0,30-03-2017
"Blytækkervej 5C, ST. TH",Hillerød,3400,2,61,2015,1650000.0,30-03-2017
"Nordre Jernbanevej 15A, 1",Hillerød,3400,3,84,1907,2150000.0,29-03-2017
"Møllebakken 14, KL. TV",Hillerød,3400,1,44,1961,476000.0,29-03-2017
Allékredsen 84,Hillerød,3400,4,106,2012,2495000.0,29-03-2017
Gadevangsvej 112,Hillerød,3400,6,164,1877,3700000.0,28-03-2017
Fangekrogen 13,Hillerød,3400,5,161,1969,4100000.0,28-03-2017
Lütkensvej 9,Hillerød,3400,5,128,1963,3000000.0,28-03-2017
"Helsingørsgade 35B, 2",Hillerød,3400,2,68,1983,2919666.0,27-03-2017
"Langesvej 23, 1. TV",Hillerød,3400,3,83,1938,1662000.0,24-03-2017
Elmegårdsalle 19,Hillerød,3400,6,161,1969,3325000.0,24-03-2017
Rideknægtsvej 2,Hillerød,3400,4,117,1967,1600000.0,23-03-2017
Helledammen 10,Hillerød,3400,3,78,1969,2750000.0,23-03-2017
Ullerødvej 53,Hillerød,3400,6,166,1938,3195000.0,23-03-2017
Bymosegårds Alle 3,Hillerød,3400,4,79,1877,1895000.0,23-03-2017
"Gl. Holmegårdsvej 19, 1. TH",Hillerød,3400,3,82,1970,1731250.0,22-03-2017
Allékredsen 123,Hillerød,3400,4,115,2009,2500000.0,21-03-2017
Solbuen 2,Hillerød,3400,4,125,2008,3025000.0,20-03-2017
Fuglefængervej 12,Hillerød,3400,4,133,1973,3295000.0,20-03-2017
Søsvinget 22,Hillerød,3400,3,92,1967,1950000.0,20-03-2017
Carl Zahlmannsvej 19,Hillerød,3400,4,110,1959,3830000.0,20-03-2017
Helsingørsgade 27D,Hillerød,3400,5,165,1900,6150000.0,17-03-2017
Rentemestervej 5,Hillerød,3400,4,112,1968,2850000.0,16-03-2017
"Møllebakken 38, 1. TV",Hillerød,3400,3,77,1961,1875000.0,15-03-2017
Birkehaven 6,Hillerød,3400,5,160,1974,3060000.0,14-03-2017
Skansevej 78,Hillerød,3400,8,166,1932,1626938.0,14-03-2017
Ved Skansebakken 77,Hillerød,3400,2,53,1972,1250000.0,14-03-2017
Bæverdalen 28,Hillerød,3400,5,265,1964,4120000.0,13-03-2017
"Ved Egedam 19, ST. 127",Hillerød,3400,2,80,1975,1368000.0,13-03-2017
"Slangerupgade 14A, 1. 2",Hillerød,3400,1,40,1959,635000.0,13-03-2017
Markskellet 5,Hillerød,3400,7,194,1954,5495000.0,12-03-2017
Kildedalen 103,Hillerød,3400,4,134,1978,2615000.0,12-03-2017
Herlevgårdsvej 7,Hillerød,3400,4,112,1966,2350000.0,11-03-2017
"Ved Egedam 17, 1. 118",Hillerød,3400,2,75,1975,1435000.0,10-03-2017
"Fredskovhellet 23, ST. TH",Hillerød,3400,3,88,1963,1470000.0,09-03-2017
"Ved Egedam 11, 2. 80",Hillerød,3400,2,70,1975,1375000.0,09-03-2017
"Fredskovhellet 2G, 2. 17",Hillerød,3400,2,74,1972,1095000.0,07-03-2017
Sophienlund 24,Hillerød,3400,4,102,2005,2230000.0,07-03-2017
Slettebjerget 38,Hillerød,3400,4,113,1977,2800000.0,06-03-2017
Zahlmannsvænget 4,Hillerød,3400,5,143,1976,2950000.0,06-03-2017
Batzkes Bakke 23,Hillerød,3400,7,199,1916,5250000.0,03-03-2017
"Hostrupsvej 23, 3. TH",Hillerød,3400,3,74,1936,1595000.0,03-03-2017
Horsevænget 19,Hillerød,3400,3,77,1946,2465000.0,03-03-2017
Granvej 3,Hillerød,3400,4,136,1965,2400000.0,03-03-2017
Elmevej 8,Hillerød,3400,6,186,1964,2550000.0,02-03-2017
"Slangerupgade 18, KL",Hillerød,3400,2,63,1890,1250000.0,02-03-2017
Brygmestervej 1,Hillerød,3400,6,153,1972,2925000.0,02-03-2017
"Mathilde Parken 19, ST. 1",Hillerød,3400,1,37,2007,960000.0,01-03-2017
"Stutmestervej 19A, 2. TV",Hillerød,3400,3,76,1941,739500.0,01-03-2017
P. Mogensensvej 17,Hillerød,3400,4,100,1935,1250000.0,28-02-2017
Vænget 28,Hillerød,3400,6,170,1972,2185000.0,28-02-2017
"Stutmestervej 25, 1. TH",Hillerød,3400,2,65,1941,1653000.0,27-02-2017
"Møllebakken 14, KL. TH",Hillerød,3400,2,58,1961,1546000.0,27-02-2017
"Fredskovhellet 2J, 2. 97",Hillerød,3400,3,117,1972,1714000.0,27-02-2017
Ved Skansebakken 49,Hillerød,3400,2,53,1972,1923000.0,27-02-2017
Fredensvej 23,Hillerød,3400,5,117,1924,1650000.0,27-02-2017
Kulsviervej 24,Hillerød,3400,9,310,1830,5250000.0,27-02-2017
Regnbuen 67,Hillerød,3400,5,125,2017,3113500.0,24-02-2017
Smediehøj 8,Hillerød,3400,5,119,2005,2695000.0,23-02-2017
"Københavnsvej 6B, ST. TH",Hillerød,3400,2,55,1896,1245000.0,22-02-2017
