street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Fåborgvej 42,Vester Skerninge,5762,5,160,1923,200000.0,07-04-2017
Bakkevej 10,Vester Skerninge,5762,6,158,1964,875000.0,04-04-2017
Svendborgvej 72,Vester Skerninge,5762,8,183,1888,925000.0,23-03-2017
Balvej 16,Vester Skerninge,5762,9,325,1841,2100000.0,21-03-2017
Åkildevej 23B,Vester Skerninge,5762,2,118,1900,347500.0,13-03-2017
Åbyvej 13,Vester Skerninge,5762,6,123,1931,600000.0,10-03-2017
Birkevej 9,Vester Skerninge,5762,4,102,1972,323750.0,08-03-2017
Tjørnevej 10,Vester Skerninge,5762,5,158,1972,1000000.0,28-02-2017
Svendborgvej 108,Vester Skerninge,5762,6,133,1917,500000.0,16-02-2017
Mads Hansensvej 15,Vester Skerninge,5762,4,121,1965,190000.0,15-02-2017
Mynderupvej 25,Vester Skerninge,5762,8,221,1881,650000.0,13-02-2017
Eskebjergvej 10,Vester Skerninge,5762,8,195,1800,492000.0,09-02-2017
Fåborgvej 49,Vester Skerninge,5762,6,165,1909,475000.0,03-02-2017
Mynderup Hestehave 3,Vester Skerninge,5762,5,157,1770,880000.0,24-01-2017
Fåborgvej 136,Vester Skerninge,5762,4,97,1958,570000.0,20-01-2017
Filippavej 86,Vester Skerninge,5762,7,242,1850,1189097.0,08-01-2017
Højskolevej 7,Vester Skerninge,5762,7,140,1965,604900.0,02-01-2017
Svendborgvej 28,Vester Skerninge,5762,6,120,1910,488763.0,31-12-2016
Sømarken 41,Vester Skerninge,5762,5,157,2007,2060000.0,22-12-2016
Strandgårdsvej 19,Vester Skerninge,5762,2,26,1939,204000.0,21-12-2016
Præstemarken 11,Vester Skerninge,5762,5,149,1979,800000.0,16-12-2016
Drosselvej 2,Vester Skerninge,5762,4,142,1966,1625000.0,01-12-2016
Nørremarksvej 60,Vester Skerninge,5762,8,208,1932,1241000.0,01-12-2016
Blanchestræde 15B,Vester Skerninge,5762,3,85,2004,870000.0,23-11-2016
Mynderup Hestehave 8,Vester Skerninge,5762,7,156,1850,540000.0,17-11-2016
Agerbakken 16,Vester Skerninge,5762,7,189,1973,2500000.0,17-11-2016
Strandvej 60,Vester Skerninge,5762,6,170,1935,3820000.0,16-11-2016
Stågerupvej 53,Vester Skerninge,5762,9,161,1850,800000.0,03-11-2016
Græsvænget 7,Vester Skerninge,5762,5,144,1968,525000.0,03-11-2016
Fjællebrovejen 49,Vester Skerninge,5762,5,124,1962,470000.0,02-11-2016
Kærvej 33,Vester Skerninge,5762,5,150,1974,1335000.0,28-10-2016
Sømarken 147,Vester Skerninge,5762,5,172,2005,1125000.0,24-10-2016
Bagtoften 6,Vester Skerninge,5762,9,188,1987,1500000.0,14-10-2016
Fåborgvej 128,Vester Skerninge,5762,6,196,1996,3000000.0,11-10-2016
Bakkevej 2,Vester Skerninge,5762,4,130,1966,945000.0,07-10-2016
Bejerholmsvej 30,Vester Skerninge,5762,6,295,1800,8934000.0,04-10-2016
Højskolevej 4,Vester Skerninge,5762,4,146,1968,1025000.0,03-10-2016
Filippavej 18,Vester Skerninge,5762,6,162,1997,1600000.0,03-10-2016
Blanchestræde 10,Vester Skerninge,5762,4,104,1970,1100000.0,28-09-2016
Nordgade 1,Vester Skerninge,5762,11,343,1848,2150000.0,26-09-2016
Fåborgvej 95B,Vester Skerninge,5762,3,89,1982,940000.0,26-09-2016
Langegyde 46,Vester Skerninge,5762,7,220,1960,1846000.0,05-09-2016
Fåborgvej 139,Vester Skerninge,5762,6,170,1956,1350000.0,31-08-2016
Nyvej 27,Vester Skerninge,5762,5,105,1964,125000.0,30-08-2016
Damsager 4,Vester Skerninge,5762,4,98,1983,275148.0,25-08-2016
Sømarken 15,Vester Skerninge,5762,5,150,2010,600000.0,25-08-2016
Longvej 16,Vester Skerninge,5762,5,128,1936,1325000.0,10-08-2016
Midtervej 17,Vester Skerninge,5762,4,143,1865,830000.0,05-08-2016
Lindekildevej 18,Vester Skerninge,5762,5,220,1867,1150000.0,04-08-2016
Kløvermarksvej 42,Vester Skerninge,5762,7,194,1976,2225000.0,02-08-2016
Fåborgvej 81,Vester Skerninge,5762,6,126,1923,1095000.0,01-08-2016
Grønnegade 55,Vester Skerninge,5762,4,126,1967,1395000.0,22-07-2016
Fåborgvej 140,Vester Skerninge,5762,7,265,1909,900000.0,18-07-2016
Mynderupvej 20,Vester Skerninge,5762,4,106,1870,1100000.0,16-07-2016
Grønnegade 6B,Vester Skerninge,5762,5,150,1790,641072.0,06-07-2016
Åbyvej 20,Vester Skerninge,5762,3,100,1959,945000.0,29-06-2016
