street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Schimmelmannsvej 33,Charlottenlund,2920,9,311,1929,19000000.0,09-05-2017
"Ordrupvej 132F, ST. TH",Charlottenlund,2920,2,67,1953,1975000.0,07-05-2017
Kirkevej 9Q,Charlottenlund,2920,3,87,1991,3325000.0,04-05-2017
"Ordrupvej 73, 2. TV",Charlottenlund,2920,2,61,1937,1816000.0,02-05-2017
"Clarasvej 1A, 1. TV",Charlottenlund,2920,2,62,1939,1950000.0,28-04-2017
Øresundshøj 39,Charlottenlund,2920,6,125,1957,7750000.0,26-04-2017
"Ordrupvej 22, 1. TV",Charlottenlund,2920,3,80,1936,3040000.0,24-04-2017
Jægersborg Alle 96,Charlottenlund,2920,6,174,1937,8600000.0,23-04-2017
"Skovholmvej 9, 2",Charlottenlund,2920,3,107,1934,3350000.0,22-04-2017
"Brannersvej 21, ST. 2",Charlottenlund,2920,2,53,1972,1825000.0,22-04-2017
Marediget 6,Charlottenlund,2920,4,156,1925,8500000.0,20-04-2017
"Ordrupvej 98C, 4. TH",Charlottenlund,2920,2,58,1934,1950000.0,18-04-2017
"Ordrupvej 46A, 4. TV",Charlottenlund,2920,4,89,1939,3100000.0,12-04-2017
Vilvordevej 60,Charlottenlund,2920,5,162,1966,7200000.0,11-04-2017
Kirkevej 4,Charlottenlund,2920,2,154,1885,3725000.0,11-04-2017
"Ejgårdsparken 3, 1. TH",Charlottenlund,2920,3,120,2003,5500000.0,06-04-2017
"Ordrupvej 20, ST. TH",Charlottenlund,2920,4,90,1936,3100000.0,05-04-2017
Strandvejen 273,Charlottenlund,2920,5,148,1851,6075000.0,31-03-2017
"Ordrupvej 98D, 3. TH",Charlottenlund,2920,2,58,1934,1850000.0,31-03-2017
"Ordrupvej 24, 1. 2",Charlottenlund,2920,2,57,1939,1525000.0,31-03-2017
"Ordrupvej 78A, 3. TV",Charlottenlund,2920,3,79,1947,2870000.0,29-03-2017
Henrik Hertz Vej 19,Charlottenlund,2920,7,180,1903,10250000.0,28-03-2017
Nøddekrogen 3,Charlottenlund,2920,6,163,1981,2440000.0,28-03-2017
Vilvordeparken 40,Charlottenlund,2920,5,171,1977,3350000.0,27-03-2017
"Broholms Alle 12C, 1. TH",Charlottenlund,2920,5,123,1936,3050000.0,27-03-2017
"Ordrupvej 70A, 2. TV",Charlottenlund,2920,2,68,1936,1275000.0,25-03-2017
"Hyldegårdsvej 34B, 2. TH",Charlottenlund,2920,3,78,1936,2550000.0,24-03-2017
Johannevej 16,Charlottenlund,2920,6,192,1887,2720000.0,24-03-2017
Strandvejen 293C,Charlottenlund,2920,3,100,1890,6850000.0,24-03-2017
Mosehøjvej 52,Charlottenlund,2920,7,224,1939,12450000.0,24-03-2017
"Ejgårdsparken 9, 1. TV",Charlottenlund,2920,2,82,2003,3450000.0,23-03-2017
"Jensløvs Tværvej 3B, 4. TH",Charlottenlund,2920,2,67,1945,650000.0,23-03-2017
"Ordrupvej 48A, 4. TV",Charlottenlund,2920,4,90,1939,3095000.0,22-03-2017
Forårsvej 5,Charlottenlund,2920,6,159,1902,5250000.0,22-03-2017
"Holmegårdsvej 1D, 1. TV",Charlottenlund,2920,3,79,1939,2600000.0,22-03-2017
Berlingsbakke 18D,Charlottenlund,2920,8,204,1998,11500000.0,20-03-2017
"Jens Lillelunds Vej 1, 1. MF",Charlottenlund,2920,3,95,1990,3795000.0,20-03-2017
Lykkevej 4,Charlottenlund,2920,8,233,1880,9995000.0,17-03-2017
"Ordrupvej 41C, ST. 4",Charlottenlund,2920,2,59,1961,1600000.0,16-03-2017
"Ordrupvej 76A, 2. TV",Charlottenlund,2920,2,62,1933,2000000.0,16-03-2017
"Ordrupvej 108, 4. TV",Charlottenlund,2920,2,94,1985,4800000.0,15-03-2017
"Broholms Alle 20, 3. TH",Charlottenlund,2920,3,71,1945,2475000.0,15-03-2017
"Broholms Alle 32, ST. TV",Charlottenlund,2920,2,64,1935,1650000.0,13-03-2017
"Jensløvs Tværvej 13, 4. TH",Charlottenlund,2920,2,66,1938,2495000.0,13-03-2017
Hyldegårds Tværvej 35,Charlottenlund,2920,1,75,2005,5700000.0,13-03-2017
Strandlund 105,Charlottenlund,2920,3,87,1978,5400000.0,12-03-2017
"Clarasvej 1C, 2. 1",Charlottenlund,2920,2,54,1939,1855000.0,12-03-2017
"Lindegårdsvej 25, 1. 3",Charlottenlund,2920,2,87,1964,3200000.0,12-03-2017
"Ordrupvej 18, ST. TV",Charlottenlund,2920,3,73,1936,2295000.0,12-03-2017
Ordrup Have 7,Charlottenlund,2920,8,234,1955,12600000.0,11-03-2017
"Fredensvej 50, ST. TV",Charlottenlund,2920,4,113,1898,3945000.0,10-03-2017
Vintervej 12,Charlottenlund,2920,7,171,1924,7780000.0,10-03-2017
"Ordrupvej 98D, 1. TV",Charlottenlund,2920,2,58,1934,1800000.0,10-03-2017
"Ordrupvej 67, 4. TV",Charlottenlund,2920,3,105,1938,3300000.0,09-03-2017
"Lindegårdsvej 28B, ST. TH",Charlottenlund,2920,3,75,1937,2500000.0,09-03-2017
"Lindegårdsvej 45B, 2. TH",Charlottenlund,2920,4,114,1938,4500000.0,08-03-2017
"Ordrupvej 46A, 4. MF",Charlottenlund,2920,4,75,1939,2450000.0,08-03-2017
Øresundshøj 26A,Charlottenlund,2920,5,174,1978,7800000.0,07-03-2017
Vilvordehøj 4,Charlottenlund,2920,6,169,1984,6750000.0,07-03-2017
"Lindegårdsvej 44, 2. TV",Charlottenlund,2920,3,82,1990,3095000.0,03-03-2017
Carl Baggers Alle 17,Charlottenlund,2920,9,285,1913,17150000.0,02-03-2017
Skovholmvej 3,Charlottenlund,2920,5,185,1934,2635000.0,01-03-2017
"Lindegårdsvej 26, 1. J",Charlottenlund,2920,1,42,1972,1270000.0,01-03-2017
"Clarasvej 5, 1. TH",Charlottenlund,2920,4,100,1930,4350000.0,28-02-2017
Broholms Alle 9B,Charlottenlund,2920,2,64,1987,2950000.0,28-02-2017
"Brannersvej 23, 2. 37",Charlottenlund,2920,1,51,1972,1560000.0,27-02-2017
Lille Fredensvej 16,Charlottenlund,2920,4,84,1941,4500000.0,26-02-2017
"Ordrupvej 83B, 3. TH",Charlottenlund,2920,2,60,1934,1795000.0,25-02-2017
"Hyldegårds Tværvej 3, 1. TV",Charlottenlund,2920,3,76,1949,1980000.0,24-02-2017
"Skovgårdsvej 8, 3. TV",Charlottenlund,2920,3,83,1949,2945000.0,22-02-2017
"Søbakken 34, 1. TV",Charlottenlund,2920,3,66,1905,2550000.0,22-02-2017
"Ordrupvej 76B, 4. TV",Charlottenlund,2920,2,65,1933,2274000.0,22-02-2017
Kirsten Piils Vej 13,Charlottenlund,2920,6,179,1937,9100000.0,21-02-2017
"Jensløvs Tværvej 5B, 2. TH",Charlottenlund,2920,2,69,1945,2375000.0,21-02-2017
"Ordrupvej 100A, 1. TV",Charlottenlund,2920,5,125,1904,4233333.0,21-02-2017
Fortunvej 94,Charlottenlund,2920,4,118,1913,6175000.0,16-02-2017
"Morescosvej 14, 4. TV",Charlottenlund,2920,4,135,1943,3900000.0,16-02-2017
"Jens Lillelunds Vej 7, 1. TH",Charlottenlund,2920,3,88,1990,3000000.0,14-02-2017
"Ordrupvej 76A, 3. TV",Charlottenlund,2920,2,62,1933,1830000.0,14-02-2017
Skovbrinken 9,Charlottenlund,2920,7,210,1954,9300000.0,13-02-2017
