street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Elgårdsmindeparken 30,Hørning,8362,5,166,2004,3645000.0,28-11-2016
Lucernevænget 12,Hørning,8362,4,110,1979,1535000.0,28-11-2016
Møllevænget 18,Hørning,8362,4,143,1972,2620000.0,28-11-2016
Elgårdsmindelunden 121,Hørning,8362,5,137,2005,2920000.0,25-11-2016
Æblehaven 115,Hørning,8362,5,122,1994,2360000.0,25-11-2016
"Spongbækken 61, 1",Hørning,8362,3,76,1993,1175000.0,24-11-2016
Lupinvænget 11B,Hørning,8362,4,113,2005,1980000.0,23-11-2016
Nørregårds Alle 122,Hørning,8362,6,169,2017,3889615.0,23-11-2016
Hirsevænget 11,Hørning,8362,4,110,1978,1555000.0,22-11-2016
Vestervej 20,Hørning,8362,4,115,1959,1995000.0,21-11-2016
Østergårds Alle 110,Hørning,8362,5,174,2012,3700000.0,20-11-2016
Nørregårds Alle 24,Hørning,8362,6,185,2016,3050000.0,16-11-2016
Herredsvejen 2,Hørning,8362,5,133,1966,1625000.0,07-11-2016
Elgårdsmindelunden 129,Hørning,8362,5,149,2005,3180000.0,03-11-2016
Kløvervej 19,Hørning,8362,5,146,1966,2695000.0,01-11-2016
Nørregårds Alle 102,Hørning,8362,5,164,2017,1499000.0,01-11-2016
Rosenvænget 36,Hørning,8362,3,122,1965,1880000.0,30-10-2016
Kollens Møllevej 4,Hørning,8362,3,118,1850,900000.0,29-10-2016
Vestergårds Alle 32,Hørning,8362,5,172,2008,3400000.0,28-10-2016
Østergårds Alle 289,Hørning,8362,4,142,2017,2149500.0,28-10-2016
Østergårds Alle 285,Hørning,8362,4,140,2017,2187000.0,28-10-2016
Gl Ryvej 18,Hørning,8362,4,99,1877,500000.0,27-10-2016
Vestergårds Alle 18,Hørning,8362,5,181,2011,3688000.0,27-10-2016
Æblehaven 129,Hørning,8362,6,156,1996,2835000.0,25-10-2016
Møllevænget 64,Hørning,8362,5,138,1969,1750000.0,24-10-2016
Østergårds Alle 279,Hørning,8362,4,142,2017,2149500.0,21-10-2016
Østergårds Alle 263,Hørning,8362,4,142,2016,2199500.0,21-10-2016
Østergårds Alle 267,Hørning,8362,4,142,2016,2149500.0,20-10-2016
Østergårds Alle 281,Hørning,8362,4,140,2017,2187000.0,20-10-2016
Nørregårds Alle 142,Hørning,8362,5,175,2017,1299000.0,19-10-2016
Østergårds Alle 275,Hørning,8362,4,142,2016,2237000.0,19-10-2016
Østergårds Alle 271,Hørning,8362,4,142,2016,2287000.0,19-10-2016
Østergårds Alle 265,Hørning,8362,4,142,2016,2149500.0,19-10-2016
Østergårds Alle 273,Hørning,8362,4,142,2016,2237000.0,19-10-2016
Østergårds Alle 287,Hørning,8362,4,142,2017,2237000.0,18-10-2016
Østergårds Alle 277,Hørning,8362,4,142,2016,2237000.0,18-10-2016
Østergårds Alle 283,Hørning,8362,4,140,2017,2099500.0,18-10-2016
Østergårds Alle 269,Hørning,8362,4,142,2016,2287000.0,18-10-2016
Lucernevænget 4,Hørning,8362,4,144,1979,1800000.0,17-10-2016
Engparken 13,Hørning,8362,4,129,1973,1850000.0,16-10-2016
Hybenvænget 46,Hørning,8362,7,190,1972,2275000.0,12-10-2016
Jeksenvej 201,Hørning,8362,6,188,1927,2900000.0,11-10-2016
Toftevej 24,Hørning,8362,4,110,1962,1450000.0,06-10-2016
Nørregårds Alle 116,Hørning,8362,5,184,2017,1499000.0,30-09-2016
Højgårdsvej 10,Hørning,8362,5,147,1967,2150000.0,28-09-2016
Risvangen 7,Hørning,8362,4,144,1979,1800000.0,27-09-2016
Gl Ryvej 13A,Hørning,8362,7,210,1917,4075000.0,26-09-2016
Toftevej 43,Hørning,8362,4,85,1962,1775000.0,23-09-2016
Åbakken 20,Hørning,8362,5,185,1970,2400000.0,22-09-2016
Valmuevænget 5,Hørning,8362,4,122,1995,2300000.0,22-09-2016
Syrenvænget 5,Hørning,8362,5,158,1971,2545000.0,16-09-2016
Hybenvænget 7,Hørning,8362,6,193,1974,2548000.0,16-09-2016
Ahornvænget 25,Hørning,8362,11,281,1977,979002.0,15-09-2016
Adslev Hedevej 12,Hørning,8362,6,345,1788,4750000.0,14-09-2016
"Spongbækken 55, 1",Hørning,8362,3,75,1993,1250000.0,14-09-2016
Lupinvænget 8,Hørning,8362,4,119,1985,1830000.0,08-09-2016
Lupinvænget 23,Hørning,8362,4,121,1981,1900000.0,05-09-2016
Rosenvænget 20,Hørning,8362,6,155,1964,2060000.0,01-09-2016
Tværvej 6,Hørning,8362,2,97,1973,1450000.0,30-08-2016
Vestergårds Alle 25,Hørning,8362,6,176,2016,3410000.0,29-08-2016
Vestergårds Alle 65,Hørning,8362,5,151,2015,3375000.0,26-08-2016
Tværvej 10,Hørning,8362,2,94,1973,1480000.0,25-08-2016
Havremarken 8,Hørning,8362,4,110,1976,1725000.0,25-08-2016
Spongparken 55,Hørning,8362,4,151,2007,1400000.0,23-08-2016
Peders Toft 1,Hørning,8362,4,129,1979,2283000.0,19-08-2016
Falkevej 3,Hørning,8362,4,134,1974,1945000.0,18-08-2016
Skovsgårdsparken 15,Hørning,8362,3,92,1999,1760000.0,18-08-2016
Blegindvej 34,Hørning,8362,4,117,1968,1450000.0,16-08-2016
Overskovvej 6,Hørning,8362,5,158,1997,2700000.0,15-08-2016
Vestergårds Alle 31,Hørning,8362,5,155,2016,3551000.0,12-08-2016
Vestergårds Alle 29,Hørning,8362,6,182,2016,4000000.0,08-08-2016
Toftevej 28,Hørning,8362,4,114,1962,1850000.0,03-08-2016
Æblehaven 67,Hørning,8362,4,107,1992,2050000.0,03-08-2016
Toftevej 42B,Hørning,8362,4,102,1991,1940000.0,01-08-2016
Søtoften 1,Hørning,8362,5,172,2001,3360000.0,29-07-2016
Hirsevænget 2,Hørning,8362,4,144,1979,2260000.0,27-07-2016
Blegindvej 81,Hørning,8362,4,118,1965,1666000.0,22-07-2016
Pilevænget 4,Hørning,8362,4,99,1966,2150000.0,16-07-2016
Blegindvej 11,Hørning,8362,3,165,1900,2448000.0,14-07-2016
"Kirkevej 9A, 1",Hørning,8362,3,80,1988,1200000.0,14-07-2016
Fregerslevvej 36,Hørning,8362,3,71,1944,3050000.0,05-07-2016
Nørregårds Alle 22,Hørning,8362,7,202,2016,998000.0,02-07-2016
Rosenvænget 109,Hørning,8362,4,93,1965,1275000.0,30-06-2016
Æblehaven 63,Hørning,8362,5,109,1995,2125000.0,30-06-2016
Bjertrup Skovvej 13,Hørning,8362,7,153,1895,3355000.0,24-06-2016
Kolskovvej 1,Hørning,8362,7,314,1877,1488000.0,24-06-2016
Skovsgårdsvej 22,Hørning,8362,5,173,2006,3440000.0,23-06-2016
Møllevænget 12,Hørning,8362,4,146,1972,2310000.0,21-06-2016
Nørregårds Alle 144,Hørning,8362,5,185,2017,1299000.0,20-06-2016
Skovsgårdsvej 68,Hørning,8362,5,155,2007,2899000.0,18-06-2016
Engparken 7,Hørning,8362,3,130,1971,2000000.0,09-06-2016
Irisvænget 9,Hørning,8362,5,140,1973,2325000.0,09-06-2016
"Bjertrupvej 32, ST. TV",Hørning,8362,5,144,1859,2415000.0,07-06-2016
Bjertrupvej 22,Hørning,8362,5,170,1960,2100000.0,06-06-2016
Skovsgårdsvænget 16,Hørning,8362,5,153,2001,3100000.0,01-06-2016
Nørregårds Alle 65,Hørning,8362,6,177,2017,1290000.0,31-05-2016
Skovsgårdsvænget 14,Hørning,8362,7,187,2000,3895000.0,30-05-2016
Toftevej 45,Hørning,8362,5,144,1961,2375000.0,30-05-2016
Nørregårds Alle 18,Hørning,8362,5,158,2016,3247742.0,29-05-2016
Brunhøj 59,Hørning,8362,6,183,1985,2930000.0,27-05-2016
Vestergårds Alle 13A,Hørning,8362,7,187,2016,925000.0,26-05-2016
Peders Toft 3,Hørning,8362,5,148,1978,1460000.0,20-05-2016
Søndermarken 1,Hørning,8362,5,176,1979,3057500.0,20-05-2016
Rosenvænget 97,Hørning,8362,3,117,1965,2005000.0,19-05-2016
Møllekæret 14,Hørning,8362,6,199,1977,2100000.0,17-05-2016
Nørregårds Alle 146,Hørning,8362,6,160,2017,1279000.0,17-05-2016
Dyrballevej 22,Hørning,8362,5,158,1996,2800000.0,12-05-2016
Violvænget 4,Hørning,8362,3,161,1973,2650000.0,12-05-2016
Nørregårds Alle 26,Hørning,8362,5,215,2016,3966365.0,12-05-2016
Ryvejen 19,Hørning,8362,7,218,1877,400000.0,11-05-2016
Skovlundsvej 23,Hørning,8362,5,175,1999,3000000.0,10-05-2016
Østergårds Alle 136,Hørning,8362,5,184,2008,3750000.0,09-05-2016
Tværvej 18,Hørning,8362,2,94,1973,1485000.0,06-05-2016
Bjertrup Skovvej 7C,Hørning,8362,5,167,1998,2275000.0,04-05-2016
Hirsevænget 18,Hørning,8362,5,133,1979,1920000.0,03-05-2016
Damvej 9,Hørning,8362,5,110,1964,868661.0,29-04-2016
Åbakken 1D,Hørning,8362,4,93,1989,1480000.0,28-04-2016
Skovsgårdsvej 24,Hørning,8362,3,155,2006,2899000.0,27-04-2016
Østergårds Alle 130,Hørning,8362,5,164,2008,3350000.0,26-04-2016
Skovsgårdsvej 46,Hørning,8362,4,155,2006,2798000.0,24-04-2016
Egevænget 12,Hørning,8362,6,158,1969,2210000.0,23-04-2016
Skovsgårdsvænget 10,Hørning,8362,5,141,2000,3070000.0,21-04-2016
Ryvejen 28,Hørning,8362,6,146,1900,2837500.0,21-04-2016
Randersvej 100,Hørning,8362,6,154,1860,2167500.0,19-04-2016
Vestergårds Alle 63,Hørning,8362,6,182,2016,3905000.0,16-04-2016
Hasselvej 3,Hørning,8362,5,160,1968,2000000.0,11-04-2016
Skovsgårdsvej 19,Hørning,8362,4,110,2004,2025000.0,09-04-2016
Østergårds Alle 179,Hørning,8362,5,128,2009,2295000.0,08-04-2016
Adslevvej 20,Hørning,8362,2,71,2010,1449000.0,08-04-2016
Søvejen 9,Hørning,8362,4,165,1964,2650000.0,06-04-2016
Brunhøj 94,Hørning,8362,4,119,1986,2100000.0,05-04-2016
Skovlundsvej 11,Hørning,8362,5,151,1998,2800000.0,05-04-2016
Nørregårds Alle 112,Hørning,8362,6,179,2017,1499000.0,04-04-2016
Nattergalevej 6,Hørning,8362,4,110,1976,1655000.0,03-04-2016
Rugmarken 23,Hørning,8362,4,133,1977,1890000.0,01-04-2016
Irisvænget 3,Hørning,8362,4,123,1973,1870000.0,30-03-2016
Nørregårds Alle 44,Hørning,8362,6,160,2016,2864467.0,30-03-2016
Randersvej 93,Hørning,8362,4,120,1893,1817500.0,29-03-2016
Æblehaven 135,Hørning,8362,5,127,1996,2300000.0,23-03-2016
Skovsgårdsvej 17,Hørning,8362,3,94,2004,1750000.0,22-03-2016
Nørregårds Alle 9,Hørning,8362,4,150,2016,2532398.0,17-03-2016
Sønder Alle 25,Hørning,8362,7,158,1974,2050000.0,15-03-2016
Skanderborgvej 10,Hørning,8362,4,89,1948,1850000.0,14-03-2016
Vestergårds Alle 13B,Hørning,8362,6,150,2016,2765500.0,14-03-2016
Dalsvinget 22,Hørning,8362,4,120,2002,2100000.0,13-03-2016
Adslev Skovvej 5,Hørning,8362,5,165,1970,2675000.0,10-03-2016
Toftevej 33,Hørning,8362,7,201,1961,2250000.0,07-03-2016
Nørregårds Alle 6,Hørning,8362,5,182,2016,900000.0,04-03-2016
Østergårds Alle 169,Hørning,8362,5,127,2008,3916667.0,01-03-2016
Østergårds Alle 181,Hørning,8362,5,128,2009,7833333.0,01-03-2016
Åbakken 9,Hørning,8362,4,121,1966,1850000.0,01-03-2016
Pilevænget 7,Hørning,8362,4,110,1965,1900000.0,26-02-2016
Ryvejen 32,Hørning,8362,6,243,1827,3050000.0,19-02-2016
"Spongbækken 26, ST",Hørning,8362,2,53,1991,915000.0,19-02-2016
Søvejen 4,Hørning,8362,5,140,1962,1675000.0,19-02-2016
Nørregårds Alle 1,Hørning,8362,6,150,2016,2832400.0,16-02-2016
Nørregårds Alle 4,Hørning,8362,4,135,2016,950000.0,09-02-2016
Nørregårds Alle 43,Hørning,8362,6,189,2016,3547000.0,08-02-2016
Kollens Møllevej 23,Hørning,8362,4,185,1777,2600000.0,05-02-2016
Egevænget 11,Hørning,8362,6,180,1966,2400000.0,02-02-2016
Nørregårds Alle 16,Hørning,8362,6,176,2016,950000.0,20-01-2016
"Spongbækken 12, ST",Hørning,8362,2,53,1991,985000.0,19-01-2016
Elgårdsmindelunden 23,Hørning,8362,6,170,2006,3450000.0,14-01-2016
"Spongbækken 57, ST",Hørning,8362,3,73,1993,1215000.0,13-01-2016
Randersvej 95,Hørning,8362,4,135,1968,2600000.0,12-01-2016
Snerlevænget 18,Hørning,8362,6,154,1975,1700000.0,17-12-2015
Østergårds Alle 128,Hørning,8362,5,180,2008,1600000.0,15-12-2015
Højgårdsvej 5,Hørning,8362,5,173,1966,2170000.0,14-12-2015
Rosenvænget 103,Hørning,8362,4,93,1965,1510000.0,11-12-2015
Møllevej 6A,Hørning,8362,4,92,1987,1800000.0,09-12-2015
Nørregårds Alle 59,Hørning,8362,6,171,2016,1250000.0,09-12-2015
Erantisvænget 14,Hørning,8362,4,100,1973,1645000.0,03-12-2015
Vestergårds Alle 15,Hørning,8362,6,164,2016,950000.0,30-11-2015
Æblehaven 87,Hørning,8362,5,122,1994,2275000.0,26-11-2015
Brunhøj 71,Hørning,8362,6,155,1984,2320000.0,25-11-2015
Nørregårds Alle 8,Hørning,8362,5,159,2016,950000.0,25-11-2015
Skovsgårdsvej 9,Hørning,8362,4,110,2004,1984000.0,17-11-2015
Nørregårds Alle 14,Hørning,8362,6,173,2017,898000.0,16-11-2015
Nørregårds Alle 28,Hørning,8362,5,171,2017,1298000.0,16-11-2015
"Nørre Alle 13, 1. TH",Hørning,8362,6,100,1974,42448728.0,11-11-2015
Vestergårds Alle 11A,Hørning,8362,5,150,2016,950000.0,05-11-2015
Nørregårds Alle 12,Hørning,8362,6,195,2016,950000.0,04-11-2015
Vestergårds Alle 22,Hørning,8362,5,150,2011,3245000.0,02-11-2015
Ahornvænget 9,Hørning,8362,4,175,1975,2250000.0,30-10-2015
Hybenvænget 29,Hørning,8362,4,148,1972,2470000.0,29-10-2015
Nørregårds Alle 13,Hørning,8362,4,140,2016,2590150.0,27-10-2015
Valmuevænget 28,Hørning,8362,5,155,1997,2850000.0,19-10-2015
Risvangen 20,Hørning,8362,4,110,1979,1257950.0,17-10-2015
Toftegårdsvej 11,Hørning,8362,4,153,1980,2407500.0,16-10-2015
Nørregårds Alle 56,Hørning,8362,5,165,2016,1049000.0,16-10-2015
Nørregårds Alle 58,Hørning,8362,5,182,2016,998000.0,16-10-2015
Nørregårds Alle 25,Hørning,8362,7,181,2016,1025000.0,14-10-2015
Kollens Møllevej 10,Hørning,8362,6,171,1876,1078000.0,09-10-2015
Skovsgårdsvej 18,Hørning,8362,5,165,2006,3150000.0,09-10-2015
Rosenvænget 137,Hørning,8362,5,123,1966,1899000.0,08-10-2015
Skovsgårdsvej 28,Hørning,8362,4,126,2006,2459000.0,04-10-2015
Nørregårds Alle 19,Hørning,8362,5,150,2015,2620750.0,01-10-2015
Rosenvænget 135,Hørning,8362,4,93,1966,1575000.0,01-10-2015
Kløvervej 15,Hørning,8362,4,131,1967,2275000.0,30-09-2015
Stentoften 39,Hørning,8362,5,151,1987,2800000.0,29-09-2015
Hybenvænget 37,Hørning,8362,3,110,1971,1850000.0,29-09-2015
Nørregårds Alle 61,Hørning,8362,6,176,2016,1290000.0,28-09-2015
Nørregårds Alle 34,Hørning,8362,7,225,2016,1198000.0,27-09-2015
Nyvangsvej 11,Hørning,8362,6,141,1962,2000000.0,25-09-2015
Vestergårds Alle 70,Hørning,8362,5,146,2010,3130000.0,24-09-2015
Skovsgårdsvænget 25,Hørning,8362,5,149,2003,2975000.0,20-09-2015
Kløvervej 13,Hørning,8362,4,115,1966,1880000.0,16-09-2015
Bækkestien 2,Hørning,8362,4,97,1965,1525000.0,15-09-2015
Nørregårds Alle 36,Hørning,8362,6,175,2016,998000.0,11-09-2015
Vestergårds Alle 30,Hørning,8362,5,153,2008,3200000.0,09-09-2015
Elgårdsmindeparken 7,Hørning,8362,4,115,2010,8680000.0,08-09-2015
Toftevej 42A,Hørning,8362,4,102,1991,1820000.0,07-09-2015
Kirkevænget 17,Hørning,8362,2,40,1967,350000.0,07-09-2015
Østergårds Alle 383,Hørning,8362,5,112,2015,1895000.0,07-09-2015
Nørregårds Alle 7,Hørning,8362,4,140,2016,2578470.0,04-09-2015
Nørregårds Alle 17,Hørning,8362,4,150,2016,2597257.0,04-09-2015
Nørregårds Alle 15,Hørning,8362,6,165,2016,2772525.0,03-09-2015
Hybenvænget 17,Hørning,8362,6,168,1972,2230000.0,02-09-2015
Nørregårds Alle 27,Hørning,8362,6,167,2016,1025000.0,31-08-2015
Åbakken 5A,Hørning,8362,5,153,1970,2248000.0,28-08-2015
Bjertrupvej 7,Hørning,8362,4,119,1967,1575000.0,28-08-2015
Bækkestien 10,Hørning,8362,4,101,1967,1625000.0,26-08-2015
Brunhøj 55,Hørning,8362,5,139,1984,2348000.0,25-08-2015
Nørregårds Alle 67,Hørning,8362,6,181,2016,1290000.0,25-08-2015
Havremarken 12,Hørning,8362,4,110,1976,2045000.0,20-08-2015
Bøgevænget 18,Hørning,8362,4,137,1972,2205000.0,19-08-2015
Valmuevænget 1,Hørning,8362,4,119,1996,2230000.0,19-08-2015
Nørregårds Alle 46,Hørning,8362,5,167,2016,1099000.0,18-08-2015
Nørregårds Alle 69,Hørning,8362,6,184,2016,1195000.0,15-08-2015
Lupinvænget 26,Hørning,8362,4,119,1985,1650000.0,14-08-2015
Kildevej 12,Hørning,8362,4,106,1967,1425000.0,14-08-2015
Nørregårds Alle 57,Hørning,8362,6,167,2016,1250000.0,13-08-2015
Kærvej 5,Hørning,8362,3,150,1907,2900000.0,12-08-2015
Spurvevej 2,Hørning,8362,4,110,1974,1675000.0,10-08-2015
Nørregårds Alle 60,Hørning,8362,5,183,2016,898000.0,10-08-2015
Nørregårds Alle 55,Hørning,8362,6,172,2017,1225000.0,06-08-2015
Rugmarken 9,Hørning,8362,4,148,1977,2300000.0,31-07-2015
Snerlevænget 27,Hørning,8362,7,220,1974,1960000.0,31-07-2015
Nørregårds Alle 42,Hørning,8362,5,164,2016,1098000.0,28-07-2015
Nørregårds Alle 50,Hørning,8362,6,181,2016,1398000.0,25-07-2015
Birkevænget 14,Hørning,8362,4,125,1967,1850000.0,18-07-2015
Østergårds Alle 135,Hørning,8362,5,137,2008,2250000.0,15-07-2015
Nørregårds Alle 71,Hørning,8362,7,219,2017,1195000.0,09-07-2015
Hvedemarken 19,Hørning,8362,4,110,1977,1190000.0,08-07-2015
Kildevej 7,Hørning,8362,5,138,1945,2300000.0,07-07-2015
Vestergårds Alle 14,Hørning,8362,5,150,2011,3050000.0,07-07-2015
Skovlundsvej 10,Hørning,8362,5,175,1998,3150000.0,04-07-2015
Brunhøj 21A,Hørning,8362,4,112,2000,1900000.0,03-07-2015
Nørregårds Alle 20,Hørning,8362,5,153,2017,998000.0,02-07-2015
Erantisvænget 28,Hørning,8362,6,198,1972,2275000.0,01-07-2015
Møllevej 8A,Hørning,8362,4,96,1988,1798000.0,30-06-2015
Nørregårds Alle 52,Hørning,8362,5,140,2016,1149000.0,30-06-2015
Skovsgårdsvej 43,Hørning,8362,5,139,2004,2760000.0,29-06-2015
Syrenvænget 13,Hørning,8362,4,100,1972,1770000.0,28-06-2015
Vestergårds Alle 126,Hørning,8362,5,182,2009,3798000.0,26-06-2015
Nørregårds Alle 11,Hørning,8362,5,150,2015,2664840.0,25-06-2015
Rosenvænget 100,Hørning,8362,4,135,1966,1900000.0,24-06-2015
Elgårdsmindelunden 99,Hørning,8362,5,174,2005,3250000.0,24-06-2015
Overskovvej 35,Hørning,8362,5,166,1997,2995000.0,18-06-2015
Nørregårds Alle 23,Hørning,8362,5,150,2015,2596000.0,18-06-2015
Nørregårds Alle 54,Hørning,8362,6,220,2016,1149000.0,18-06-2015
Nørregårds Alle 49,Hørning,8362,7,197,2016,1250000.0,15-06-2015
Lupinvænget 14,Hørning,8362,4,119,1985,1755000.0,13-06-2015
Hasselvej 1,Hørning,8362,5,135,1968,2135000.0,12-06-2015
Pilevænget 14,Hørning,8362,4,120,1965,1998000.0,11-06-2015
Tværvej 20,Hørning,8362,2,102,1973,1430000.0,10-06-2015
Rosenvænget 47,Hørning,8362,4,123,1965,2000000.0,03-06-2015
Rosenvænget 119,Hørning,8362,4,130,1965,1550000.0,03-06-2015
Skrænten 1,Hørning,8362,4,130,1959,722652.0,02-06-2015
Bøgevænget 6,Hørning,8362,4,149,1971,2600000.0,01-06-2015
Liljevænget 12,Hørning,8362,6,195,1972,2270000.0,27-05-2015
Skovsgårdsvej 14,Hørning,8362,6,156,2006,3098000.0,26-05-2015
"Spongbækken 24, ST",Hørning,8362,2,53,1991,820000.0,26-05-2015
Skovly 2,Hørning,8362,2,80,1975,1100000.0,22-05-2015
Vestergårds Alle 48,Hørning,8362,5,177,2011,3145000.0,21-05-2015
Nørregårds Alle 21,Hørning,8362,5,150,2015,2643350.0,21-05-2015
Nørregårds Alle 45,Hørning,8362,6,190,2016,1150000.0,20-05-2015
Bodil Møllevej 2,Hørning,8362,5,190,1910,2275000.0,18-05-2015
Østergårds Alle 51,Hørning,8362,4,136,2015,1799500.0,18-05-2015
Østergårds Alle 20,Hørning,8362,4,114,2016,2100000.0,18-05-2015
Adslevvej 26,Hørning,8362,2,71,2010,1390000.0,13-05-2015
Nørregårds Alle 3,Hørning,8362,6,176,2015,2833106.0,12-05-2015
Dyrballevej 1,Hørning,8362,5,152,1999,2975000.0,11-05-2015
Nørregårds Alle 53,Hørning,8362,6,202,2016,1195000.0,11-05-2015
Syrenvænget 26,Hørning,8362,4,100,1971,1695000.0,08-05-2015
Nørregårds Alle 33,Hørning,8362,5,170,2016,1075000.0,08-05-2015
Østergårds Alle 27,Hørning,8362,4,136,2015,1799500.0,06-05-2015
Vestergårds Alle 92,Hørning,8362,5,142,2011,3230000.0,02-05-2015
"Bjertrupvej 32, ST. TH",Hørning,8362,4,126,1859,1865000.0,30-04-2015
Skovsgårdsvej 27,Hørning,8362,6,174,2003,3125000.0,30-04-2015
Møllevænget 46,Hørning,8362,4,128,1968,1810000.0,30-04-2015
Skovsgårdsvej 62,Hørning,8362,4,126,2007,2412500.0,27-04-2015
Nørregårds Alle 47,Hørning,8362,5,167,2016,1225000.0,27-04-2015
Nørregårds Alle 5,Hørning,8362,7,203,2016,900000.0,24-04-2015
Østergårds Alle 49,Hørning,8362,4,136,2015,1799500.0,24-04-2015
Østergårds Alle 41,Hørning,8362,4,136,2015,1799500.0,20-04-2015
Østergårds Alle 39,Hørning,8362,4,136,2015,1799500.0,20-04-2015
Nørregårds Alle 35,Hørning,8362,6,205,2016,1075000.0,15-04-2015
Østergårds Alle 37,Hørning,8362,4,136,2015,1799500.0,15-04-2015
Hirsevænget 6,Hørning,8362,5,191,1978,2400000.0,14-04-2015
Brunhøj 31A,Hørning,8362,4,93,1983,1220000.0,14-04-2015
Vestergårds Alle 6,Hørning,8362,5,165,2011,3175000.0,14-04-2015
Østergårds Alle 35,Hørning,8362,4,136,2015,1799500.0,07-04-2015
Vestergårds Alle 33,Hørning,8362,6,172,2016,640000.0,01-04-2015
Vestergårds Alle 35,Hørning,8362,6,176,2016,640000.0,31-03-2015
Vestergårds Alle 57,Hørning,8362,6,172,2016,846230.0,30-03-2015
Østergårds Alle 57,Hørning,8362,4,136,2015,1799500.0,27-03-2015
Vestergårds Alle 37,Hørning,8362,5,184,2016,708000.0,27-03-2015
Vestergårds Alle 59,Hørning,8362,6,196,2016,716000.0,27-03-2015
Vestergårds Alle 49,Hørning,8362,4,167,2015,773760.0,26-03-2015
Skovsgårdsvej 34,Hørning,8362,4,126,2006,2399000.0,25-03-2015
Syrenvænget 24,Hørning,8362,4,190,1971,357000.0,23-03-2015
Vestergårds Alle 61,Hørning,8362,6,171,2016,808431.0,23-03-2015
Nørregårds Alle 41,Hørning,8362,5,170,2015,1142000.0,20-03-2015
Hørninggårdsvej 21,Hørning,8362,3,93,1998,1750000.0,19-03-2015
Østergårds Alle 55,Hørning,8362,4,140,2015,1849500.0,19-03-2015
