street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bøgevej 2,Ugerløse,4350,3,108,1967,750000.0,06-02-2017
Nyrupvej 60,Ugerløse,4350,5,157,1923,913750.0,16-01-2017
Fælledvej 7,Ugerløse,4350,3,101,1963,2200000.0,20-12-2016
Østrupvej 81,Ugerløse,4350,2,63,1900,610000.0,19-12-2016
Tølløsevej 360,Ugerløse,4350,3,94,1943,595000.0,08-11-2016
Tjørneholm 29,Ugerløse,4350,4,100,1990,975000.0,23-09-2016
Holbæk Landevej 6,Ugerløse,4350,8,238,1900,927500.0,06-09-2016
Egevej 7,Ugerløse,4350,7,197,1968,1975000.0,04-08-2016
Hejrevej 11,Ugerløse,4350,4,128,1977,600000.0,26-07-2016
Tølløsevej 374,Ugerløse,4350,4,80,1900,625000.0,21-07-2016
Jonstrupvej 10,Ugerløse,4350,4,137,1969,1095000.0,20-07-2016
Egevej 6,Ugerløse,4350,4,109,1970,788500.0,07-07-2016
Hovedgaden 55,Ugerløse,4350,5,150,1920,1150000.0,29-06-2016
Bonderupvej 19,Ugerløse,4350,4,157,1947,975000.0,20-06-2016
Hovedgaden 11,Ugerløse,4350,6,137,1907,251000.0,02-06-2016
Østrup Skovvej 6,Ugerløse,4350,3,121,1880,675000.0,28-04-2016
Jonstrupvej 62,Ugerløse,4350,6,189,1900,182500.0,16-04-2016
Jonstrupvej 26,Ugerløse,4350,3,148,1890,490000.0,22-03-2016
Bøgevej 6,Ugerløse,4350,7,184,1966,1025000.0,09-03-2016
Hovedgaden 19,Ugerløse,4350,5,116,1897,1190570.0,23-02-2016
Skovhusvejen 74,Ugerløse,4350,4,135,1918,1650000.0,18-02-2016
Hovedgaden 48,Ugerløse,4350,6,134,1931,1195000.0,17-02-2016
Lilleskovvej 11,Ugerløse,4350,3,80,1965,629000.0,16-12-2015
Tjørneholm 57,Ugerløse,4350,6,189,2006,1229202.0,16-12-2015
Hovedgaden 14,Ugerløse,4350,5,200,1929,750000.0,15-12-2015
Tølløsevej 342,Ugerløse,4350,3,87,1912,1075000.0,04-12-2015
Tjørneholm 21,Ugerløse,4350,4,143,1987,1600000.0,20-10-2015
Brændholtvej 21,Ugerløse,4350,4,85,1900,575000.0,07-10-2015
Ubberupvej 11,Ugerløse,4350,4,272,1950,850000.0,30-09-2015
Mågevej 3,Ugerløse,4350,4,132,1970,700000.0,02-09-2015
Holbæk Landevej 36,Ugerløse,4350,3,88,1942,930000.0,11-08-2015
Toftegårdsvej 7,Ugerløse,4350,4,167,1965,1800000.0,24-07-2015
Lærkevej 3,Ugerløse,4350,4,113,1962,660000.0,13-07-2015
Lærkevej 8,Ugerløse,4350,3,114,1962,775000.0,10-07-2015
Højgårdsvej 1,Ugerløse,4350,3,71,1981,400000.0,15-06-2015
Sorøvej 158,Ugerløse,4350,8,204,1892,2450000.0,09-06-2015
Kristen Boersvej 8,Ugerløse,4350,3,136,1970,905000.0,21-05-2015
Hovedgaden 51,Ugerløse,4350,7,145,1928,1045000.0,07-03-2015
Lilleskovvej 44,Ugerløse,4350,5,144,1911,3390000.0,23-02-2015
Brændholtvej 71,Ugerløse,4350,9,278,1878,2900000.0,17-02-2015
Skovtoftevej 30,Ugerløse,4350,7,169,1913,120000.0,09-02-2015
Egevej 1,Ugerløse,4350,4,115,1967,900000.0,08-02-2015
Hovedgaden 37,Ugerløse,4350,4,100,1877,450000.0,22-12-2014
Tølløsevej 294,Ugerløse,4350,7,230,1854,100000.0,17-12-2014
Hejrevej 17,Ugerløse,4350,6,197,1982,1550000.0,27-11-2014
Tjørneholm 17,Ugerløse,4350,5,137,1987,930000.0,10-11-2014
Nyvænge 3,Ugerløse,4350,3,84,1800,680000.0,22-09-2014
Lærkevej 4,Ugerløse,4350,6,184,1964,995000.0,10-09-2014
Tølløsevej 369,Ugerløse,4350,8,244,1950,1075000.0,10-08-2014
Brændholtvej 20,Ugerløse,4350,10,300,1903,835000.0,16-06-2014
Højgårdsvej 5,Ugerløse,4350,3,71,1981,585000.0,28-05-2014
Hovedgaden 43A,Ugerløse,4350,9,301,1817,1246000.0,30-03-2014
Lilleskovvej 19,Ugerløse,4350,4,131,1966,405800.0,27-02-2014
Sorøvej 77,Ugerløse,4350,4,90,1850,740000.0,24-02-2014
Bonderupvej 14,Ugerløse,4350,9,199,1900,1500000.0,29-01-2014
Stærvej 11,Ugerløse,4350,5,120,1973,560000.0,06-01-2014
Østrupvej 112,Ugerløse,4350,7,234,1921,1750000.0,24-12-2013
Nyvænge 4,Ugerløse,4350,4,112,1900,895000.0,29-10-2013
Nyrupvej 18,Ugerløse,4350,8,195,2015,600000.0,29-10-2013
Toftegårdsvej 3,Ugerløse,4350,8,202,1943,700000.0,25-09-2013
Lilleskovvej 24,Ugerløse,4350,3,116,1973,795000.0,17-07-2013
Jonstrupvej 21,Ugerløse,4350,5,256,2007,2220000.0,30-06-2013
Bøgevej 4,Ugerløse,4350,3,105,1966,895000.0,03-06-2013
