street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Drosselvænget 19,Tommerup,5690,6,164,1973,825000.0,19-05-2017
Askevænget 6,Tommerup,5690,4,102,1971,408872.0,04-05-2017
Skovsbovej 10,Tommerup,5690,3,94,1950,200000.0,01-05-2017
Stenløkkevænget 3,Tommerup,5690,5,152,1963,1100000.0,17-04-2017
Skovsbovej 8,Tommerup,5690,5,211,1910,10000.0,30-03-2017
Teglbakken 100A,Tommerup,5690,4,92,1987,670000.0,23-03-2017
Nyvej 65,Tommerup,5690,4,108,1974,812500.0,17-03-2017
Ahornvænget 4,Tommerup,5690,4,112,1971,800000.0,16-03-2017
Kildebjerggård 1,Tommerup,5690,6,152,1995,880000.0,11-03-2017
Møllebakken 82,Tommerup,5690,4,115,1964,850000.0,09-03-2017
Drosselvænget 17,Tommerup,5690,4,163,1973,1550000.0,08-03-2017
Fuglekildevej 53,Tommerup,5690,4,90,1959,325000.0,21-02-2017
Kroggårdsvej 2,Tommerup,5690,6,176,2008,1387500.0,20-02-2017
Kastanievej 7,Tommerup,5690,6,142,1974,1050000.0,17-02-2017
Solvænget 1,Tommerup,5690,4,118,1966,694941.0,13-02-2017
Kamgårdsvej 70,Tommerup,5690,7,180,2001,2135000.0,10-02-2017
Stærmosevej 142,Tommerup,5690,3,86,1962,625000.0,10-02-2017
Glentevej 27,Tommerup,5690,4,120,1974,1300000.0,07-02-2017
Stenløkkevænget 5,Tommerup,5690,5,140,1963,1550000.0,02-02-2017
Bregnemosevej 9,Tommerup,5690,6,184,1864,510000.0,02-02-2017
Ryttergade 18,Tommerup,5690,6,255,1934,3020000.0,26-01-2017
Tobovej 31,Tommerup,5690,7,170,2007,2225000.0,25-01-2017
Skelskovvej 27,Tommerup,5690,5,105,1908,200000.0,24-01-2017
Østerbro 5,Tommerup,5690,5,156,1927,75000.0,12-01-2017
Krengerupvej 68,Tommerup,5690,2,114,1926,850000.0,04-01-2017
Gyvelvænget 7B,Tommerup,5690,3,71,1981,630000.0,04-01-2017
Svanevej 8,Tommerup,5690,11,320,1929,3300000.0,27-12-2016
Nyvej 62,Tommerup,5690,5,130,1977,750000.0,22-12-2016
Glentevej 15,Tommerup,5690,5,144,1976,1430000.0,20-12-2016
Mads Hansensgade 32,Tommerup,5690,7,150,1973,1675000.0,15-12-2016
Toftelundsvej 16,Tommerup,5690,4,105,1967,535000.0,14-12-2016
Bøgevænget 7,Tommerup,5690,3,112,1974,428000.0,13-12-2016
Fuglekildevej 44,Tommerup,5690,7,221,1827,220250.0,05-12-2016
Birkevej 14,Tommerup,5690,3,99,1960,1340000.0,30-11-2016
Agertoften 14,Tommerup,5690,6,168,1987,1735000.0,30-11-2016
Odensevej 10,Tommerup,5690,4,116,1867,150000.0,29-11-2016
Hyldegårdsvej 25,Tommerup,5690,5,139,1971,1300000.0,20-11-2016
Krengerupvej 118,Tommerup,5690,2,94,1962,660000.0,18-11-2016
Kamgårdsvej 10A,Tommerup,5690,3,96,2003,950000.0,16-11-2016
Kamgårdsvej 11,Tommerup,5690,6,169,1988,1865000.0,14-11-2016
Bjelkevej 5,Tommerup,5690,5,180,1935,1250000.0,14-11-2016
Kamgårdsvej 84,Tommerup,5690,3,102,2006,1530000.0,01-11-2016
Nyvej 21,Tommerup,5690,4,115,1972,750000.0,31-10-2016
Stærmosevej 190,Tommerup,5690,6,249,1811,829251.0,31-10-2016
Stærmosevej 185,Tommerup,5690,10,421,1750,3500000.0,30-10-2016
Solevadvej 11,Tommerup,5690,5,152,1964,816000.0,19-10-2016
Langstedvej 12,Tommerup,5690,4,143,2001,1795000.0,19-10-2016
Tallerupvej 55,Tommerup,5690,5,159,1927,1380000.0,11-10-2016
Plouggårdsvej 3,Tommerup,5690,4,112,1964,795000.0,05-10-2016
Agertoften 6,Tommerup,5690,6,170,1998,1660000.0,04-10-2016
Krengerupvej 58,Tommerup,5690,5,125,1865,1020000.0,29-09-2016
Lilleskovvej 66,Tommerup,5690,4,112,1930,300000.0,27-09-2016
Hyldegårdsvej 37,Tommerup,5690,5,135,1972,1150000.0,27-09-2016
Højrupgyden 1,Tommerup,5690,5,175,1942,2262500.0,26-09-2016
Odensevej 34,Tommerup,5690,5,182,1950,595600.0,21-09-2016
Odensevej 53,Tommerup,5690,8,161,1939,857000.0,15-09-2016
Teglbakken 26,Tommerup,5690,4,137,1986,700000.0,14-09-2016
Parkvej 13,Tommerup,5690,5,165,1973,925000.0,13-09-2016
Bakkevænget 11,Tommerup,5690,6,182,1964,2500000.0,10-09-2016
Hindsløkken 16,Tommerup,5690,3,76,1980,315000.0,08-09-2016
Højsletten 29,Tommerup,5690,6,128,2015,2475000.0,31-08-2016
Kirkebjerg 14,Tommerup,5690,9,206,1867,1300000.0,24-08-2016
Højeløkkevej 14,Tommerup,5690,3,124,1958,550000.0,22-08-2016
Tobovej 25,Tommerup,5690,5,159,2006,808814.0,19-08-2016
Solevadvej 2,Tommerup,5690,7,225,1934,820000.0,19-08-2016
Nyvej 85,Tommerup,5690,4,132,1978,566541.0,19-08-2016
Violvej 24,Tommerup,5690,5,145,1972,752131.0,17-08-2016
Kivsmosevej 29,Tommerup,5690,7,149,1911,1794000.0,02-08-2016
Vestervangen 59,Tommerup,5690,6,190,1987,1067500.0,29-07-2016
Krybilyparken 3,Tommerup,5690,5,181,2017,375000.0,25-07-2016
Toftelundsvej 19,Tommerup,5690,5,133,1972,1250000.0,13-07-2016
Lindealle 7,Tommerup,5690,3,108,1960,1000000.0,12-07-2016
Tallerupvej 64,Tommerup,5690,6,149,1920,1485000.0,05-07-2016
Kamgårdsvej 62,Tommerup,5690,6,175,2007,975000.0,24-06-2016
Tallerupvej 50A,Tommerup,5690,7,212,1963,750809.0,20-06-2016
Gyvelvænget 1B,Tommerup,5690,3,72,1981,665000.0,20-06-2016
Kamgårdsvej 1,Tommerup,5690,5,121,1989,757318.0,20-06-2016
