street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Grævlingevænget 96,Nyborg,5800,4,127,1979,782989.0,09-05-2017
Majsvej 6,Nyborg,5800,2,72,1972,586500.0,03-05-2017
Vindingevej 39,Nyborg,5800,5,117,1920,1000000.0,03-05-2017
Nederbyvej 14,Nyborg,5800,2,157,2014,1149200.0,03-05-2017
"Vindingevej 12, ST",Nyborg,5800,3,84,1900,900000.0,01-05-2017
Stationsvej 22,Nyborg,5800,4,168,1915,687500.0,01-05-2017
Hjortevænget 16,Nyborg,5800,5,175,1976,891500.0,28-04-2017
Karensvej 17,Nyborg,5800,5,144,1973,1385000.0,21-04-2017
"Åparken 31, ST",Nyborg,5800,2,61,1969,480000.0,06-04-2017
Åløkkevej 2,Nyborg,5800,6,147,1965,665000.0,05-04-2017
Hesselgade 8,Nyborg,5800,4,93,1948,925000.0,01-04-2017
"Åparken 9, 3",Nyborg,5800,2,59,1969,375000.0,29-03-2017
Egernvænget 35,Nyborg,5800,4,154,1973,1200000.0,28-03-2017
Pæonvænget 6,Nyborg,5800,4,121,1968,1270000.0,27-03-2017
Kystvej 9,Nyborg,5800,4,140,1925,1625000.0,23-03-2017
Nymarksvej 19,Nyborg,5800,6,147,1924,1400000.0,20-03-2017
Rådyrvænget 29,Nyborg,5800,4,105,1981,1120000.0,09-03-2017
Slotsgade 31,Nyborg,5800,4,96,1840,1150000.0,07-03-2017
Strandparken 127,Nyborg,5800,5,136,1971,650000.0,07-03-2017
"Vesterhavnen 74, ST. TH",Nyborg,5800,3,95,2007,28500000.0,06-03-2017
Harevænget 151,Nyborg,5800,6,200,1975,1134406.0,06-03-2017
Rådyrvænget 165,Nyborg,5800,6,160,1986,75000.0,03-03-2017
Valmuevej 1,Nyborg,5800,5,140,1964,1130000.0,03-03-2017
Grævlingevænget 142,Nyborg,5800,7,179,1977,937500.0,02-03-2017
"Dampskibsmolen 7, ST",Nyborg,5800,3,107,2003,2525000.0,02-03-2017
Hesselgade 4,Nyborg,5800,2,119,1927,1200000.0,28-02-2017
Knudshovedvej 41,Nyborg,5800,6,115,1901,550000.0,27-02-2017
Gudrunvej 5,Nyborg,5800,4,110,1951,1295000.0,24-02-2017
Risvej 88,Nyborg,5800,4,118,1971,1100000.0,23-02-2017
Østervoldgade 75,Nyborg,5800,4,82,1900,1250000.0,20-02-2017
Fjordparken 53,Nyborg,5800,5,132,1978,1750000.0,20-02-2017
Wørishøffersgade 3,Nyborg,5800,4,114,1904,1320000.0,17-02-2017
Pilsgårdvænget 16,Nyborg,5800,3,124,1980,1260000.0,17-02-2017
Odensevej 135,Nyborg,5800,4,150,2007,1795000.0,17-02-2017
Østerøvej 13,Nyborg,5800,8,213,1910,6650000.0,16-02-2017
Fjordparken 49,Nyborg,5800,6,156,1980,1700000.0,13-02-2017
Kgs. Bastionsvej 13,Nyborg,5800,6,194,1976,1850000.0,10-02-2017
Gyvelvænget 2,Nyborg,5800,6,181,1967,2100000.0,10-02-2017
"Adelgade 6, ST. 1",Nyborg,5800,2,80,1873,530000.0,08-02-2017
Skovvej 31,Nyborg,5800,2,85,1956,1345000.0,08-02-2017
Rådyrvænget 146,Nyborg,5800,4,117,1979,1225000.0,07-02-2017
Hirsevej 95,Nyborg,5800,5,108,1969,1245000.0,05-02-2017
