street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Segaltvej 393,Skødstrup,8541,8,204,1967,3999000.0,14-10-2016
"Bytorvet 3, 1. TV",Skødstrup,8541,3,130,2010,7700000.0,14-10-2016
Fyrrevænget 5,Skødstrup,8541,8,240,1966,3700000.0,12-10-2016
Bondehaven 12,Skødstrup,8541,4,108,1984,1622350.0,11-10-2016
Grenåvej 686C,Skødstrup,8541,2,63,1990,1075000.0,10-10-2016
Solvænget 13,Skødstrup,8541,5,131,1961,1400000.0,10-10-2016
Løgten Østervej 63,Skødstrup,8541,5,231,2016,5225000.0,09-10-2016
Kløvervangen 109,Skødstrup,8541,6,148,1973,1000500.0,06-10-2016
Bangsboparken 61,Skødstrup,8541,3,93,2006,1850000.0,05-10-2016
Møllesvinget 53,Skødstrup,8541,6,166,2017,3449000.0,03-10-2016
Tronkærgårdsvej 41,Skødstrup,8541,5,167,2009,3300000.0,26-09-2016
Fuglehegnet 8,Skødstrup,8541,4,114,2017,2399000.0,23-09-2016
Manbjergvej 21,Skødstrup,8541,5,140,1969,1249000.0,22-09-2016
Manbjergvej 74,Skødstrup,8541,4,126,1976,2524000.0,19-09-2016
Krajbjergvej 10,Skødstrup,8541,5,120,1881,4500000.0,13-09-2016
Ønsbækvej 5,Skødstrup,8541,4,146,1968,2650000.0,12-09-2016
Engskovtoften 7,Skødstrup,8541,5,170,2003,3664000.0,08-09-2016
Terosevej 9,Skødstrup,8541,7,156,1976,2850000.0,07-09-2016
Berberisvej 7,Skødstrup,8541,4,117,1966,2350000.0,01-09-2016
Bondehaven 19A,Skødstrup,8541,4,89,1981,1950000.0,31-08-2016
Bangsboparken 31,Skødstrup,8541,4,100,2005,1900000.0,29-08-2016
Grenåvej 734,Skødstrup,8541,6,141,1942,140000.0,29-08-2016
Engskovtoften 1,Skødstrup,8541,6,170,2007,3120000.0,25-08-2016
Rødegevej 19,Skødstrup,8541,4,142,1973,3550000.0,25-08-2016
Bangsboparken 81,Skødstrup,8541,4,108,2006,2190000.0,25-08-2016
Tronkærgårdsvej 35,Skødstrup,8541,7,211,2011,3060000.0,25-08-2016
Lindå Møllevej 7,Skødstrup,8541,6,135,1827,3600000.0,20-08-2016
Vintergækvej 8,Skødstrup,8541,5,149,1971,2600000.0,18-08-2016
Lobeliavej 11,Skødstrup,8541,3,110,1971,2150000.0,17-08-2016
Grenåvej 727,Skødstrup,8541,3,88,1987,1350000.0,16-08-2016
Hjelmagervænget 30,Skødstrup,8541,5,147,1999,2800000.0,11-08-2016
Bangsboparken 83,Skødstrup,8541,4,108,2006,2200000.0,05-08-2016
Terosevej 11F,Skødstrup,8541,8,160,1877,2970000.0,04-08-2016
Løgten Østervej 151,Skødstrup,8541,5,150,2016,3500000.0,04-08-2016
Bangsboparken 17,Skødstrup,8541,3,97,2005,1860000.0,02-08-2016
Skovlundvej 17,Skødstrup,8541,5,157,2015,3150000.0,02-08-2016
Løgten Østervej 68,Skødstrup,8541,7,259,2015,5750000.0,01-08-2016
Edderfuglevej 5,Skødstrup,8541,6,170,1970,2650000.0,27-07-2016
Fuglehegnet 20,Skødstrup,8541,4,116,2016,2499000.0,26-07-2016
Studstrupvej 18,Skødstrup,8541,5,119,1827,4795000.0,20-07-2016
Grenåvej 762B,Skødstrup,8541,3,93,1980,1510000.0,19-07-2016
Kløvervangen 51,Skødstrup,8541,4,141,1969,2125000.0,15-07-2016
Segaltvej 401,Skødstrup,8541,6,223,2000,2150000.0,14-07-2016
Ametystvej 7,Skødstrup,8541,5,147,1971,2000000.0,13-07-2016
Safirvej 30,Skødstrup,8541,6,196,1969,1900000.0,09-07-2016
Blishønevej 11,Skødstrup,8541,6,136,1965,3000000.0,07-07-2016
Kløvervangen 71,Skødstrup,8541,6,161,1969,2675000.0,01-07-2016
Grenåvej 793F,Skødstrup,8541,2,74,1927,645000.0,01-07-2016
Egevej 17,Skødstrup,8541,4,122,1969,2300000.0,01-07-2016
Skovlundvej 29,Skødstrup,8541,4,127,1969,7500000.0,29-06-2016
Segaltvej 145B,Skødstrup,8541,3,85,1999,1150000.0,27-06-2016
Fuglehegnet 18,Skødstrup,8541,4,114,2016,2399000.0,21-06-2016
Manbjergvej 31,Skødstrup,8541,4,184,1970,3050000.0,16-06-2016
Agatvej 2,Skødstrup,8541,6,138,1973,1920000.0,16-06-2016
Løgten Østervej 57,Skødstrup,8541,4,192,2015,3750000.0,15-06-2016
Gartnerhaven 97,Skødstrup,8541,4,118,2003,1064000.0,13-06-2016
Egevej 5,Skødstrup,8541,5,145,1965,2724000.0,09-06-2016
Studstrupvej 13G,Skødstrup,8541,5,157,1981,2950000.0,09-06-2016
Lindå Møllevej 2,Skødstrup,8541,7,185,1900,2815000.0,08-06-2016
Bangsboparken 22,Skødstrup,8541,3,92,2006,1540000.0,03-06-2016
Violskrænten 1,Skødstrup,8541,3,97,1969,2149000.0,03-06-2016
Lauritshøj 21,Skødstrup,8541,4,150,2011,3225000.0,03-06-2016
Manbjergvej 9,Skødstrup,8541,4,112,1965,860047.0,30-05-2016
Kildebakken 3,Skødstrup,8541,3,97,1989,2650000.0,23-05-2016
Segaltvej 47,Skødstrup,8541,2,70,1974,1340000.0,17-05-2016
Bangsboparken 57,Skødstrup,8541,3,97,2006,1850000.0,17-05-2016
Elishøj 19,Skødstrup,8541,4,144,1971,3600000.0,13-05-2016
Bangsboparken 42,Skødstrup,8541,3,92,2005,1375000.0,12-05-2016
"Grenåvej 728, KL. B",Skødstrup,8541,1,59,1969,627000.0,05-05-2016
Terosevej 6,Skødstrup,8541,3,172,1974,3305000.0,04-05-2016
Løgten Østervej 157,Skødstrup,8541,5,175,2016,3787000.0,04-05-2016
Stationsstien 11,Skødstrup,8541,3,123,1983,2525000.0,03-05-2016
Møllesvinget 63,Skødstrup,8541,5,170,2017,1400000.0,28-04-2016
Fruenshøj 11,Skødstrup,8541,5,174,2002,3850000.0,27-04-2016
Bondehaven 7B,Skødstrup,8541,4,136,1973,2490000.0,14-04-2016
Lauritshøj 3,Skødstrup,8541,6,179,2016,3695000.0,14-04-2016
Skødstrupbakken 60,Skødstrup,8541,4,186,2011,4200000.0,12-04-2016
Fuglehegnet 11,Skødstrup,8541,4,116,2016,2499000.0,08-04-2016
Lomvievej 18,Skødstrup,8541,5,165,1970,2299000.0,06-04-2016
Ibisvej 11,Skødstrup,8541,4,120,1973,1800000.0,05-04-2016
Fuglehegnet 30,Skødstrup,8541,4,114,2016,2399000.0,01-04-2016
Topasvej 10,Skødstrup,8541,4,135,1969,1112500.0,30-03-2016
Segaltvej 101,Skødstrup,8541,4,125,1999,1572500.0,30-03-2016
Tronkærgårdsvej 252,Skødstrup,8541,5,232,2013,4750000.0,30-03-2016
Hjelmagervænget 42,Skødstrup,8541,5,155,1998,3349000.0,29-03-2016
"Siloetten 2, 4. TV",Skødstrup,8541,5,148,2010,3995000.0,29-03-2016
Landlyst 35,Skødstrup,8541,5,168,1970,2850000.0,23-03-2016
Engskovtoften 22,Skødstrup,8541,5,143,2004,1350000.0,23-03-2016
Grenåvej 826,Skødstrup,8541,5,134,1929,1300000.0,23-03-2016
Segaltvej 135,Skødstrup,8541,4,116,2000,1840000.0,21-03-2016
Hjelmagervænget 17,Skødstrup,8541,6,159,1998,2776000.0,16-03-2016
Grenåvej 653,Skødstrup,8541,6,159,1857,1200000.0,23-02-2016
Elishøj 5,Skødstrup,8541,5,156,1969,2700000.0,22-02-2016
Fuglehegnet 32,Skødstrup,8541,4,116,2016,2499000.0,15-02-2016
Grenåvej 834,Skødstrup,8541,3,80,1964,518000.0,12-02-2016
Bangsboparken 75,Skødstrup,8541,5,128,2006,2500000.0,08-02-2016
Smedestien 12,Skødstrup,8541,7,163,1969,2750000.0,04-02-2016
Grenåvej 746B,Skødstrup,8541,3,68,1973,995000.0,01-02-2016
Jadevej 24,Skødstrup,8541,3,113,1979,2370000.0,30-01-2016
Edderfuglevej 1,Skødstrup,8541,8,193,1973,2600000.0,29-01-2016
Tagmosevej 3,Skødstrup,8541,4,92,1953,1800000.0,29-01-2016
Grankrogen 3,Skødstrup,8541,4,97,1964,1605000.0,28-01-2016
Sanatorievej 12,Skødstrup,8541,4,128,1967,1900000.0,26-01-2016
Studstrupvej 9,Skødstrup,8541,4,93,1877,2070000.0,25-01-2016
Fruenshøj 36,Skødstrup,8541,5,182,2003,3750000.0,22-01-2016
Fuglehegnet 13,Skødstrup,8541,4,116,2016,2499000.0,21-01-2016
Fuglehegnet 14,Skødstrup,8541,3,116,2016,2499000.0,20-01-2016
Segaltvej 107D,Skødstrup,8541,3,85,1999,1350000.0,18-01-2016
Fuglehegnet 26,Skødstrup,8541,4,116,2016,2499000.0,14-01-2016
Fuglehegnet 28,Skødstrup,8541,4,116,2016,2499000.0,12-01-2016
Engskovtoften 19,Skødstrup,8541,5,178,2004,3500000.0,07-01-2016
Hjelmagervænget 61,Skødstrup,8541,5,180,2008,4580000.0,05-01-2016
Lauritshøj 5,Skødstrup,8541,5,155,2016,695000.0,21-12-2015
Fuglehegnet 24,Skødstrup,8541,4,114,2016,2399000.0,21-12-2015
Terosevej 43,Skødstrup,8541,6,150,1974,2325000.0,15-12-2015
Bendstrupvej 51,Skødstrup,8541,4,196,1910,1870000.0,15-12-2015
Tronkærgårdsvej 23,Skødstrup,8541,4,167,2016,1127000.0,15-12-2015
Bakkely 19,Skødstrup,8541,5,170,2013,2402000.0,11-12-2015
Engskovvej 29,Skødstrup,8541,5,196,1972,1055000.0,10-12-2015
Fuglehegnet 22,Skødstrup,8541,4,116,2016,2499000.0,09-12-2015
Løgten Østervej 98,Skødstrup,8541,6,260,2017,1201668.0,07-12-2015
Tronkærgårdsvej 79,Skødstrup,8541,4,204,2011,4250000.0,07-12-2015
Løgten Østervej 83,Skødstrup,8541,5,178,2017,3499000.0,04-12-2015
Begoniavej 6,Skødstrup,8541,4,120,1973,738193.0,02-12-2015
Præstekravevej 48,Skødstrup,8541,6,229,1974,3650000.0,01-12-2015
Manbjergvej 30,Skødstrup,8541,5,146,1970,2750000.0,30-11-2015
Kildebakken 1,Skødstrup,8541,3,134,1872,2400000.0,30-11-2015
Fuglehegnet 16,Skødstrup,8541,4,114,2016,2399000.0,25-11-2015
Lærkebakken 2,Skødstrup,8541,7,191,1940,2720000.0,23-11-2015
Tronkærlund 33,Skødstrup,8541,8,166,2015,3349000.0,19-11-2015
Segaltvej 161,Skødstrup,8541,7,179,1907,2850000.0,12-11-2015
Plantagen 14,Skødstrup,8541,6,130,1967,2800000.0,09-11-2015
Åstrup Strandvej 64,Skødstrup,8541,6,125,1928,1360000.0,08-11-2015
Tronkærvej 221,Skødstrup,8541,4,149,1978,3750000.0,02-11-2015
Engskovvej 27,Skødstrup,8541,6,150,1972,2850000.0,02-11-2015
"Grenåvej 728, KL. A",Skødstrup,8541,2,73,1969,800000.0,25-10-2015
Løgten Østervej 124,Skødstrup,8541,6,180,2016,3773760.0,22-10-2015
Lauritshøj 9,Skødstrup,8541,5,170,2016,600000.0,20-10-2015
Vibeengen 20,Skødstrup,8541,6,155,1972,3100000.0,19-10-2015
Vorrevej 28,Skødstrup,8541,5,148,1971,1197571.0,16-10-2015
Kaløvej 47,Skødstrup,8541,6,249,2009,1450000.0,15-10-2015
Topasvej 3,Skødstrup,8541,5,140,1965,2265000.0,11-10-2015
Skovlundvej 13,Skødstrup,8541,7,240,1897,6400000.0,07-10-2015
Manbjergvej 1A,Skødstrup,8541,5,155,1972,2845000.0,06-10-2015
Kirkemosevej 11,Skødstrup,8541,5,166,1900,2150000.0,01-10-2015
Engskovvej 39,Skødstrup,8541,5,175,1974,2050000.0,01-10-2015
Jadevej 10,Skødstrup,8541,4,94,1969,1450000.0,01-10-2015
Terosevej 11M,Skødstrup,8541,4,119,1999,2399000.0,29-09-2015
Lindå Møllevej 1,Skødstrup,8541,4,150,1904,1495000.0,28-09-2015
Bakkely 17,Skødstrup,8541,6,220,2013,3200000.0,28-09-2015
Bangsboparken 11,Skødstrup,8541,3,93,2005,1630000.0,24-09-2015
Hjelmagervænget 11,Skødstrup,8541,5,130,2005,2395000.0,16-09-2015
Lindå Møllevej 9,Skødstrup,8541,4,105,1910,1075000.0,11-09-2015
Grenåvej 738B,Skødstrup,8541,4,45,1966,1500000.0,10-09-2015
Løgten Østervej 153,Skødstrup,8541,5,151,2015,2925000.0,07-09-2015
Grenåvej 738E,Skødstrup,8541,5,118,1891,1815000.0,02-09-2015
Grenåvej 746C,Skødstrup,8541,3,68,1973,1050000.0,01-09-2015
Ibisvej 13,Skødstrup,8541,4,147,1966,2300000.0,21-08-2015
Jadevej 55,Skødstrup,8541,5,159,2003,2925000.0,16-08-2015
Vorrevej 21,Skødstrup,8541,4,90,1964,1400000.0,16-08-2015
Mågebakken 4,Skødstrup,8541,4,100,1965,1600000.0,13-08-2015
"Bytorvet 3, 1. TH",Skødstrup,8541,4,131,2010,2395000.0,09-08-2015
Bangsboparken 84,Skødstrup,8541,5,124,2006,2325000.0,06-08-2015
Segaltvej 21,Skødstrup,8541,3,69,1974,1375000.0,03-08-2015
"Siloetten 2, 1. TH",Skødstrup,8541,5,186,2010,2200000.0,03-08-2015
Tronkærgårdsvej 274,Skødstrup,8541,5,161,2010,4517000.0,31-07-2015
Bangsboparken 46,Skødstrup,8541,3,97,2005,1775000.0,29-07-2015
Hjelmagervænget 4,Skødstrup,8541,5,138,1998,3040000.0,26-07-2015
Egevej 20,Skødstrup,8541,3,90,1964,903844.0,26-07-2015
Tronkærgårdsvej 228,Skødstrup,8541,2,101,2011,2345000.0,21-07-2015
Gartnerhaven 51,Skødstrup,8541,4,101,2002,2300000.0,20-07-2015
Åstrup Strandvej 62,Skødstrup,8541,3,123,1927,1398750.0,17-07-2015
Grenåvej 647D,Skødstrup,8541,5,131,2008,2420000.0,10-07-2015
Æblerosevej 6,Skødstrup,8541,4,139,1971,2675000.0,09-07-2015
Segaltvej 389,Skødstrup,8541,3,169,1777,2100000.0,06-07-2015
Mågebakken 1,Skødstrup,8541,4,109,1973,2100000.0,26-06-2015
Bondehaven 5B,Skødstrup,8541,6,161,1973,2700000.0,26-06-2015
Grenåvej 704,Skødstrup,8541,5,115,1955,2125000.0,24-06-2015
Segaltvej 385,Skødstrup,8541,5,130,1969,1625000.0,24-06-2015
Nabovej 6,Skødstrup,8541,4,137,1950,1575000.0,23-06-2015
Elmely 6,Skødstrup,8541,5,150,1975,2582000.0,22-06-2015
Grankoglevej 8,Skødstrup,8541,3,90,1947,1305000.0,19-06-2015
Præstekravevej 36,Skødstrup,8541,4,130,1976,2355000.0,12-06-2015
Bangsboparken 39,Skødstrup,8541,4,97,2005,1995000.0,12-06-2015
Bangsboparken 66,Skødstrup,8541,5,128,2005,2333000.0,11-06-2015
Grenåvej 731,Skødstrup,8541,5,166,1952,2410000.0,11-06-2015
Lauritshøj 13,Skødstrup,8541,5,182,2016,930000.0,11-06-2015
"Bangsboparken 20, 1. TH",Skødstrup,8541,2,75,2006,1150000.0,09-06-2015
Ametystvej 19,Skødstrup,8541,5,155,1971,2357000.0,08-06-2015
Tagmosevej 21A,Skødstrup,8541,6,172,1976,2249000.0,05-06-2015
Plantagen 15,Skødstrup,8541,7,184,1962,4050000.0,03-06-2015
Skødstrupbakken 74,Skødstrup,8541,6,195,2012,4139000.0,01-06-2015
Sølvmågevej 44,Skødstrup,8541,5,153,2004,2900000.0,29-05-2015
Bangsboparken 13,Skødstrup,8541,3,93,2005,1600000.0,28-05-2015
Grenåvej 747D,Skødstrup,8541,3,73,1989,1098000.0,28-05-2015
Christiansminde 9,Skødstrup,8541,5,144,1968,2300000.0,27-05-2015
Bangsboparken 67,Skødstrup,8541,5,128,2006,2380000.0,27-05-2015
Studstrup Strandvej 19,Skødstrup,8541,4,46,1954,3950000.0,26-05-2015
Løgten Østervej 105,Skødstrup,8541,5,163,2015,3395000.0,21-05-2015
Bangsboparken 12,Skødstrup,8541,2,75,2006,1200000.0,18-05-2015
Bakkely 5,Skødstrup,8541,5,165,2015,2750000.0,17-05-2015
Anton Mejers Vej 2,Skødstrup,8541,6,157,1962,3175000.0,08-05-2015
Segaltvej 41,Skødstrup,8541,2,70,1974,1295000.0,07-05-2015
Vintergækvej 16,Skødstrup,8541,6,176,1972,2650000.0,05-05-2015
Løgten Østervej 133,Skødstrup,8541,4,160,2015,2999846.0,04-05-2015
Løgten Østervej 60,Skødstrup,8541,5,175,2016,1411505.0,04-05-2015
"Bangsboparken 15, 1. TH",Skødstrup,8541,3,93,2005,1625000.0,30-04-2015
Tronkærlund 61,Skødstrup,8541,5,182,2016,1750000.0,29-04-2015
Tronkærgårdsvej 26,Skødstrup,8541,5,142,2016,2199000.0,28-04-2015
Bangsboparken 55,Skødstrup,8541,3,97,2006,1845000.0,24-04-2015
Gartnerhaven 6E,Skødstrup,8541,4,95,2014,1895000.0,24-04-2015
Lindå Møllevej 11,Skødstrup,8541,4,148,1897,1540000.0,23-04-2015
Bakkely 15,Skødstrup,8541,7,203,2016,900000.0,23-04-2015
Fruenshøj 40,Skødstrup,8541,4,200,2008,4550000.0,22-04-2015
Bangsboparken 19,Skødstrup,8541,3,93,2005,1820000.0,17-04-2015
"Siloetten 2, 6. TV",Skødstrup,8541,5,160,2010,3499000.0,17-04-2015
Tagmosevej 5,Skødstrup,8541,5,140,1952,2698000.0,14-04-2015
Bakkely 25,Skødstrup,8541,5,163,2015,2700000.0,14-04-2015
Rødegevej 26,Skødstrup,8541,5,140,1972,2100000.0,13-04-2015
Stenvendervej 8,Skødstrup,8541,5,150,1966,2575000.0,09-04-2015
Violskrænten 11,Skødstrup,8541,5,150,2016,525000.0,09-04-2015
Tronkærgårdsvej 16,Skødstrup,8541,5,137,2015,2199000.0,09-04-2015
Fyrrevænget 1,Skødstrup,8541,6,153,1968,2825000.0,08-04-2015
Tronkærgårdsvej 28,Skødstrup,8541,5,142,2016,2199000.0,08-04-2015
Berberisvej 17,Skødstrup,8541,5,149,1968,2300000.0,07-04-2015
Tronkærgårdsvej 4,Skødstrup,8541,4,137,2016,2199000.0,31-03-2015
Æblerosevej 2,Skødstrup,8541,5,169,1980,3400000.0,30-03-2015
Engskovtoften 5,Skødstrup,8541,5,163,2004,3425000.0,26-03-2015
Sølvmågevej 48,Skødstrup,8541,5,158,2005,2950000.0,25-03-2015
Mælkevejen 7,Skødstrup,8541,4,123,2006,1945000.0,24-03-2015
Gartnerhaven 24,Skødstrup,8541,4,125,1970,1925000.0,23-03-2015
Løgten Østervej 143,Skødstrup,8541,5,238,2016,1253000.0,23-03-2015
Tronkærgårdsvej 18,Skødstrup,8541,5,142,2016,2199000.0,23-03-2015
Løgten Østervej 51,Skødstrup,8541,5,122,2015,859000.0,23-03-2015
Løgten Østervej 136,Skødstrup,8541,6,274,2016,1503503.0,23-03-2015
Tronkærgårdsvej 22,Skødstrup,8541,5,137,2016,1999000.0,19-03-2015
Tronkærgårdsvej 2,Skødstrup,8541,4,142,2015,2199000.0,19-03-2015
Terosevej 10,Skødstrup,8541,7,222,1973,2875000.0,16-03-2015
Tronkærgårdsvej 268,Skødstrup,8541,6,146,2010,3695000.0,16-03-2015
"Grenåvej 782, 1. TV",Skødstrup,8541,2,87,1966,900000.0,14-03-2015
"Bangsboparken 38, 1. TV",Skødstrup,8541,2,75,2005,1100000.0,13-03-2015
Tronkærgårdsvej 20,Skødstrup,8541,5,142,2016,1999000.0,13-03-2015
Bangsboparken 52,Skødstrup,8541,3,93,2005,1620000.0,11-03-2015
Tronkærgårdsvej 24,Skødstrup,8541,5,142,2015,1999000.0,10-03-2015
Berberisvej 10,Skødstrup,8541,4,124,1965,1650000.0,06-03-2015
Løgten Østervej 31,Skødstrup,8541,6,166,2015,3150000.0,06-03-2015
Løgten Østervej 49,Skødstrup,8541,4,167,2015,3495000.0,06-03-2015
Bangsboparken 40,Skødstrup,8541,2,75,2005,1220000.0,05-03-2015
Solvænget 5,Skødstrup,8541,4,108,1967,1728000.0,04-03-2015
Løgten Østervej 135,Skødstrup,8541,4,160,2015,2848000.0,04-03-2015
Ønsbækvej 17,Skødstrup,8541,5,123,1966,2375000.0,26-02-2015
Gartnerhaven 99,Skødstrup,8541,4,118,2002,2200000.0,25-02-2015
Topasvej 28,Skødstrup,8541,4,131,1969,2025000.0,25-02-2015
Violskrænten 2,Skødstrup,8541,4,147,1978,2945000.0,24-02-2015
Stenvendervej 20,Skødstrup,8541,7,192,1966,3300000.0,24-02-2015
Tronkærlund 22,Skødstrup,8541,5,160,2013,1500000.0,24-02-2015
Tronkærlund 20,Skødstrup,8541,5,175,2016,1225000.0,21-02-2015
Gartnerhaven 6F,Skødstrup,8541,4,95,2014,1999000.0,16-02-2015
Tronkærgårdsvej 10,Skødstrup,8541,4,137,2016,2199000.0,13-02-2015
Tronkærlund 53,Skødstrup,8541,7,310,2016,1155000.0,12-02-2015
Safirvej 18,Skødstrup,8541,5,224,2009,3515000.0,11-02-2015
Løgten Østervej 77,Skødstrup,8541,5,170,2014,3435000.0,09-02-2015
Tronkærgårdsvej 12,Skødstrup,8541,5,142,2016,2199000.0,09-02-2015
Topasvej 16,Skødstrup,8541,4,132,1969,1950000.0,05-02-2015
Kløvervangen 22,Skødstrup,8541,5,172,1967,2300000.0,05-02-2015
Grenåvej 729,Skødstrup,8541,5,130,1967,1650000.0,05-02-2015
Bakkely 7,Skødstrup,8541,5,129,2016,764250.0,05-02-2015
Løgten Østervej 40,Skødstrup,8541,5,170,2014,3800000.0,04-02-2015
Tronkærgårdsvej 8,Skødstrup,8541,5,142,2016,2199000.0,04-02-2015
Løgten Østervej 117,Skødstrup,8541,4,119,2015,1193777.0,01-02-2015
Løgten Østervej 111,Skødstrup,8541,5,147,2015,1187902.0,01-02-2015
Segaltvej 91,Skødstrup,8541,3,90,1999,2075000.0,27-01-2015
Tronkærgårdsvej 14,Skødstrup,8541,4,142,2015,2199000.0,27-01-2015
Løgten Østervej 78,Skødstrup,8541,5,213,2015,1406002.0,26-01-2015
Digesvalevej 9,Skødstrup,8541,4,135,2005,2850000.0,23-01-2015
Sølvmågevej 32,Skødstrup,8541,5,172,2004,1535000.0,17-01-2015
Løgten Østervej 28,Skødstrup,8541,5,169,2014,3595000.0,14-01-2015
Løgten Østervej 159,Skødstrup,8541,6,209,2016,910125.0,12-01-2015
"Siloetten 2, 9. TH",Skødstrup,8541,6,240,2010,5795000.0,08-01-2015
Tronkærgårdsvej 6,Skødstrup,8541,5,142,2016,2199000.0,08-01-2015
Løgten Østervej 164,Skødstrup,8541,6,173,2016,984375.0,07-01-2015
Præstekravevej 15,Skødstrup,8541,5,158,1975,1025000.0,06-01-2015
"Løgten Østervej 155, ST",Skødstrup,8541,4,181,2015,911050.0,05-01-2015
Segaltvej 151,Skødstrup,8541,4,125,1998,2375000.0,30-12-2014
Landlyst 11,Skødstrup,8541,5,149,1968,1950000.0,23-12-2014
Violskrænten 9,Skødstrup,8541,6,202,2016,800000.0,19-12-2014
Manbjergvej 3,Skødstrup,8541,6,173,1965,2775000.0,11-12-2014
