street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sneppevej 16,Tim,6980,6,158,1971,658829.0,11-05-2017
Hovedgaden 15,Tim,6980,6,142,1909,874000.0,15-04-2017
Fasanvej 15,Tim,6980,3,95,1989,125000.0,12-04-2017
Mejlbyvej 1,Tim,6980,5,179,1850,675000.0,05-04-2017
Tim Kirkevej 35,Tim,6980,9,397,1830,698000.0,04-04-2017
Tim Kirkevej 6,Tim,6980,6,215,1850,1770000.0,26-03-2017
Hovedgaden 4,Tim,6980,3,127,1970,400000.0,21-03-2017
Østerbyvej 18,Tim,6980,4,178,1952,170210.0,14-03-2017
Nørre Espvej 7,Tim,6980,9,314,1999,54830.0,14-03-2017
Nørre Espvej 10,Tim,6980,4,192,1958,54830.0,14-03-2017
Skannerupvej 8,Tim,6980,4,88,1950,230000.0,10-03-2017
Hjejlevej 7,Tim,6980,5,161,1973,1225000.0,24-01-2017
Sneppevej 12,Tim,6980,5,145,1972,335000.0,19-01-2017
Trøstrupvej 35,Tim,6980,2,72,2006,325000.0,17-01-2017
Åvænget 5,Tim,6980,5,227,1906,8100000.0,21-12-2016
Trøstrupvej 20,Tim,6980,4,118,1970,272500.0,05-12-2016
Fabriksvej 8,Tim,6980,6,139,1964,285000.0,05-12-2016
Torstedvej 30,Tim,6980,5,125,2014,1075000.0,28-11-2016
Torstedvej 24,Tim,6980,6,198,1966,80000.0,21-11-2016
Tim Kirkevej 13,Tim,6980,11,245,1777,12500000.0,16-11-2016
Hovedgaden 50,Tim,6980,9,62,1918,300000.0,31-10-2016
Fresiavej 24,Tim,6980,7,198,1998,1655000.0,24-10-2016
Søgårdvej 8,Tim,6980,3,164,1974,525000.0,20-10-2016
Fresiavej 14,Tim,6980,4,127,1983,921921.0,03-10-2016
Torstedvej 76,Tim,6980,6,181,2016,800000.0,15-09-2016
Skannerupvej 10C,Tim,6980,3,79,1979,500000.0,14-09-2016
Stadiløvej 11,Tim,6980,4,114,1000,52000.0,07-09-2016
Elmevej 11,Tim,6980,5,134,1910,370000.0,23-08-2016
Sneppevej 4,Tim,6980,2,126,1971,565000.0,16-08-2016
Spættevej 14,Tim,6980,6,166,1977,725000.0,30-05-2016
Mølgaardsvej 9,Tim,6980,3,102,1960,390000.0,10-05-2016
Torstedvej 86,Tim,6980,6,195,1952,982500.0,04-05-2016
Skannerupvej 1,Tim,6980,3,146,1946,1250000.0,01-05-2016
Spættevej 2,Tim,6980,4,162,1976,500000.0,27-04-2016
Alrum 9,Tim,6980,5,83,1977,680000.0,19-04-2016
Grønnevej 4,Tim,6980,4,149,1972,725000.0,18-04-2016
Torstedvej 59,Tim,6980,4,105,1963,500000.0,21-03-2016
Hjejlevej 8,Tim,6980,3,138,1973,945000.0,16-03-2016
Alrum 29,Tim,6980,4,65,1979,395000.0,09-03-2016
Skannerupvej 17,Tim,6980,6,103,1967,550000.0,23-11-2015
Mejlbyvej 26,Tim,6980,8,237,1932,2295000.0,16-10-2015
Torstedvej 32,Tim,6980,3,99,1913,75000.0,31-08-2015
Bjerregårdvej 5,Tim,6980,4,113,1949,100000.0,21-08-2015
Stadilvej 58,Tim,6980,4,94,1000,140000.0,13-08-2015
Møllebyvej 14,Tim,6980,9,205,1843,4515000.0,30-07-2015
Alrum 34,Tim,6980,3,54,1983,275000.0,12-07-2015
Nybovej 15,Tim,6980,4,122,1981,450000.0,24-06-2015
Pradsgaardsvej 4,Tim,6980,4,161,1970,710000.0,23-06-2015
Torstedvej 58,Tim,6980,4,120,1959,400000.0,12-06-2015
Grønbjergvej 3,Tim,6980,6,158,1938,400000.0,05-06-2015
Stadiløvej 5,Tim,6980,9,292,1979,6725000.0,23-05-2015
Nybovej 14,Tim,6980,4,125,1978,350000.0,08-05-2015
Opstrupvej 7,Tim,6980,6,175,1934,760000.0,29-04-2015
Kogsgårdsvej 9,Tim,6980,5,155,1972,630000.0,28-04-2015
Skovduevej 8,Tim,6980,4,98,1986,650000.0,12-04-2015
Lindholmvej 3,Tim,6980,4,190,1929,1200000.0,09-04-2015
Hovedgaden 76,Tim,6980,4,137,1935,610799.0,30-03-2015
Skelmosevej 17,Tim,6980,9,254,1977,15400000.0,05-03-2015
Høbrovej 7,Tim,6980,4,150,1968,500000.0,26-02-2015
Nybovej 13,Tim,6980,5,149,1978,575000.0,05-02-2015
Nørre Espvej 12,Tim,6980,5,219,1928,450000.0,04-01-2015
Nørre Espvej 15,Tim,6980,7,219,1931,450000.0,04-01-2015
Trøstrupvej 33,Tim,6980,3,60,1990,235000.0,10-12-2014
Møllegade 9,Tim,6980,5,95,1956,140000.0,10-11-2014
Skelmosevej 71,Tim,6980,4,96,1964,300000.0,19-10-2014
Torstedvej 35,Tim,6980,5,90,1950,17425.0,15-10-2014
Stadilvej 29,Tim,6980,9,260,1921,1056000.0,24-09-2014
Skovduevej 6,Tim,6980,5,133,1987,1000000.0,29-07-2014
Fresiavej 7,Tim,6980,5,136,1988,730000.0,24-06-2014
Vestervej 15,Tim,6980,6,160,1908,16500000.0,13-06-2014
Skelmosevej 15,Tim,6980,5,124,1920,230000.0,12-06-2014
