street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Hjelmevej 84,Henne,6854,5,93,1959,1710000.0,09-05-2017
Gejlbjergvej 68,Henne,6854,4,118,1984,2050000.0,28-04-2017
Gyvelvej 2A,Henne,6854,4,104,2006,1662500.0,25-04-2017
Følfodvej 8,Henne,6854,4,92,1991,1730000.0,11-04-2017
"Klitvej 1B, 1",Henne,6854,6,246,2004,3995000.0,06-04-2017
Frederiksberg 29,Henne,6854,6,157,1975,400000.0,03-04-2017
Gejlbjergvej 72,Henne,6854,4,70,1986,1570000.0,28-03-2017
Høgevej 6A,Henne,6854,6,115,1994,1250000.0,27-03-2017
Høgevej 6B,Henne,6854,4,83,1977,1025000.0,27-03-2017
Frytlevej 6B,Henne,6854,6,124,1983,2900000.0,23-03-2017
Kærvej 2,Henne,6854,4,148,1994,1875000.0,23-03-2017
Tranebærvej 3,Henne,6854,5,84,1973,1350000.0,17-03-2017
Hedelærkevej 11,Henne,6854,4,80,1979,1487500.0,14-03-2017
Gl. Strandvej 27B,Henne,6854,5,136,2008,2300000.0,13-03-2017
Strandgodsvej 7,Henne,6854,4,129,1970,1485000.0,06-03-2017
Rævestien 15,Henne,6854,4,95,1998,1995000.0,24-02-2017
Sortebærvej 7,Henne,6854,5,123,1989,1975000.0,20-02-2017
Blåbærvej 13,Henne,6854,4,93,1991,2100000.0,17-02-2017
Hjelmevej 98,Henne,6854,4,104,2001,3595000.0,14-02-2017
Drosselvej 8A,Henne,6854,4,98,1998,2348000.0,09-02-2017
Ternevej 11,Henne,6854,5,74,1970,1995000.0,07-02-2017
Bellisvej 9,Henne,6854,6,84,1971,1850000.0,06-02-2017
Hjelmevej 124,Henne,6854,4,85,2004,2900000.0,02-02-2017
Hennebysvej 26M. 13,Henne,6854,2,27,1968,400000.0,25-01-2017
Enebærvej 5,Henne,6854,4,115,2012,50000.0,24-01-2017
Gejlbjergvej 16,Henne,6854,3,74,1984,1900000.0,23-01-2017
Gejlbjergvej 101,Henne,6854,4,99,2006,4000000.0,23-01-2017
Agerhønevej 7A,Henne,6854,5,100,1990,2350000.0,22-01-2017
Arvevej 9,Henne,6854,4,100,2001,2750000.0,20-01-2017
Gøgevej 7,Henne,6854,2,61,1960,800000.0,18-01-2017
Storkevej 1,Henne,6854,3,51,1965,1375000.0,16-01-2017
"Klitvej 2, 1. 220",Henne,6854,2,46,1978,850000.0,11-01-2017
Slåenvej 6,Henne,6854,3,98,1963,1400000.0,09-01-2017
Multebærvej 3,Henne,6854,4,83,1987,2085000.0,01-01-2017
Frederiksberg 26,Henne,6854,5,196,1919,785000.0,29-12-2016
Strandvejen 149,Henne,6854,5,132,1903,685000.0,29-12-2016
Strandvejen 400,Henne,6854,4,90,1992,1149000.0,29-12-2016
Gejlbjergvej 104,Henne,6854,4,102,1989,1700000.0,23-12-2016
Hjelmevej 42,Henne,6854,3,42,1959,1650000.0,20-12-2016
Granvej 1,Henne,6854,4,105,2015,3020000.0,13-12-2016
Falkevej 14,Henne,6854,3,60,1960,658750.0,13-12-2016
Gyvelvej 5B,Henne,6854,4,79,1930,2400000.0,09-12-2016
Strandvejen 94,Henne,6854,6,162,1947,755000.0,09-12-2016
"Klitvej 2, ST. 134",Henne,6854,2,42,1978,770000.0,09-12-2016
Hedelærkevej 3B,Henne,6854,4,72,1986,1645000.0,07-12-2016
Kløvervej 7,Henne,6854,4,103,1994,1200000.0,07-12-2016
Lyngbakken 6,Henne,6854,6,204,1989,2968000.0,05-12-2016
Fasanvej 30,Henne,6854,4,102,2004,4400000.0,04-12-2016
Hennebysvej 34H,Henne,6854,2,30,1952,300000.0,03-12-2016
Granvej 6,Henne,6854,5,120,2005,2800000.0,25-11-2016
Hyttestien 7,Henne,6854,4,61,1973,693000.0,25-11-2016
Lyngbovej 5,Henne,6854,4,169,2016,3800000.0,21-11-2016
Tjurvej 12,Henne,6854,4,110,1974,1925000.0,11-11-2016
Følfodvej 6,Henne,6854,4,76,1974,1725000.0,08-11-2016
Gyvelvej 45,Henne,6854,5,115,2001,2700000.0,07-11-2016
Slåenvej 5,Henne,6854,3,73,1963,2445000.0,20-10-2016
Gøgevej 43,Henne,6854,5,62,1968,1500000.0,18-10-2016
Tranebærvej 5,Henne,6854,4,72,1977,1250000.0,07-10-2016
Granvej 4,Henne,6854,6,160,1976,1600000.0,06-10-2016
Gejlbjergvej 62,Henne,6854,4,82,1983,1675000.0,05-10-2016
Porsevej 17,Henne,6854,4,99,2006,4100000.0,04-10-2016
Strandvejen 484,Henne,6854,5,127,1933,2700000.0,27-09-2016
"Strandvejen 425, 1. TV",Henne,6854,3,74,1972,16100000.0,22-09-2016
Fasanvej 18F,Henne,6854,3,62,1978,1300000.0,21-09-2016
Gl. Strandvej 9,Henne,6854,7,192,1981,1120000.0,18-09-2016
Hovgårdsvej 17,Henne,6854,3,56,1968,950000.0,09-09-2016
Hyttestien 8,Henne,6854,3,64,1972,835000.0,06-09-2016
Harevej 4,Henne,6854,4,91,1974,1065000.0,05-09-2016
Hjelmevej 85,Henne,6854,4,84,1982,887065.0,02-09-2016
Gyvelvej 15,Henne,6854,3,52,1935,1575000.0,29-08-2016
Rylevej 14,Henne,6854,3,50,1975,825000.0,28-08-2016
"Hjelmevej 15, ST. 26",Henne,6854,2,34,1978,580000.0,23-08-2016
Gøgevej 27,Henne,6854,5,83,1964,1635000.0,12-08-2016
Hennebysvej 34C,Henne,6854,2,29,1952,289000.0,10-08-2016
Rævestien 5,Henne,6854,4,88,2001,1560000.0,10-08-2016
Fyrrenålevej 4,Henne,6854,5,96,1985,1750000.0,06-08-2016
Kløvervej 11,Henne,6854,5,163,1994,2025000.0,15-07-2016
Rævestien 12,Henne,6854,5,110,1996,1940000.0,15-07-2016
Hjelmevej 48,Henne,6854,4,82,1982,2660000.0,10-07-2016
Hjelmevej 47B,Henne,6854,6,155,1988,2400000.0,03-07-2016
Lunden 2,Henne,6854,3,54,1976,850000.0,30-06-2016
Kløvervej 16,Henne,6854,4,84,1986,1317500.0,29-06-2016
Fasanvej 18C,Henne,6854,3,62,1978,1359000.0,29-06-2016
Fasanvej 18D,Henne,6854,3,60,1978,1400000.0,29-06-2016
Porsevej 19A,Henne,6854,9,297,1972,2025000.0,26-06-2016
Ligustervej 14,Henne,6854,4,92,1998,2450000.0,23-06-2016
Strandvejen 56,Henne,6854,4,94,1961,350000.0,20-06-2016
Dahlsvej 10,Henne,6854,5,101,1970,394383.0,14-06-2016
Strandvejen 462,Henne,6854,3,69,1991,1750000.0,09-06-2016
Hovgårdsvej 22,Henne,6854,3,59,1970,1150000.0,07-06-2016
Urfuglevej 15,Henne,6854,4,68,1973,762500.0,05-06-2016
Hovgårdsvej 2B,Henne,6854,3,73,1971,1150000.0,31-05-2016
Kærvej 21,Henne,6854,3,45,1970,350000.0,31-05-2016
Strandvejen 58,Henne,6854,5,154,1973,650000.0,27-05-2016
Gederamsevej 5,Henne,6854,4,83,1992,1865000.0,24-05-2016
Strandvejen 150,Henne,6854,6,123,1988,400000.0,24-05-2016
Gyvelvej 2C,Henne,6854,4,109,2006,1700000.0,23-05-2016
Hjelmevej 35,Henne,6854,4,86,1988,2175000.0,18-05-2016
"Strandvejen 423, ST. 1",Henne,6854,10,178,1938,3550000.0,17-05-2016
Urfuglevej 11,Henne,6854,4,86,1977,1700000.0,13-05-2016
Spurvevej 5,Henne,6854,5,65,1964,1360000.0,12-05-2016
Hennebysvej 26B. 2,Henne,6854,2,32,1964,450000.0,09-05-2016
Stendyssevej 33,Henne,6854,4,55,1980,1200000.0,06-05-2016
"Hjelmevej 15, ST. 10",Henne,6854,3,61,1964,795000.0,30-04-2016
Ærenprisvej 8,Henne,6854,4,91,1988,1610000.0,28-04-2016
Fyrrenålevej 7,Henne,6854,4,72,1986,2025000.0,27-04-2016
Ørnevej 10,Henne,6854,5,82,1976,1610000.0,22-04-2016
Rådyrstien 6,Henne,6854,3,50,1969,965000.0,22-04-2016
Multebærvej 10,Henne,6854,4,124,1979,3298000.0,21-04-2016
Timianvej 24,Henne,6854,4,94,1985,1200000.0,20-04-2016
Frederiksberg 18,Henne,6854,5,131,1967,600000.0,16-04-2016
Granvej 7,Henne,6854,4,63,1974,1345000.0,14-04-2016
Hjejlevej 6,Henne,6854,4,73,1962,2010000.0,12-04-2016
