street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
"Odensevej 19, ST",Kværndrup,5772,6,146,1937,465500.0,17-05-2017
Bukgårdsvej 4,Kværndrup,5772,4,270,1926,1525000.0,12-04-2017
Trunderup Dongsvej 26,Kværndrup,5772,6,174,1900,1250000.0,08-04-2017
Odensevej 7,Kværndrup,5772,6,129,1962,750000.0,12-02-2017
Trunderup Dongsvej 18,Kværndrup,5772,3,110,1868,190000.0,25-01-2017
Bøgegyden 4,Kværndrup,5772,4,93,1877,448198.0,10-01-2017
Søltvej 23,Kværndrup,5772,7,174,1867,365000.0,21-12-2016
Nyborgvej 19A,Kværndrup,5772,4,97,1961,525000.0,13-12-2016
Paprikavænget 1,Kværndrup,5772,4,121,1977,920000.0,13-12-2016
Vængevej 6,Kværndrup,5772,3,94,1962,575000.0,07-12-2016
Stationsvej 13,Kværndrup,5772,3,97,1963,650000.0,05-12-2016
Kanelvænget 14,Kværndrup,5772,3,89,1977,550000.0,02-12-2016
Mejsevænget 2,Kværndrup,5772,5,154,1971,1530000.0,30-11-2016
Trunderup Dongsvej 13,Kværndrup,5772,6,242,2009,2200000.0,28-11-2016
Nyborgvej 4,Kværndrup,5772,9,258,1910,975000.0,21-11-2016
Toftevej 7,Kværndrup,5772,9,240,1859,300000.0,14-11-2016
Toftevej 4,Kværndrup,5772,6,105,1910,545000.0,30-10-2016
Gl. Nyborgvej 36,Kværndrup,5772,5,108,1940,495000.0,02-10-2016
Bøjdenvejen 21,Kværndrup,5772,4,127,1937,875000.0,23-09-2016
Odensevej 37,Kværndrup,5772,6,164,1904,300000.0,16-09-2016
Lærkevej 10,Kværndrup,5772,6,163,1964,1850000.0,09-09-2016
Toftevænget 2,Kværndrup,5772,2,67,1977,370000.0,07-09-2016
Rødhøjsvej 13C,Kværndrup,5772,2,78,1980,725000.0,02-09-2016
Paprikavænget 6,Kværndrup,5772,5,144,1976,1550000.0,02-09-2016
Lærkevej 9,Kværndrup,5772,4,116,1967,925000.0,24-07-2016
Gl. Nyborgvej 69,Kværndrup,5772,5,130,1969,100000.0,12-07-2016
"Bøjdenvejen 2B, 1",Kværndrup,5772,2,60,1927,625000.0,13-06-2016
Mullerupvej 29,Kværndrup,5772,10,265,1917,1310000.0,10-06-2016
Stationsvej 3,Kværndrup,5772,5,150,1960,1275000.0,08-06-2016
Rødhøjsvej 57,Kværndrup,5772,5,153,2009,1830000.0,03-06-2016
Kanelvænget 2,Kværndrup,5772,4,103,1977,925000.0,30-05-2016
Bøjdenvejen 12,Kværndrup,5772,6,146,1902,400000.0,01-05-2016
Egevænget 1,Kværndrup,5772,3,99,2001,875000.0,23-04-2016
Stationsvej 2A,Kværndrup,5772,3,80,1958,540000.0,21-03-2016
Stationsvej 2B,Kværndrup,5772,4,112,1958,560000.0,21-03-2016
Bøjdenvejen 51,Kværndrup,5772,6,188,1870,690000.0,21-03-2016
Rødhøjsvej 75,Kværndrup,5772,5,172,2001,675000.0,23-02-2016
Timianvænget 1,Kværndrup,5772,6,174,1978,1665000.0,17-02-2016
Industrivej 3,Kværndrup,5772,4,166,1967,925000.0,01-02-2016
Mullerupvej 13,Kværndrup,5772,6,229,1919,1350000.0,30-01-2016
Svendborgvej 26,Kværndrup,5772,4,138,1900,562817.0,29-01-2016
Grønnegyden 2,Kværndrup,5772,7,199,1827,3025000.0,26-01-2016
Gultvedgyden 12,Kværndrup,5772,4,123,1907,995000.0,16-01-2016
Mågevej 8,Kværndrup,5772,5,157,1976,1300000.0,09-01-2016
Mågevej 27,Kværndrup,5772,6,201,1972,1395000.0,18-12-2015
Glasmestervej 29,Kværndrup,5772,5,144,1980,1200000.0,18-12-2015
Kanelvænget 10,Kværndrup,5772,3,89,1977,675000.0,04-12-2015
Nyborgvej 2,Kværndrup,5772,6,206,1895,500000.0,01-12-2015
Bøjdenvejen 3A,Kværndrup,5772,7,205,1960,660000.0,23-11-2015
Lærkevej 11,Kværndrup,5772,4,112,1967,550000.0,21-11-2015
