street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Hjermind Byvej 16,Bjerringbro,8850,4,144,1900,435000.0,05-05-2017
Hedevang 3,Bjerringbro,8850,4,154,1998,1775000.0,27-04-2017
Nørre Alle 13,Bjerringbro,8850,5,116,1960,770000.0,18-04-2017
Angelkær 9A,Bjerringbro,8850,4,118,1973,940000.0,10-04-2017
Jørgens Alle 8,Bjerringbro,8850,4,116,1932,700000.0,05-04-2017
Nørregade 90B,Bjerringbro,8850,3,108,1979,1275000.0,05-04-2017
Ormstrupvej 18,Bjerringbro,8850,4,131,1953,1395000.0,29-03-2017
Brogade 63,Bjerringbro,8850,5,160,1910,800000.0,27-03-2017
Kaj Munks Vej 17,Bjerringbro,8850,3,119,1991,1445000.0,25-03-2017
Bredgade 12,Bjerringbro,8850,4,138,1926,275000.0,21-03-2017
Brogade 107,Bjerringbro,8850,4,72,1902,200000.0,20-03-2017
Bjerring Hede 16,Bjerringbro,8850,8,294,1899,3830000.0,20-03-2017
Volshøjvej 13,Bjerringbro,8850,5,145,1952,720000.0,16-03-2017
Skovagervej 66,Bjerringbro,8850,2,45,1973,510000.0,13-03-2017
Vestermarken 38,Bjerringbro,8850,6,226,1976,675000.0,06-03-2017
Hedemøllevej 23,Bjerringbro,8850,6,181,1930,1055000.0,02-03-2017
Kildevældet 8A,Bjerringbro,8850,4,88,1978,915000.0,19-02-2017
Bjerring Byvej 55,Bjerringbro,8850,4,119,1900,400000.0,17-02-2017
Stenhusevej 3,Bjerringbro,8850,7,104,1955,1000000.0,10-02-2017
Bjerring Hede 18,Bjerringbro,8850,8,261,1933,150000.0,09-02-2017
Hjermind Byvej 34,Bjerringbro,8850,3,96,1958,900000.0,07-02-2017
Dalvejen 3,Bjerringbro,8850,5,131,1930,230000.0,07-02-2017
Gl. Skibelundvej 4,Bjerringbro,8850,4,143,1959,350000.0,07-02-2017
Gl. Viskumvej 5,Bjerringbro,8850,8,213,1924,1350000.0,20-01-2017
Vestergårdsvej 20,Bjerringbro,8850,6,159,1954,598000.0,19-01-2017
Lærkevej 6B,Bjerringbro,8850,6,164,1964,965000.0,17-01-2017
Søndervang 27,Bjerringbro,8850,6,193,2009,1975000.0,15-01-2017
Irisvej 13,Bjerringbro,8850,5,135,1978,1395000.0,13-01-2017
Hjorthedevej 40,Bjerringbro,8850,5,153,1877,200000.0,04-01-2017
Storegade 24,Bjerringbro,8850,11,375,1933,1515000.0,04-01-2017
Konvalvej 8,Bjerringbro,8850,6,170,1970,1230000.0,04-01-2017
Skovagervej 40,Bjerringbro,8850,3,55,1969,346500.0,28-12-2016
Stenbakken 14,Bjerringbro,8850,7,195,1998,2000000.0,25-12-2016
Nordre Ringvej 15,Bjerringbro,8850,7,206,1967,1425000.0,23-12-2016
Skovparken 18,Bjerringbro,8850,3,88,1992,1157500.0,22-12-2016
Hjermind Byvej 11,Bjerringbro,8850,3,83,1955,472801.0,21-12-2016
Mammen Byvej 10,Bjerringbro,8850,3,126,1898,2450000.0,19-12-2016
Nedermarken 6,Bjerringbro,8850,4,116,1977,366667.0,16-12-2016
Egekrattet 7,Bjerringbro,8850,5,149,1969,860000.0,13-12-2016
Suravej 8,Bjerringbro,8850,6,193,1964,925000.0,08-12-2016
Bjerring Hede 13C,Bjerringbro,8850,7,187,1879,1042514.0,08-12-2016
Wahlstedtvej 8,Bjerringbro,8850,5,132,1967,1125000.0,06-12-2016
Hybenvej 2,Bjerringbro,8850,4,103,1965,750000.0,04-12-2016
Busbjergvej 14,Bjerringbro,8850,3,123,1965,800000.0,01-12-2016
Hedemøllevej 43,Bjerringbro,8850,6,106,1914,871000.0,29-11-2016
Kildevangen 19A,Bjerringbro,8850,3,105,1983,1200000.0,28-11-2016
Søndermarken 28,Bjerringbro,8850,6,201,2004,847341.0,25-11-2016
Lyngvej 10,Bjerringbro,8850,4,125,1971,637500.0,24-11-2016
Angelkærvej 4,Bjerringbro,8850,7,209,1962,1720000.0,19-11-2016
Pilekrattet 1,Bjerringbro,8850,5,178,1970,1695000.0,18-11-2016
Godthåbsvej 8,Bjerringbro,8850,6,138,1955,1350000.0,17-11-2016
Engholmvej 13,Bjerringbro,8850,2,84,1955,613032.0,13-11-2016
Mosevej 20,Bjerringbro,8850,4,122,1955,640000.0,10-11-2016
Dalsgårdvej 36,Bjerringbro,8850,10,190,1890,4565000.0,09-11-2016
Anemonevej 17,Bjerringbro,8850,4,146,1975,1150000.0,04-11-2016
Bredholt 6,Bjerringbro,8850,5,136,1927,1500000.0,04-11-2016
Husbondvej 33,Bjerringbro,8850,4,126,1976,750000.0,04-11-2016
Irisvej 8,Bjerringbro,8850,4,137,1973,995000.0,03-11-2016
Nygade 19,Bjerringbro,8850,4,80,1958,352060.0,02-11-2016
Skovagervej 30,Bjerringbro,8850,2,50,1969,360000.0,31-10-2016
Madekildeengen 2,Bjerringbro,8850,5,155,1979,1700000.0,28-10-2016
Hjermind Byvej 25,Bjerringbro,8850,4,174,1988,500000.0,24-10-2016
Stærkærvej 41,Bjerringbro,8850,7,204,1957,1450000.0,22-10-2016
Hesselbjergbakken 17,Bjerringbro,8850,3,61,1986,549000.0,21-10-2016
Boballevej 1,Bjerringbro,8850,8,208,1877,2250000.0,19-10-2016
Gudenåvej 15,Bjerringbro,8850,4,118,1962,1050000.0,13-10-2016
Østermarken 2,Bjerringbro,8850,5,130,1910,556889.0,13-10-2016
Busbjergvej 26,Bjerringbro,8850,4,135,1980,1175000.0,12-10-2016
Vestergade 27A,Bjerringbro,8850,4,115,1963,705250.0,06-10-2016
Kildekrogen 12,Bjerringbro,8850,3,88,1982,1015000.0,29-09-2016
Jørgens Alle 12,Bjerringbro,8850,3,101,1932,680000.0,29-09-2016
Ladingvej 3,Bjerringbro,8850,4,146,1975,725000.0,28-09-2016
Gl. Hedemøllevej 8,Bjerringbro,8850,3,104,1946,310000.0,21-09-2016
Nyvangsvej 9,Bjerringbro,8850,4,122,1961,830000.0,20-09-2016
Stenhusevej 23,Bjerringbro,8850,4,132,2001,2000000.0,13-09-2016
Søndervang 5,Bjerringbro,8850,4,126,1970,745000.0,07-09-2016
Birke Alle 2,Bjerringbro,8850,4,100,1925,460000.0,31-08-2016
Kildebakkevej 4,Bjerringbro,8850,5,180,1900,975000.0,26-08-2016
Lærkevej 20,Bjerringbro,8850,5,103,1958,550000.0,26-08-2016
Vestergade 51,Bjerringbro,8850,4,115,1960,656000.0,23-08-2016
Broparken 11,Bjerringbro,8850,6,137,1981,851000.0,22-08-2016
Kildevældet 4G,Bjerringbro,8850,4,101,1982,1055000.0,22-08-2016
Vindumvej 43,Bjerringbro,8850,8,230,1911,1920000.0,21-08-2016
Hesselbjergbakken 11,Bjerringbro,8850,5,87,1969,545000.0,21-08-2016
Bjerring Hede 22,Bjerringbro,8850,5,214,1940,1920000.0,21-08-2016
Stendalen 80,Bjerringbro,8850,4,122,2006,1630000.0,20-08-2016
Nørregade 39,Bjerringbro,8850,5,161,1929,1000000.0,20-08-2016
Bjerring Hede 48,Bjerringbro,8850,7,245,1878,1850000.0,20-08-2016
Skibelundvej 57,Bjerringbro,8850,2,24,1968,680000.0,19-08-2016
Mosevej 5,Bjerringbro,8850,4,103,1951,660000.0,18-08-2016
Tange Søvej 50,Bjerringbro,8850,8,243,1901,1150000.0,17-08-2016
Fyrrekrattet 8,Bjerringbro,8850,6,207,1966,1300000.0,10-08-2016
