street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bondegårdstræde 6,Langebæk,4772,4,105,1827,307484.0,04-05-2017
Langebæk Gade 29,Langebæk,4772,7,135,1900,425000.0,17-04-2017
Lillebakken 6,Langebæk,4772,3,88,1906,245000.0,01-04-2017
Langøvej 7,Langebæk,4772,3,71,1918,339963.0,22-03-2017
Hovvejen 14,Langebæk,4772,2,103,1928,850000.0,17-02-2017
Vesterskovvej 2,Langebæk,4772,6,170,1877,1299000.0,31-01-2017
Vesterskovvej 12,Langebæk,4772,3,44,1877,400000.0,20-01-2017
Langebækgårdvej 2,Langebæk,4772,8,284,1892,1350000.0,05-01-2017
Langebæk Gade 32,Langebæk,4772,4,122,1957,638000.0,17-11-2016
Bondegårdstræde 7,Langebæk,4772,4,141,1872,1095000.0,21-10-2016
Nylukkevej 3,Langebæk,4772,6,205,1848,1850000.0,13-10-2016
Langebæk Gade 21,Langebæk,4772,7,245,2006,3100000.0,21-06-2016
Østergårdstræde 16,Langebæk,4772,4,125,1958,650000.0,07-06-2016
Jordbærvej 1,Langebæk,4772,2,33,1965,310000.0,22-05-2016
Gl Vordingborgvej 24,Langebæk,4772,4,112,1953,495000.0,15-04-2016
Langebæk Gade 30,Langebæk,4772,4,141,1917,1280000.0,14-04-2016
Langebæk Gade 27,Langebæk,4772,3,76,1827,80000.0,26-02-2016
Stensby Mark 3,Langebæk,4772,5,171,1870,1550000.0,15-02-2016
Østergårdstræde 13,Langebæk,4772,10,213,1937,1075000.0,25-01-2016
Jordbærvej 4,Langebæk,4772,3,105,2012,999000.0,11-01-2016
Langebæk Gade 52,Langebæk,4772,4,90,1870,82379.0,16-12-2015
Lillebakken 2,Langebæk,4772,2,53,1907,60000.0,16-11-2015
Jordbærvej 5,Langebæk,4772,4,147,1878,950000.0,09-10-2015
Skovhuse Gade 49,Langebæk,4772,5,174,1954,1410000.0,31-07-2015
Langebæk Stationsvej 11,Langebæk,4772,7,157,1920,850000.0,15-07-2015
Hovvejen 28,Langebæk,4772,4,156,1921,1200000.0,02-07-2015
Brombærvej 8,Langebæk,4772,4,119,1963,200000.0,13-05-2015
Østergårdstræde 8,Langebæk,4772,5,140,1971,495000.0,06-01-2015
Rødsbjergvej 1,Langebæk,4772,11,377,1870,2100000.0,04-12-2014
Skovhuse Gade 32,Langebæk,4772,4,125,1850,1450000.0,01-11-2014
Langebæk Gade 18B,Langebæk,4772,7,236,1870,400000.0,25-09-2014
Langebæk Gade 2,Langebæk,4772,5,97,1946,184000.0,10-09-2014
Langebæk Gade 40,Langebæk,4772,3,128,1961,500000.0,19-08-2014
Stensby Mark 7,Langebæk,4772,4,146,2007,1591975.0,10-07-2014
Østerskovvej 3,Langebæk,4772,2,52,1949,25000.0,02-06-2014
Falsterbovej 1,Langebæk,4772,4,161,1900,550000.0,23-05-2014
Langebæk Gade 42,Langebæk,4772,2,60,1932,200000.0,22-05-2014
Gl Vordingborgvej 22,Langebæk,4772,5,114,1959,450000.0,30-04-2014
Vesterskovvej 6,Langebæk,4772,3,103,1827,357493.0,01-04-2014
Langebæk Stationsvej 6,Langebæk,4772,6,168,1902,650000.0,17-12-2013
Hegnskrogen 5,Langebæk,4772,3,102,1970,437500.0,01-11-2013
