street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Morten Smeds Ager 17,Græsted,3230,3,59,1962,775000.0,24-05-2017
Bannebjergvej 31,Græsted,3230,4,85,1912,2800000.0,17-05-2017
Porsmose-Åsen 36,Græsted,3230,4,77,1962,750000.0,17-05-2017
Kors-Kjæret 5,Græsted,3230,4,82,1970,920000.0,17-05-2017
Thorsagervej 21,Græsted,3230,3,84,1956,1050000.0,11-05-2017
Enghellen 7,Græsted,3230,4,60,1968,1300000.0,05-05-2017
Egernskoven 26,Græsted,3230,3,85,1985,1350000.0,04-05-2017
Blitsevangen 26,Græsted,3230,3,48,1965,820000.0,04-05-2017
Thoredsvej 34,Græsted,3230,3,80,1994,950000.0,02-05-2017
Niels Lorentzens Vej 11,Græsted,3230,4,118,1986,1100000.0,02-05-2017
Bred-Ager 16,Græsted,3230,3,83,2001,1330000.0,21-04-2017
Enghellen 9,Græsted,3230,3,58,1973,1325000.0,20-04-2017
Havrevænget 5,Græsted,3230,4,60,1965,900000.0,19-04-2017
Bjørn Andersens Vej 15,Græsted,3230,5,133,1973,1050000.0,19-04-2017
Hylle-Gjærdet 1,Græsted,3230,3,143,1973,1480000.0,16-04-2017
Drageholmen 15,Græsted,3230,2,53,1964,740000.0,15-04-2017
Pile-Kjæret 10,Græsted,3230,3,106,1988,1350000.0,14-04-2017
Ny Mårumvej 178,Græsted,3230,4,172,1953,1675000.0,10-04-2017
Høbuen 15,Græsted,3230,8,227,1867,2795000.0,09-04-2017
Breddam 37,Græsted,3230,5,218,2007,3300000.0,08-04-2017
Bygvænget 43,Græsted,3230,4,98,1972,1260000.0,06-04-2017
"Gammel Engvej 4, ST",Græsted,3230,3,75,1930,1250000.0,05-04-2017
Søndermose-Kjæret 7,Græsted,3230,4,81,1985,913000.0,03-04-2017
Langager-Åsen 1,Græsted,3230,3,74,1970,670000.0,31-03-2017
Tinghusevej 54,Græsted,3230,4,110,1922,850000.0,24-03-2017
Bastevangen 24,Græsted,3230,5,80,1977,480000.0,23-03-2017
Græsvænget 1,Græsted,3230,3,58,1979,1252500.0,23-03-2017
Arupsvej 14,Græsted,3230,3,67,1974,1085000.0,21-03-2017
Langager-Åsen 6,Græsted,3230,5,94,1968,1495000.0,20-03-2017
Udsholt Byvej 33,Græsted,3230,3,50,1972,650000.0,15-03-2017
Skovhusvej 18A,Græsted,3230,4,164,1952,1600000.0,14-03-2017
Bjørstrupvej 3,Græsted,3230,2,59,1880,960000.0,13-03-2017
Bomarks-Åsen 4,Græsted,3230,3,47,1971,1165000.0,13-03-2017
Breddam 39,Græsted,3230,6,136,2005,2340000.0,08-03-2017
Skovhusvej 29,Græsted,3230,6,164,1947,1800000.0,07-03-2017
Tueager 2,Græsted,3230,5,74,1981,1115000.0,02-03-2017
Almevej 28,Græsted,3230,6,270,1890,4200000.0,28-02-2017
Tinghusevej 61,Græsted,3230,7,260,1926,1050000.0,26-02-2017
Nyvej 20,Græsted,3230,7,124,1947,1550000.0,24-02-2017
Skovbjergs-Ager 8,Græsted,3230,5,102,1975,815000.0,22-02-2017
Tinghusevej 63,Græsted,3230,1,160,1926,2550000.0,16-02-2017
Simon Ibsens Ager 5,Græsted,3230,4,98,1980,1500000.0,14-02-2017
Ravnstrupvej 12,Græsted,3230,7,190,1966,1650000.0,12-02-2017
Byvangen 4,Græsted,3230,6,170,1978,1680000.0,10-02-2017
Leerbjerg-Åsen 13,Græsted,3230,3,59,1976,600000.0,09-02-2017
Hummel-Haven 1,Græsted,3230,4,124,2002,1300000.0,07-02-2017
Tulstrupvej 22,Græsted,3230,4,115,1877,1200000.0,06-02-2017
Kishøjen 17,Græsted,3230,4,70,1969,570000.0,06-02-2017
Vester-Vangen 4,Græsted,3230,6,159,1975,1825000.0,05-02-2017
Hummel-Haven 11,Græsted,3230,4,94,2007,2375000.0,01-02-2017
Udsholt Strandvej 136,Græsted,3230,6,156,1906,8900000.0,30-01-2017
