street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Radstrupvejen 6,Marslev,5290,4,175,1900,1350000.0,31-03-2017
Præstevejen 1,Marslev,5290,4,134,1898,950000.0,16-03-2017
Birketvedvejen 13,Marslev,5290,5,217,1913,2500000.0,02-03-2017
Vejruplund 9,Marslev,5290,4,153,1970,1265000.0,22-02-2017
Kirkevænget 8,Marslev,5290,6,219,1936,968135.0,04-01-2017
Kertemindevejen 41,Marslev,5290,9,183,1971,2175000.0,21-12-2016
Radstrupvejen 17,Marslev,5290,5,150,1840,100000.0,19-12-2016
Bækskov 26,Marslev,5290,4,164,1960,489500.0,24-11-2016
Vejruplund 15,Marslev,5290,4,120,1974,1230000.0,23-11-2016
Engbjergvej 8,Marslev,5290,4,141,1870,1450000.0,14-09-2016
Bækskov 17,Marslev,5290,4,127,1960,800000.0,12-09-2016
Sarumgårdsvej 21,Marslev,5290,4,136,1875,795000.0,30-08-2016
Mejerivejen 27,Marslev,5290,7,193,1923,1750000.0,27-04-2016
Birketvedvejen 35,Marslev,5290,4,135,1964,1000000.0,06-03-2016
Alléparken 15,Marslev,5290,6,120,1988,608370.0,23-12-2015
Alléparken 92,Marslev,5290,5,139,1998,1790000.0,23-12-2015
Marslev Byvej 31,Marslev,5290,6,143,1946,1280000.0,30-10-2015
Vinkelvej 8,Marslev,5290,3,136,1910,385000.0,17-09-2015
Vinkelvej 7,Marslev,5290,5,203,1916,1775000.0,16-09-2015
Holevvej 5A,Marslev,5290,3,114,1900,50000.0,03-09-2015
Bækskov 4,Marslev,5290,5,140,1960,633330.0,01-09-2015
Vejruplund 44,Marslev,5290,4,98,1971,750000.0,23-07-2015
Bækskov 23,Marslev,5290,4,127,1960,800000.0,19-07-2015
Vinkelvej 16,Marslev,5290,5,195,1908,785000.0,25-06-2015
Vejruplund 17,Marslev,5290,4,160,1972,1325000.0,23-06-2015
Holevvej 35,Marslev,5290,7,216,1935,200000.0,26-05-2015
Mejerivejen 33,Marslev,5290,3,221,1923,1050000.0,04-05-2015
Bækskov 53,Marslev,5290,4,110,1963,1450000.0,01-04-2015
Vinkelvej 2,Marslev,5290,3,101,1961,440000.0,27-03-2015
Holevvej 7,Marslev,5290,4,121,1969,3700000.0,16-03-2015
Marslev Stationsvej 3,Marslev,5290,9,277,1917,1825000.0,25-02-2015
Radstrupvejen 19,Marslev,5290,11,263,1909,3775000.0,31-12-2014
Alléparken 56,Marslev,5290,5,169,2009,1116500.0,10-12-2014
Møllevej 10,Marslev,5290,4,144,1918,750000.0,18-11-2014
Alléparken 22,Marslev,5290,5,157,2006,2175000.0,31-10-2014
Alléparken 54,Marslev,5290,4,154,2012,2155000.0,17-10-2014
Bækskov 57,Marslev,5290,4,110,1962,900000.0,03-10-2014
Bækskov 37,Marslev,5290,4,95,1962,1150000.0,02-10-2014
Radstrupvejen 21,Marslev,5290,8,276,2015,412500.0,21-09-2014
Kertemindevejen 19,Marslev,5290,3,121,1904,215000.0,27-08-2014
Holevvej 49,Marslev,5290,6,202,1933,4000000.0,08-07-2014
Vejruplund 21,Marslev,5290,4,159,1972,1365000.0,26-06-2014
Kirkevænget 12,Marslev,5290,3,91,1902,350000.0,19-06-2014
Alléparken 100,Marslev,5290,5,135,1998,1700000.0,17-06-2014
Alléparken 10,Marslev,5290,6,159,2008,947500.0,07-04-2014
Holevvej 23,Marslev,5290,5,287,1978,2190000.0,03-04-2014
Vinkelvej 11,Marslev,5290,5,160,1917,1199000.0,26-03-2014
Odensevej 116,Marslev,5290,4,138,1925,1250000.0,15-01-2014
Kertemindevejen 33,Marslev,5290,7,250,1965,15000000.0,20-12-2013
Vejrupskovvej 1,Marslev,5290,11,428,1400,4030000.0,15-11-2013
Mejerivejen 3,Marslev,5290,7,203,1909,2890000.0,21-09-2013
Marslev Byvej 39,Marslev,5290,5,147,1965,1010000.0,20-08-2013
Bækskov 59,Marslev,5290,4,127,1963,950000.0,10-07-2013
Vejruplund 23,Marslev,5290,5,167,1969,1695000.0,19-06-2013
Marslev Byvej 27,Marslev,5290,5,111,1906,1200000.0,30-05-2013
Bækskov 44,Marslev,5290,5,126,1962,1075000.0,27-05-2013
Holevvej 19,Marslev,5290,4,94,1963,600000.0,23-05-2013
Bækskov 15,Marslev,5290,4,94,1961,730000.0,22-05-2013
Alléparken 3B,Marslev,5290,4,120,1986,400000.0,08-05-2013
Kertemindevejen 39,Marslev,5290,6,121,1923,450000.0,10-04-2013
Birketvedvejen 15,Marslev,5290,6,173,1900,4500000.0,19-02-2013
Birketvedvejen 6,Marslev,5290,5,169,2006,100000.0,18-12-2012
Alléparken 68,Marslev,5290,5,169,1997,819500.0,14-12-2012
Kertemindevejen 52,Marslev,5290,4,110,1932,685000.0,22-11-2012
Vejruplund 31,Marslev,5290,3,120,1972,1050000.0,16-08-2012
Kertemindevejen 48,Marslev,5290,5,277,1860,4100000.0,01-08-2012
Kertemindevejen 5,Marslev,5290,5,99,1867,1100000.0,30-05-2012
Marslev Byvej 33,Marslev,5290,5,183,1890,7500000.0,22-05-2012
Holevvej 33,Marslev,5290,4,262,1880,3136344.0,17-05-2012
Marslev Stationsvej 5,Marslev,5290,6,136,1915,1150000.0,23-04-2012
Mejerivejen 18,Marslev,5290,4,122,1954,750000.0,23-04-2012
Kertemindevejen 50,Marslev,5290,11,141,1964,1350000.0,07-02-2012
Kertemindevejen 15,Marslev,5290,5,130,1870,1285000.0,12-01-2012
Vejruplund 34,Marslev,5290,4,118,1969,920000.0,05-01-2012
Enghavevej 1,Marslev,5290,4,115,1963,650000.0,07-11-2011
Holevvej 37,Marslev,5290,5,116,1929,628036.0,17-10-2011
Alléparken 93,Marslev,5290,3,89,2000,1150000.0,07-09-2011
Holevvej 45,Marslev,5290,5,190,2012,1205000.0,22-07-2011
Vinkelvej 10,Marslev,5290,4,128,1915,995000.0,22-06-2011
Alléparken 7,Marslev,5290,4,126,1986,1100000.0,09-06-2011
Holevvej 26,Marslev,5290,6,167,2011,280000.0,06-06-2011
