street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Romlundvej 4,Løgstrup,8831,4,115,1940,1035000.0,03-05-2017
Vildandvej 1,Løgstrup,8831,3,43,1968,325000.0,24-04-2017
Villumhøj 51,Løgstrup,8831,7,210,2000,2700000.0,27-03-2017
Rogenstrupvej 13,Løgstrup,8831,6,301,1901,1820000.0,02-03-2017
Skivevej 252,Løgstrup,8831,4,88,1935,1900000.0,27-02-2017
Østergade 19,Løgstrup,8831,5,156,1963,1065000.0,27-02-2017
Søndersiden 10,Løgstrup,8831,5,141,1900,1850000.0,20-01-2017
Ladehøjvej 24,Løgstrup,8831,4,120,1972,625500.0,11-01-2017
Skovlunden 45,Løgstrup,8831,5,148,2012,1750000.0,23-12-2016
Skovlunden 41,Løgstrup,8831,5,148,2012,1750000.0,23-12-2016
Villumhøj 38,Løgstrup,8831,4,190,2007,2595000.0,15-12-2016
Jelshøjvej 4,Løgstrup,8831,4,136,1971,880000.0,17-11-2016
Strandvejen 3,Løgstrup,8831,6,322,1862,3785000.0,15-11-2016
Svanevej 22A,Løgstrup,8831,3,40,1965,800000.0,14-11-2016
Svanevej 12B,Løgstrup,8831,4,142,2008,50000.0,13-11-2016
Villumhøj 17,Løgstrup,8831,5,178,1999,1478056.0,09-11-2016
Vordevej 16,Løgstrup,8831,3,128,1969,1090000.0,07-11-2016
Fægteborgbakken 18,Løgstrup,8831,5,160,2007,2150000.0,18-10-2016
Hovedgaden 90,Løgstrup,8831,6,193,1918,4100000.0,14-10-2016
Anderslevgårdvej 2A,Løgstrup,8831,4,100,1981,775000.0,11-10-2016
Fiskbækvej 15,Løgstrup,8831,3,85,1965,795000.0,10-10-2016
Jonshøjvej 5,Løgstrup,8831,5,159,1972,670000.0,09-10-2016
Vildandvej 10,Løgstrup,8831,2,47,1966,540000.0,07-10-2016
Hjarbækvej 34,Løgstrup,8831,5,178,1943,365000.0,03-10-2016
Villumhøj 31,Løgstrup,8831,5,206,1996,2795000.0,30-09-2016
Gormendal 9,Løgstrup,8831,4,79,2007,1350000.0,20-09-2016
Hovedgaden 23,Løgstrup,8831,10,253,2013,2830000.0,13-09-2016
Østergade 2,Løgstrup,8831,1,99,1907,860000.0,13-09-2016
Jelshøjvej 11,Løgstrup,8831,11,217,1972,1545000.0,13-09-2016
Ladehøjvej 22,Løgstrup,8831,4,131,1973,1310000.0,12-09-2016
Brændhøje 11,Løgstrup,8831,4,99,1969,900000.0,05-09-2016
Ørnehøjvej 7,Løgstrup,8831,4,120,1973,750000.0,21-08-2016
Ørnehøjvej 9,Løgstrup,8831,4,120,1972,1375000.0,18-08-2016
Strandvejen 62,Løgstrup,8831,3,46,1947,300000.0,11-08-2016
Svanevej 38,Løgstrup,8831,4,85,1965,1600000.0,10-08-2016
Strandhaverne 3,Løgstrup,8831,4,120,2007,1725000.0,09-08-2016
Fægteborgbakken 26,Løgstrup,8831,5,152,2006,2255000.0,04-08-2016
Lærkebakken 34,Løgstrup,8831,5,142,1987,1425000.0,03-08-2016
Ladehøjvej 20,Løgstrup,8831,5,149,1972,1110000.0,25-07-2016
Skivevej 134,Løgstrup,8831,4,115,1927,975000.0,25-07-2016
Fægteborgvej 26,Løgstrup,8831,4,159,1974,1295000.0,25-07-2016
Kølsenvej 67,Løgstrup,8831,6,192,1890,3321000.0,06-07-2016
Virksundvej 89,Løgstrup,8831,3,92,1961,150000.0,23-06-2016
Ladehøjvej 14,Løgstrup,8831,6,164,1972,1100000.0,22-06-2016
Svanevej 34,Løgstrup,8831,3,63,1966,650000.0,21-06-2016
Romlundvej 8,Løgstrup,8831,6,163,1948,825000.0,15-06-2016
Hjarbækvej 15,Løgstrup,8831,6,168,1893,1935000.0,13-06-2016
Strandvejen 30,Løgstrup,8831,2,50,1939,550000.0,02-06-2016
Borgergade 27,Løgstrup,8831,4,126,1938,950000.0,02-06-2016
Strandvejen 15,Løgstrup,8831,5,164,1910,2375000.0,31-05-2016
Virksundvej 99,Løgstrup,8831,4,110,1962,450000.0,24-05-2016
Borgergade 67,Løgstrup,8831,6,161,1988,1555000.0,02-05-2016
Løgstørvej 42,Løgstrup,8831,3,94,1900,950000.0,01-05-2016
Virksundvej 111,Løgstrup,8831,9,269,1971,19350000.0,14-04-2016
Kirkebækvej 150,Løgstrup,8831,7,176,1938,2000000.0,12-04-2016
Knudbyvej 18,Løgstrup,8831,4,127,1941,1100000.0,06-04-2016
Sejrshøje 14,Løgstrup,8831,4,115,1970,1070000.0,22-03-2016
Hulager 6,Løgstrup,8831,8,175,1931,340000.0,21-03-2016
Rogenstrupvej 26B,Løgstrup,8831,6,192,1954,149000.0,16-03-2016
Agnetevej 6,Løgstrup,8831,6,181,2016,450000.0,10-03-2016
Fægteborgbakken 10,Løgstrup,8831,5,232,2008,1050000.0,23-02-2016
Svanevej 20H,Løgstrup,8831,6,155,2017,850000.0,21-02-2016
Kølsenvej 23,Løgstrup,8831,6,211,1894,959200.0,17-02-2016
Kølsenvej 42,Løgstrup,8831,5,145,1890,1200000.0,20-01-2016
Nørresiden 15,Løgstrup,8831,4,50,1930,1001000.0,22-12-2015
Bavnevej 13,Løgstrup,8831,8,232,1975,50000.0,20-12-2015
Østergade 6,Løgstrup,8831,5,110,1925,428500.0,08-12-2015
Gammelstrupvej 10A,Løgstrup,8831,8,219,1918,2150000.0,03-12-2015
Møllevang 1,Løgstrup,8831,7,177,1965,1665000.0,30-11-2015
Skivevej 260,Løgstrup,8831,7,220,1868,1045000.0,25-11-2015
Sejrshøje 2,Løgstrup,8831,4,128,1977,1000000.0,18-11-2015
Klostervej 7,Løgstrup,8831,7,241,1900,665174.0,12-11-2015
Villumhøj 49,Løgstrup,8831,5,170,2001,947500.0,09-11-2015
Rishøjvej 7,Løgstrup,8831,4,108,1967,1150000.0,05-11-2015
Hjarbækvej 50,Løgstrup,8831,7,253,1964,560000.0,04-11-2015
Virksundvej 71,Løgstrup,8831,3,96,1956,390000.0,03-11-2015
Gormendal 24,Løgstrup,8831,2,70,1975,1875000.0,28-10-2015
Ekkodalen 4,Løgstrup,8831,4,132,1969,500000.0,22-10-2015
