street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Havnevej 4,Errindlev,4895,7,190,1931,200000.0,19-04-2017
Skovbyskovvej 1,Errindlev,4895,3,114,1903,375000.0,29-01-2017
Errindlevvej 19,Errindlev,4895,5,103,1930,200000.0,20-12-2016
Lundehøjevej 5,Errindlev,4895,3,140,1934,250000.0,20-10-2016
Skovbyskovvej 5,Errindlev,4895,4,99,1910,94000.0,19-10-2016
Havnevej 12,Errindlev,4895,4,125,1965,180000.0,05-10-2016
Errindlevvej 14,Errindlev,4895,3,63,1827,50000.0,26-09-2016
Sjælstoftevej 1,Errindlev,4895,4,71,1900,130000.0,22-09-2016
Olstrupvej 7,Errindlev,4895,4,67,1880,375000.0,06-09-2016
Havnevej 28,Errindlev,4895,7,292,1800,995000.0,22-08-2016
Havnevej 44,Errindlev,4895,2,80,1938,43000.0,17-08-2016
Egelundvej 8,Errindlev,4895,7,181,1929,415000.0,15-08-2016
Havnevej 22,Errindlev,4895,3,92,1943,165000.0,25-07-2016
Sognevejen 1,Errindlev,4895,6,135,1926,660000.0,20-07-2016
Rødbyvej 1,Errindlev,4895,18,343,1927,190000.0,16-06-2016
Digevej 8,Errindlev,4895,4,100,1850,130000.0,18-05-2016
Errindlevvej 31,Errindlev,4895,3,148,1927,25000.0,21-04-2016
Mejerivej 1,Errindlev,4895,5,146,1908,275000.0,17-02-2016
Kærstrupvej 10,Errindlev,4895,2,65,1870,25000.0,04-02-2016
Stadionvej 7,Errindlev,4895,4,118,1976,225000.0,04-12-2015
Fælledvej 13,Errindlev,4895,4,144,1982,470000.0,30-10-2015
Krambesvej 1,Errindlev,4895,3,70,1897,150000.0,25-09-2015
Rødbyvej 21,Errindlev,4895,5,155,1910,95000.0,27-08-2015
Hyldagervej 7,Errindlev,4895,3,150,1840,385000.0,07-07-2015
Skolevænget 23,Errindlev,4895,4,126,1977,250000.0,25-06-2015
Havnevej 13,Errindlev,4895,4,136,1912,6019000.0,11-06-2015
Skovbyskovvej 7,Errindlev,4895,2,63,1927,110000.0,21-04-2015
Assenbøllevej 6,Errindlev,4895,3,80,1827,275000.0,06-03-2015
Assenbøllevej 4,Errindlev,4895,6,338,1800,225000.0,05-03-2015
Assenbøllevej 3,Errindlev,4895,4,105,1914,80000.0,09-02-2015
Fælledvej 4,Errindlev,4895,3,114,1911,65000.0,12-01-2015
Skolevænget 10,Errindlev,4895,4,146,1979,360000.0,03-11-2014
Havnevej 26,Errindlev,4895,7,224,1931,5745000.0,28-10-2014
Studehavevej 3,Errindlev,4895,3,186,1907,400000.0,03-10-2014
Niels Hemmingsensvej 8,Errindlev,4895,3,93,1973,220000.0,14-08-2014
Sjælstoftevej 23,Errindlev,4895,4,121,1820,200000.0,11-04-2014
Skolevænget 9,Errindlev,4895,3,116,1977,244000.0,26-03-2014
Studehavevej 6,Errindlev,4895,5,151,1915,11000000.0,10-12-2013
Havnevej 42,Errindlev,4895,3,95,1938,399000.0,21-10-2013
Rødbyvej 31,Errindlev,4895,4,137,1880,150000.0,26-06-2013
Errindlevvej 49,Errindlev,4895,4,105,1937,200000.0,11-06-2013
Torpevej 2,Errindlev,4895,3,105,1956,125000.0,31-05-2013
C. D. Schrødersvej 2,Errindlev,4895,4,144,1972,250000.0,10-05-2013
Torpevej 3,Errindlev,4895,5,130,1885,5001.0,19-09-2012
Stadionvej 9,Errindlev,4895,3,129,1976,360000.0,07-09-2012
Rødbyvej 29,Errindlev,4895,4,130,1890,150000.0,09-07-2012
Fælledvej 8,Errindlev,4895,5,160,1910,25000.0,23-05-2012
Havnevej 2,Errindlev,4895,5,204,1930,300000.0,08-05-2012
Sognevejen 18,Errindlev,4895,4,168,1951,437500.0,07-04-2012
Torsøvej 3,Errindlev,4895,5,110,1905,150000.0,02-11-2011
Havnevej 46,Errindlev,4895,4,141,1912,400000.0,31-10-2011
Errindlevvej 28,Errindlev,4895,4,96,1958,135000.0,19-09-2011
Havnevej 20,Errindlev,4895,4,135,1936,151250.0,01-09-2011
Stadionvej 11,Errindlev,4895,4,144,2010,1572500.0,28-06-2011
Fælledvej 14,Errindlev,4895,3,130,1927,370000.0,20-06-2011
Studehavevej 2,Errindlev,4895,7,197,1870,2582200.0,15-04-2011
Havnevej 16,Errindlev,4895,3,132,1936,212500.0,03-04-2011
Digevej 5,Errindlev,4895,2,70,1944,150000.0,25-01-2011
Krambesvej 12,Errindlev,4895,4,121,1930,660000.0,03-01-2011
Errindlevvej 29,Errindlev,4895,3,75,1944,525000.0,01-12-2010
Kærvej 6,Errindlev,4895,5,155,1900,385000.0,01-12-2010
