street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Rosenlundsvej 4,Østervrå,9750,7,281,1907,1982000.0,16-05-2017
Hjørringvej 304,Østervrå,9750,4,120,1937,300500.0,28-04-2017
Floravej 8,Østervrå,9750,7,217,1963,700000.0,31-03-2017
"Liljevej 8B, ST. TV",Østervrå,9750,2,64,1912,70000.0,29-03-2017
Vrængmosevej 81,Østervrå,9750,9,528,1966,550000.0,17-03-2017
Hjørringvej 231,Østervrå,9750,4,110,1959,150000.0,15-03-2017
Hjørringvej 238,Østervrå,9750,4,153,1904,200000.0,10-03-2017
Møllegade 38,Østervrå,9750,4,149,1976,500000.0,22-02-2017
"Liljevej 8B, 1. TH",Østervrå,9750,2,63,1912,15000.0,09-02-2017
Blomstervænget 10,Østervrå,9750,7,217,1980,1725000.0,05-02-2017
Nellikevej 20,Østervrå,9750,4,130,1973,1225000.0,05-02-2017
Bakkevænget 21,Østervrå,9750,5,195,2015,2000000.0,01-02-2017
Fasanvej 8,Østervrå,9750,6,255,1971,730000.0,28-01-2017
Hjørringvej 232,Østervrå,9750,6,145,1929,150000.0,27-01-2017
Møllegade 10A,Østervrå,9750,5,100,1960,400000.0,25-01-2017
Lendumvej 27,Østervrå,9750,3,104,1929,555000.0,10-01-2017
Rubinvej 3,Østervrå,9750,4,141,1977,275000.0,04-01-2017
Tryvej 177,Østervrå,9750,7,210,1926,1400000.0,23-12-2016
Højlundsvej 10,Østervrå,9750,5,143,1985,705000.0,14-12-2016
Nymøllevej 4,Østervrå,9750,5,157,1877,1310000.0,08-12-2016
Tryvej 2,Østervrå,9750,3,105,1942,130000.0,01-12-2016
Brøndenvej 78,Østervrå,9750,4,133,1940,1135000.0,28-11-2016
Ålborggårdvej 44,Østervrå,9750,6,137,1877,275000.0,25-11-2016
Nellikevej 14,Østervrå,9750,3,84,1827,150000.0,22-11-2016
Blomstervænget 7,Østervrå,9750,4,110,1981,785000.0,21-11-2016
Primulavej 1B,Østervrå,9750,6,150,1927,855000.0,18-11-2016
"Liljevej 8B, ST. TH",Østervrå,9750,2,66,1912,52001.0,14-11-2016
Vrængmosevej 69,Østervrå,9750,3,112,1927,225000.0,09-11-2016
Fældenvej 10,Østervrå,9750,3,112,1877,1465000.0,08-11-2016
Høngårdsvej 18,Østervrå,9750,4,108,1924,167000.0,07-11-2016
"Liljevej 8B, KL. 1",Østervrå,9750,3,78,1912,120000.0,07-11-2016
"Liljevej 8A, 1",Østervrå,9750,2,60,1912,42000.0,07-11-2016
Liljevej 9,Østervrå,9750,5,130,1913,205000.0,07-11-2016
Vrængmosevej 15,Østervrå,9750,5,137,1926,85000.0,07-11-2016
Sølvvej 2,Østervrå,9750,3,106,1969,400000.0,04-11-2016
Nellikevej 5,Østervrå,9750,4,105,1935,240951.0,02-11-2016
Primulavej 5,Østervrå,9750,6,150,1927,1060000.0,27-10-2016
Hjørringvej 495,Østervrå,9750,3,100,1952,80000.0,18-10-2016
