street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Mirabellevej 4,Risskov,8240,7,161,1951,11000000.0,10-05-2017
Havgårds Tværvej 12,Risskov,8240,4,198,2011,2999000.0,09-05-2017
"Kantorparken 12, 1. TV",Risskov,8240,3,116,1970,920000.0,03-05-2017
Rolsøvej 8,Risskov,8240,4,127,1963,3800000.0,01-05-2017
Vestre Strandallé 70C,Risskov,8240,4,96,1981,2850000.0,21-04-2017
Nordre Strandvej 148,Risskov,8240,2,100,1960,3600000.0,20-04-2017
"Kantorvænget 8, 1. 212",Risskov,8240,1,39,1976,999000.0,20-04-2017
Stavnsbakken 2,Risskov,8240,4,111,1954,3145000.0,20-04-2017
Elmsager 34,Risskov,8240,4,174,1971,1475000.0,18-04-2017
Nordre Strandvej 131,Risskov,8240,4,140,1964,3300000.0,12-04-2017
Vibevej 10,Risskov,8240,7,212,1969,4292500.0,10-04-2017
"Sletterhagevej 27, 1. TV",Risskov,8240,4,97,1966,2945000.0,10-04-2017
Solsikkevej 15,Risskov,8240,7,164,1958,4698000.0,06-04-2017
Skejbygårdsvej 232,Risskov,8240,3,92,1987,2300000.0,06-04-2017
"Kantorparken 63, 2. TH",Risskov,8240,3,85,1972,1780000.0,05-04-2017
Baldrianvej 23,Risskov,8240,5,152,1981,3300000.0,05-04-2017
Krogagre 52,Risskov,8240,6,153,1998,5000000.0,05-04-2017
Timianvej 6,Risskov,8240,5,163,1950,3748000.0,29-03-2017
Lærkevej 20,Risskov,8240,6,184,1995,7500000.0,28-03-2017
"Kantorparken 65, 3. TV",Risskov,8240,3,88,1972,1400000.0,28-03-2017
Møller Meyers Vej 53,Risskov,8240,3,94,2003,2700000.0,28-03-2017
Strandvænget 13,Risskov,8240,8,272,1916,25000000.0,28-03-2017
Højrisvej 19,Risskov,8240,8,240,1954,6900000.0,26-03-2017
"Kantorparken 10, ST. TH",Risskov,8240,2,66,1970,1100000.0,25-03-2017
"Skejbygårdsvej 4, 2. 421",Risskov,8240,2,76,1981,1685000.0,22-03-2017
Elmsager 50,Risskov,8240,6,174,1970,3255000.0,21-03-2017
Vestre Skovvej 6,Risskov,8240,11,362,1910,9100000.0,17-03-2017
Kanehaven 42,Risskov,8240,6,160,1970,3640000.0,16-03-2017
Bakkekammen 41A,Risskov,8240,3,77,1953,1798000.0,16-03-2017
Hørgårdsvej 20C,Risskov,8240,3,126,1985,4145000.0,16-03-2017
Flintebakken 24,Risskov,8240,5,114,1987,2840000.0,14-03-2017
Tornebakken 75,Risskov,8240,3,92,1984,2298000.0,13-03-2017
Flintebakken 227,Risskov,8240,4,108,1986,2760000.0,12-03-2017
Tokkerbakken 34,Risskov,8240,5,159,1970,3250000.0,10-03-2017
L.P. Bechs Vej 13,Risskov,8240,9,268,1969,8000000.0,10-03-2017
"Tirstrupvej 8, 1. TH",Risskov,8240,4,97,1963,2462000.0,09-03-2017
"Nordlandsvej 62D, 1. 1",Risskov,8240,2,50,2006,1425000.0,08-03-2017
"Skejbygårdsvej 48, 1. MF",Risskov,8240,3,84,1986,1085997.0,07-03-2017
Højagervej 5,Risskov,8240,7,203,1952,7350000.0,03-03-2017
Engblommevej 7,Risskov,8240,6,195,1957,986693.0,28-02-2017
Lystrupvej 41,Risskov,8240,5,146,1960,85000.0,28-02-2017
Nordre Strandvej 163B,Risskov,8240,4,98,1983,3095000.0,26-02-2017
Tretommervej 56,Risskov,8240,4,102,2015,3575000.0,24-02-2017
Solmarksvej 20,Risskov,8240,8,207,1958,5800000.0,24-02-2017
Hørgårdsvej 41,Risskov,8240,6,147,1955,1350000.0,21-02-2017
Tretommervej 30A,Risskov,8240,4,141,1963,5298000.0,20-02-2017
Højtoftevej 9B,Risskov,8240,5,108,1962,3750000.0,20-02-2017
Skejbygårdsvej 198,Risskov,8240,4,102,1989,2495000.0,18-02-2017
Agrivej 13,Risskov,8240,3,152,1957,3650000.0,17-02-2017
"Skejbygårdsvej 54, 3. MF",Risskov,8240,1,48,1986,1180000.0,17-02-2017
"Kantorvænget 8, 1. 216",Risskov,8240,2,73,1976,1625000.0,15-02-2017
Krogagre 56,Risskov,8240,7,162,1998,4750000.0,15-02-2017
