street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Søvænget 7,Kalvehave,4771,5,191,1978,935000.0,03-03-2017
Hjortsøgaardvej 13,Kalvehave,4771,4,175,1975,610000.0,17-02-2017
Egevej 7,Kalvehave,4771,3,71,2008,945000.0,16-02-2017
Fasanvej 1,Kalvehave,4771,5,135,1979,530000.0,15-02-2017
Kalvehave Havnevej 45. 11,Kalvehave,4771,2,,1900,68999.0,09-02-2017
Kalvehave Havnevej 45. 9,Kalvehave,4771,3,,1900,18000.0,09-02-2017
Strandvej 2C,Kalvehave,4771,4,147,1976,850000.0,08-02-2017
Kalvehave Havnevej 45. 6,Kalvehave,4771,2,,1900,22000.0,05-02-2017
Strandvej 4,Kalvehave,4771,4,190,1966,1265000.0,06-01-2017
Kalvehave Havnevej 45. 8,Kalvehave,4771,2,,1900,10000.0,16-12-2016
Kalvehave Havnevej 45. 1,Kalvehave,4771,4,,1900,6750.0,28-11-2016
Søvej 17,Kalvehave,4771,3,100,1960,280000.0,23-11-2016
Hyldevej 18,Kalvehave,4771,4,109,1976,630000.0,18-11-2016
Havnevej 4,Kalvehave,4771,5,118,1902,965000.0,16-11-2016
Elmekrogen 4,Kalvehave,4771,4,138,1976,600000.0,10-11-2016
Viemose Gade 114,Kalvehave,4771,4,143,1930,759812.0,07-11-2016
Hovvejen 6,Kalvehave,4771,2,119,1890,1000000.0,31-10-2016
Moseengen 2,Kalvehave,4771,2,90,1827,200000.0,13-10-2016
Østervej 12,Kalvehave,4771,5,119,1953,1025000.0,28-09-2016
Brostræde 6,Kalvehave,4771,4,140,1930,885000.0,08-09-2016
Søvej 6,Kalvehave,4771,4,86,1951,775000.0,30-08-2016
Kildevej 10,Kalvehave,4771,4,105,1967,700000.0,29-08-2016
Bøgevej 15,Kalvehave,4771,4,80,1999,1650000.0,17-08-2016
Kalvehave Havnevej 31A,Kalvehave,4771,4,115,1902,600000.0,13-08-2016
Kalvehave Mark 24,Kalvehave,4771,4,195,1905,625000.0,25-07-2016
Viemose Gade 30,Kalvehave,4771,9,258,1927,2525000.0,23-07-2016
Viemose Gade 67,Kalvehave,4771,6,134,1942,675000.0,23-07-2016
Gl Færgegårdsvej 20,Kalvehave,4771,3,107,1972,510000.0,05-07-2016
Smedestræde 6,Kalvehave,4771,5,187,1974,995000.0,01-07-2016
Kalvehave Havnevej 18,Kalvehave,4771,8,331,1910,1900000.0,01-07-2016
Fasanvej 19,Kalvehave,4771,4,120,2007,1340000.0,29-06-2016
Ulvsundvej 29,Kalvehave,4771,3,51,1967,585000.0,27-06-2016
Markkrogen 6,Kalvehave,4771,4,123,1974,625000.0,21-06-2016
Viemose Gade 31,Kalvehave,4771,5,118,1927,395000.0,15-06-2016
Skolesvinget 5,Kalvehave,4771,4,102,1961,426000.0,10-06-2016
Søvænget 9,Kalvehave,4771,5,95,1973,845000.0,31-05-2016
