street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Klausholmvej 5,Gadbjerg,7321,5,115,1959,604947.0,04-04-2017
Spanghusvej 2,Gadbjerg,7321,2,72,1954,475000.0,01-03-2017
Bavnevej 1,Gadbjerg,7321,2,42,1877,200000.0,09-02-2017
Rostrupvej 6,Gadbjerg,7321,5,147,1855,4065000.0,02-02-2017
Refshaven 59,Gadbjerg,7321,3,120,1991,715000.0,23-12-2016
Gammelgårdsvej 1,Gadbjerg,7321,5,133,1970,565000.0,22-12-2016
Langgade 48,Gadbjerg,7321,3,157,1885,600000.0,06-12-2016
Åstvej 28,Gadbjerg,7321,5,173,1915,1300000.0,02-12-2016
Åstvej 23,Gadbjerg,7321,4,180,1876,1595000.0,12-11-2016
Sejershaven 10,Gadbjerg,7321,5,208,2008,2800000.0,06-11-2016
Nørupvej 8,Gadbjerg,7321,6,172,1980,520000.0,22-10-2016
Langgade 59,Gadbjerg,7321,6,176,1897,1150000.0,10-10-2016
Grønhøjgårdvej 1,Gadbjerg,7321,6,220,1893,3740000.0,05-10-2016
Allevej 21,Gadbjerg,7321,4,168,1900,660000.0,02-09-2016
Tofthøjvej 47,Gadbjerg,7321,4,117,1964,527262.0,16-08-2016
Refshaven 87,Gadbjerg,7321,6,165,2017,259000.0,16-08-2016
Læsøvej 7,Gadbjerg,7321,3,179,1856,2000000.0,05-08-2016
Nørupvej 19,Gadbjerg,7321,7,248,1940,1425000.0,28-07-2016
Østergårdvej 1,Gadbjerg,7321,6,180,1912,640000.0,16-07-2016
Langgade 72,Gadbjerg,7321,3,130,1924,495000.0,04-07-2016
Refshaven 29A,Gadbjerg,7321,3,74,1992,515000.0,08-06-2016
Nørupvej 6,Gadbjerg,7321,4,269,1914,1300000.0,13-05-2016
Kuldbjergvej 28,Gadbjerg,7321,3,147,1800,1650000.0,25-04-2016
Gammelgårdsvej 30,Gadbjerg,7321,5,186,1973,960000.0,26-03-2016
Birkebækvej 51,Gadbjerg,7321,5,155,1877,1795000.0,23-03-2016
Engvej 20,Gadbjerg,7321,5,121,1975,550000.0,06-12-2015
Rostrupvej 4,Gadbjerg,7321,7,184,1946,673750.0,06-11-2015
Petershøj 3,Gadbjerg,7321,5,206,1947,795000.0,29-09-2015
Tofthøjvej 41,Gadbjerg,7321,8,353,1913,500000.0,01-09-2015
Langgade 23,Gadbjerg,7321,3,108,1960,465000.0,10-08-2015
Tofthøj Møllevej 40,Gadbjerg,7321,9,201,1917,797500.0,05-08-2015
Åstvej 40,Gadbjerg,7321,6,260,1979,4490000.0,09-07-2015
Allevej 8,Gadbjerg,7321,5,174,1945,864000.0,01-07-2015
Skovgade 21B,Gadbjerg,7321,4,99,1983,520000.0,25-06-2015
Bredsten Landevej 43,Gadbjerg,7321,3,105,1837,10000.0,18-06-2015
Holmsgårdvej 12,Gadbjerg,7321,8,180,1800,1695000.0,18-06-2015
Smidstrupvej 20,Gadbjerg,7321,5,134,1937,975000.0,01-06-2015
Kuldbjergvej 24,Gadbjerg,7321,3,100,1887,1150000.0,18-03-2015
Grydedalvej 41,Gadbjerg,7321,7,225,1920,3967000.0,11-02-2015
Langgade 50,Gadbjerg,7321,5,161,1907,350000.0,05-02-2015
Refshaven 19,Gadbjerg,7321,4,120,1977,350000.0,20-01-2015
Refshaven 77,Gadbjerg,7321,5,143,2001,1370000.0,16-01-2015
Læsøvej 12,Gadbjerg,7321,4,180,1912,1341200.0,22-12-2014
Åstvej 50,Gadbjerg,7321,6,216,1910,330000.0,11-12-2014
Tøsby Mosevej 8,Gadbjerg,7321,5,195,2006,2850000.0,11-12-2014
Klausholmvej 1,Gadbjerg,7321,4,104,1852,294101.0,23-11-2014
Petershøj 4,Gadbjerg,7321,4,88,1900,330000.0,06-10-2014
Refshaven 91,Gadbjerg,7321,6,144,2010,1500000.0,25-09-2014
Gadbjergvej 14,Gadbjerg,7321,4,125,1928,255000.0,17-09-2014
Birkebækvej 52,Gadbjerg,7321,5,143,2005,579500.0,19-08-2014
Gammelgårdsvej 12,Gadbjerg,7321,5,161,1972,1150000.0,15-08-2014
Gadbjergvej 16,Gadbjerg,7321,4,160,1911,953392.0,08-08-2014
Refstrupvej 28,Gadbjerg,7321,6,168,1918,10750000.0,23-07-2014
Klausholmvej 15,Gadbjerg,7321,6,220,1998,1675000.0,04-07-2014
Skovgade 1,Gadbjerg,7321,3,89,1958,410000.0,24-06-2014
Gammelgårdsvej 7,Gadbjerg,7321,5,253,1972,975000.0,23-06-2014
Skovgade 3,Gadbjerg,7321,5,130,1877,810000.0,20-06-2014
Åstvej 76,Gadbjerg,7321,6,119,1945,74800.0,06-06-2014
Langgade 45,Gadbjerg,7321,6,70,1924,400000.0,02-06-2014
Tofthøj Møllevej 50,Gadbjerg,7321,5,170,1933,3612500.0,18-11-2013
Gadbjergvej 12,Gadbjerg,7321,6,231,2009,1425000.0,12-11-2013
Refstrupvej 26,Gadbjerg,7321,2,146,1930,790000.0,18-10-2013
Smidstrupvej 22,Gadbjerg,7321,6,240,1860,777777.0,16-10-2013
Skovgade 40,Gadbjerg,7321,4,112,1953,855000.0,10-10-2013
Petershøj 6,Gadbjerg,7321,4,158,1972,28000.0,12-09-2013
Langgade 47,Gadbjerg,7321,4,143,1921,767000.0,27-08-2013
