street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Pilevænget 1,Juelsminde,7130,3,54,1964,1000000.0,11-05-2017
Poppelalle 29,Juelsminde,7130,4,97,2012,2225000.0,10-05-2017
As Strandby 30,Juelsminde,7130,4,80,1991,1220000.0,09-05-2017
Karl Nielsens Vej 24,Juelsminde,7130,3,74,1993,676333.0,09-05-2017
Kirkedalsvej 34,Juelsminde,7130,4,114,1974,849000.0,08-05-2017
Hamborg 36,Juelsminde,7130,2,36,1968,270000.0,30-04-2017
Kirkholm Strandby 8,Juelsminde,7130,5,71,1962,1260000.0,28-04-2017
Åbakken 16,Juelsminde,7130,4,88,1971,350333.0,23-04-2017
Bøgeskovvejen 8,Juelsminde,7130,5,130,1850,250000.0,12-04-2017
Pøt Strandby 288,Juelsminde,7130,4,77,2005,1150000.0,11-04-2017
As Hedegård 60,Juelsminde,7130,2,62,1973,885000.0,07-04-2017
Østermarksvej 29,Juelsminde,7130,7,285,1978,1001500.0,06-04-2017
Asbo 34,Juelsminde,7130,4,82,1971,1200000.0,06-04-2017
Kystvej 1A,Juelsminde,7130,6,78,1961,4000000.0,05-04-2017
Strandengen 50,Juelsminde,7130,5,108,2004,1800000.0,30-03-2017
Hamborg 87,Juelsminde,7130,4,65,1986,450000.0,29-03-2017
Bjørnsknudevej 50E,Juelsminde,7130,4,120,1927,4402764.0,29-03-2017
Vænget 1,Juelsminde,7130,5,99,1997,5000000.0,27-03-2017
Hamborg 32,Juelsminde,7130,3,63,1990,775000.0,24-03-2017
Ferskenvej 1,Juelsminde,7130,3,52,1955,2150000.0,22-03-2017
Klakringvej 81,Juelsminde,7130,6,160,1972,759035.0,22-03-2017
Niels Rasmussens Vej 105,Juelsminde,7130,5,131,1998,3950000.0,21-03-2017
Kirkevej 12,Juelsminde,7130,4,124,1962,1050000.0,15-03-2017
Gartnerparken 25,Juelsminde,7130,3,65,1993,769500.0,14-03-2017
Gartnerparken 29,Juelsminde,7130,2,65,1996,761500.0,14-03-2017
Damagervej 12,Juelsminde,7130,6,206,1964,561388.0,13-03-2017
Pøt Strandby 55,Juelsminde,7130,3,60,1981,800000.0,10-03-2017
Klakringvej 28,Juelsminde,7130,11,446,1900,2000000.0,06-03-2017
Grønvej 3,Juelsminde,7130,4,105,1966,502000.0,28-02-2017
Søren Knudsens Vej 1,Juelsminde,7130,6,177,2002,2650000.0,27-02-2017
Tjørnevænget 10,Juelsminde,7130,4,138,1980,930000.0,27-02-2017
Gludvej 84,Juelsminde,7130,4,110,1972,1400000.0,27-02-2017
Strandvejen 1C,Juelsminde,7130,4,82,1984,1550000.0,25-02-2017
Pøt Strandby 372,Juelsminde,7130,4,84,1999,900000.0,24-02-2017
Klakring Stationsvej 11A,Juelsminde,7130,4,103,1997,1045000.0,21-02-2017
