street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Skovbakken 13,Støvring,9530,6,247,1975,700000.0,18-05-2017
Ny Møllevej 4,Støvring,9530,6,190,1956,1030861.0,17-05-2017
Hobrovej 96A,Støvring,9530,2,69,1920,350000.0,11-05-2017
"Hobrovej 96B, 1",Støvring,9530,3,85,1920,665000.0,11-05-2017
Hulvejen 167E,Støvring,9530,5,160,2013,1125000.0,08-05-2017
Brunagervej 8,Støvring,9530,5,131,1987,1750000.0,25-04-2017
"Stadion Alle 5, 1. TV",Støvring,9530,2,64,1972,700000.0,24-04-2017
Højvang 9,Støvring,9530,5,127,1972,1430000.0,12-04-2017
Hasselvej 10,Støvring,9530,5,140,1973,1800000.0,11-04-2017
Fredensgade 12,Støvring,9530,5,128,1935,1600000.0,10-04-2017
Bymarken 1,Støvring,9530,4,120,1974,950000.0,10-04-2017
Hybenvej 3,Støvring,9530,6,203,1973,1125000.0,03-04-2017
Kronhjorten 149,Støvring,9530,5,184,2017,805063.0,03-04-2017
Møllevej 30,Støvring,9530,3,109,1877,1057750.0,31-03-2017
Hobrovej 52E,Støvring,9530,4,118,1988,1570000.0,30-03-2017
Enghavevej 1,Støvring,9530,3,70,1957,930000.0,29-03-2017
Øster Hornumvej 13,Støvring,9530,5,101,1938,650000.0,28-03-2017
Hagensvej 30,Støvring,9530,5,124,1979,1400000.0,28-03-2017
Brombærvej 14,Støvring,9530,4,132,1973,2325000.0,27-03-2017
Vestergade 13,Støvring,9530,3,122,1958,1205000.0,25-03-2017
Elmealle 6,Støvring,9530,4,125,1963,1700000.0,24-03-2017
Tyttebærvej 10,Støvring,9530,4,166,1969,903112.0,22-03-2017
"Støvring Bytorv 6, 2. 4",Støvring,9530,4,165,2017,3100000.0,21-03-2017
Søndervang 34,Støvring,9530,5,161,1972,3258000.0,16-03-2017
Kronhjorten 43,Støvring,9530,5,155,2016,2750000.0,16-03-2017
Bæveren 172,Støvring,9530,4,111,1955,1530000.0,14-03-2017
Søndervænget 40,Støvring,9530,4,90,1961,555000.0,13-03-2017
Vestre Alle 14,Støvring,9530,5,177,1975,2100000.0,12-03-2017
"Mosbæksalle 4B, 1. 3",Støvring,9530,4,111,2011,1975000.0,08-03-2017
Søndervang 49,Støvring,9530,6,158,1971,1850000.0,06-03-2017
"Stadion Alle 13, 1. TV",Støvring,9530,2,64,1973,730000.0,02-03-2017
Bavnebakken 80,Støvring,9530,7,235,1972,2181250.0,28-02-2017
Kronhjorten 133,Støvring,9530,5,160,2017,3250000.0,23-02-2017
Præstevej 47,Støvring,9530,4,170,1908,1475000.0,22-02-2017
Linde Alle 26,Støvring,9530,4,116,2017,2048000.0,17-02-2017
