street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bondemosevej 50,Ullerslev,5540,4,101,1979,545000.0,27-04-2017
Krokusvænget 8,Ullerslev,5540,6,170,1973,1219100.0,25-04-2017
Bakkevej 15,Ullerslev,5540,5,142,1966,1210000.0,24-04-2017
Svendborgvej 6,Ullerslev,5540,6,196,1935,1062500.0,12-04-2017
Kertemindevej 61,Ullerslev,5540,4,75,1925,4500000.0,29-03-2017
Bytoften 16,Ullerslev,5540,4,119,1972,960000.0,29-03-2017
Kertemindevej 9,Ullerslev,5540,10,200,1932,325000.0,22-03-2017
Skellerupvej 3,Ullerslev,5540,6,164,1932,2772000.0,16-03-2017
Bondemosevej 60,Ullerslev,5540,3,84,1979,530000.0,10-03-2017
Odensevej 56,Ullerslev,5540,6,140,1880,330000.0,02-03-2017
Kissendrupvej 63,Ullerslev,5540,6,156,1960,300000.0,28-02-2017
Mullerupvej 33,Ullerslev,5540,6,171,1900,1385000.0,15-02-2017
Hovmarken 30,Ullerslev,5540,4,104,1980,20000.0,02-02-2017
Åvænget 1,Ullerslev,5540,4,112,1969,630000.0,31-01-2017
Brugskrogen 1,Ullerslev,5540,4,155,1837,525000.0,30-01-2017
Degneløkken 3,Ullerslev,5540,6,168,1976,1000000.0,27-01-2017
Såderupvej 15,Ullerslev,5540,4,130,1827,1200000.0,26-01-2017
Rugvænget 3,Ullerslev,5540,4,120,1972,325000.0,25-01-2017
Bakkevej 6,Ullerslev,5540,5,161,1967,1200000.0,24-01-2017
Svendborgvej 24,Ullerslev,5540,3,98,1965,875000.0,24-01-2017
Hovmarken 16,Ullerslev,5540,5,188,1978,686000.0,02-01-2017
Bakkevej 17,Ullerslev,5540,4,120,1966,820000.0,16-12-2016
Dinestrup Strand 17,Ullerslev,5540,4,85,1962,2150000.0,06-12-2016
Korkendrupvej 18,Ullerslev,5540,8,236,1876,1800000.0,14-11-2016
Hovmarken 3,Ullerslev,5540,4,109,1977,600000.0,25-10-2016
Bygvænget 3,Ullerslev,5540,5,142,1972,882000.0,20-10-2016
Nyborgvej 37,Ullerslev,5540,7,219,1912,393255.0,19-10-2016
Toftemarken 11,Ullerslev,5540,4,125,2007,775000.0,14-10-2016
Kilsvej 4,Ullerslev,5540,4,157,1840,1400000.0,14-10-2016
Kissendrupvej 46,Ullerslev,5540,12,392,1872,2850000.0,13-10-2016
Degneløkken 16,Ullerslev,5540,6,149,1976,1300000.0,12-10-2016
Smedevænget 5,Ullerslev,5540,4,117,1965,930000.0,11-10-2016
Vestergade 25,Ullerslev,5540,6,150,1962,1365000.0,10-10-2016
Kirsebærhaven 109,Ullerslev,5540,5,155,2005,2245000.0,01-10-2016
Lundevej 3,Ullerslev,5540,10,396,1917,3850000.0,26-09-2016
Balsgyden 11,Ullerslev,5540,4,181,1842,752500.0,16-09-2016
Vestergade 18,Ullerslev,5540,3,79,1959,350000.0,16-09-2016
Dinestrup Strand 4,Ullerslev,5540,3,45,1933,1123414.0,12-09-2016
Rønningevej 7,Ullerslev,5540,4,98,1964,350000.0,08-09-2016
Ellingevej 51,Ullerslev,5540,7,168,1846,2500000.0,29-08-2016
Erantisvænget 3,Ullerslev,5540,4,124,1973,850000.0,29-08-2016
Odensevej 17,Ullerslev,5540,7,220,1885,1500000.0,26-08-2016
Hannesborgvej 82,Ullerslev,5540,8,323,1925,3375000.0,24-08-2016
Teglvænget 18,Ullerslev,5540,3,85,1979,540000.0,04-08-2016
Kertemindevej 53,Ullerslev,5540,5,217,1903,2050000.0,02-08-2016
Svendborgvej 60,Ullerslev,5540,4,72,1880,850000.0,02-08-2016
Svendborgvej 59,Ullerslev,5540,3,178,1905,1640000.0,30-07-2016
Mullerupvej 30,Ullerslev,5540,4,99,1955,465000.0,23-07-2016
Svendborgvej 31,Ullerslev,5540,6,125,1952,687500.0,15-07-2016
Degneløkken 12,Ullerslev,5540,4,94,1978,740000.0,11-07-2016
Kildemøllevej 26,Ullerslev,5540,3,120,1848,300000.0,08-07-2016
L. Kr. Larsensvej 14,Ullerslev,5540,5,134,1959,880000.0,05-07-2016
Gedsbergvej 15,Ullerslev,5540,4,94,1931,840000.0,01-07-2016
Jydehaven 5,Ullerslev,5540,4,111,1888,300000.0,01-07-2016
Svendborgvej 3,Ullerslev,5540,4,92,1954,950000.0,30-06-2016
Krogyden 15,Ullerslev,5540,6,268,1890,2250000.0,30-06-2016
Rønningevej 1,Ullerslev,5540,7,199,1777,250000.0,28-06-2016
Lundsager 6,Ullerslev,5540,5,144,1877,1225000.0,28-06-2016
Hovmarken 37,Ullerslev,5540,5,151,1987,1315000.0,27-06-2016
Bytoften 12,Ullerslev,5540,4,109,1973,475000.0,20-06-2016
Rørbækvej 11,Ullerslev,5540,4,170,1925,1360000.0,10-06-2016
Kirsebærhaven 68,Ullerslev,5540,6,226,2005,1100000.0,08-06-2016
Granvej 33,Ullerslev,5540,5,118,1973,610000.0,02-06-2016
Hybenvænget 8,Ullerslev,5540,4,146,1971,1030000.0,02-06-2016
Højbjergvej 4,Ullerslev,5540,3,100,1964,675000.0,02-06-2016
Skovvej 12,Ullerslev,5540,5,130,1972,980000.0,27-05-2016
Hindemaevej 72,Ullerslev,5540,4,98,1948,534215.0,26-05-2016
Rønningevej 9,Ullerslev,5540,5,96,1877,275000.0,19-05-2016
Hovmarken 38B,Ullerslev,5540,3,128,2013,1600000.0,06-05-2016
Granvej 35,Ullerslev,5540,4,114,1973,1025000.0,30-04-2016
Ferritslevvej 117,Ullerslev,5540,5,110,1925,945000.0,28-04-2016
Skovkrogen 12,Ullerslev,5540,8,260,1924,2100000.0,27-04-2016
Rugvænget 40B,Ullerslev,5540,4,93,2004,900000.0,26-04-2016
Skovvej 15,Ullerslev,5540,4,119,1964,750000.0,18-04-2016
Rosenvænget 21,Ullerslev,5540,5,130,1973,1210000.0,15-04-2016
Krokusvænget 1,Ullerslev,5540,6,195,1977,1475000.0,03-04-2016
Dinestrup Strand 15,Ullerslev,5540,2,29,1933,1500000.0,24-03-2016
Pårupvej 37,Ullerslev,5540,6,237,1877,1250000.0,21-03-2016
Maeholm 8,Ullerslev,5540,7,164,1800,550000.0,18-03-2016
Svendborgvej 33,Ullerslev,5540,3,100,1947,665000.0,17-03-2016
Bønderskov 7,Ullerslev,5540,4,138,1860,855000.0,07-03-2016
Bønderskov 4,Ullerslev,5540,6,245,1864,122855.0,07-03-2016
Granvej 143,Ullerslev,5540,3,143,1974,850000.0,29-02-2016
Højbjergvej 13,Ullerslev,5540,6,142,1908,400000.0,25-02-2016
Bondemosevej 24,Ullerslev,5540,7,233,1978,1395000.0,10-02-2016
Lundsager 8,Ullerslev,5540,6,88,1964,900000.0,02-02-2016
Kirkeballe 6,Ullerslev,5540,4,112,1969,450000.0,26-01-2016
Hybenvænget 17,Ullerslev,5540,6,143,1970,750000.0,26-01-2016
Kirkeskov 1,Ullerslev,5540,5,169,1900,523836.0,19-01-2016
Degneløkken 42,Ullerslev,5540,5,152,1986,700000.0,01-01-2016
Skellerupvej 7,Ullerslev,5540,7,149,1825,250000.0,17-12-2015
Degneløkken 10,Ullerslev,5540,3,102,1978,700000.0,17-12-2015
Kirkeballe 9,Ullerslev,5540,4,136,1970,450000.0,15-12-2015
Højvænget 19,Ullerslev,5540,4,137,1960,850000.0,12-12-2015
Kløvervej 16,Ullerslev,5540,5,161,1968,910000.0,11-12-2015
Lærkevej 13,Ullerslev,5540,3,85,1965,500000.0,07-12-2015
Degneløkken 40,Ullerslev,5540,5,139,1997,750000.0,07-12-2015
Lundevej 7,Ullerslev,5540,8,360,1927,4750000.0,02-12-2015
Dinestrup Strand 1B,Ullerslev,5540,2,60,1955,1150000.0,30-11-2015
Højbjergvej 2,Ullerslev,5540,6,295,1877,1865000.0,27-11-2015
Vibevej 17,Ullerslev,5540,5,104,1967,380000.0,20-11-2015
Højvænget 17,Ullerslev,5540,5,117,1959,500000.0,19-11-2015
Mågevænget 10,Ullerslev,5540,4,120,1972,1100000.0,29-10-2015
Møllegyden 21,Ullerslev,5540,8,243,1997,2650000.0,28-10-2015
Postkrogen 5,Ullerslev,5540,6,186,1935,1475000.0,12-10-2015
Mågevænget 18,Ullerslev,5540,7,196,1973,1275000.0,30-09-2015
Hannesborgvej 85,Ullerslev,5540,6,185,1925,1575000.0,30-09-2015
Hovmarken 13,Ullerslev,5540,5,123,1977,475000.0,27-09-2015
Skellerupvej 19,Ullerslev,5540,4,171,1933,1395000.0,21-09-2015
Hovmarken 33,Ullerslev,5540,5,129,1987,1201000.0,12-09-2015
Pårupvej 49,Ullerslev,5540,5,170,1840,208866.0,03-09-2015
Kertemindevej 75,Ullerslev,5540,10,356,1926,1300000.0,31-08-2015
Lundsager 32A,Ullerslev,5540,7,257,1920,1400000.0,28-08-2015
Odensevej 20,Ullerslev,5540,3,60,1870,260000.0,21-08-2015
Ferritslevvej 103,Ullerslev,5540,4,133,1939,550000.0,18-08-2015
Granvej 105,Ullerslev,5540,4,117,1974,1120000.0,13-08-2015
Hovmarken 8,Ullerslev,5540,4,107,1977,750000.0,11-08-2015
Kirkeskov 2,Ullerslev,5540,7,162,1967,1300000.0,15-07-2015
Engvej 13,Ullerslev,5540,6,150,1963,375000.0,15-07-2015
Dinestrup Strand 3,Ullerslev,5540,4,124,2016,2250000.0,30-06-2015
Gedsbergvej 3,Ullerslev,5540,2,67,1934,560000.0,27-06-2015
Kirkekrogen 2,Ullerslev,5540,4,130,1800,450000.0,26-06-2015
Kissendrupvej 31,Ullerslev,5540,7,147,1870,75000.0,19-06-2015
Teglgårdsvej 2,Ullerslev,5540,5,151,1969,1100000.0,16-06-2015
Lervadvej 52,Ullerslev,5540,7,194,1999,1775000.0,15-06-2015
Risingevej 1,Ullerslev,5540,4,130,1942,550000.0,26-05-2015
Ellingevej 47,Ullerslev,5540,5,166,1900,2870000.0,23-05-2015
Kirsebærhaven 67,Ullerslev,5540,4,164,2015,478839.0,13-05-2015
Svendborgvej 13,Ullerslev,5540,4,113,1962,805000.0,12-05-2015
Postkrogen 3,Ullerslev,5540,4,145,1897,795000.0,04-05-2015
Dinestrup Strand 19,Ullerslev,5540,3,42,1945,2100000.0,24-04-2015
Granvej 157,Ullerslev,5540,4,112,1977,1025000.0,16-04-2015
Anemonevænget 4,Ullerslev,5540,4,125,1974,965000.0,09-04-2015
Svendborgvej 46,Ullerslev,5540,6,152,1907,799000.0,08-04-2015
Bakkevej 21,Ullerslev,5540,4,110,1964,450000.0,05-04-2015
Bøgeskovvej 139,Ullerslev,5540,3,110,1963,800000.0,27-03-2015
Degneløkken 103,Ullerslev,5540,6,153,1994,1325000.0,23-03-2015
Østervej 9,Ullerslev,5540,5,166,1989,1875000.0,12-03-2015
Flødstrupvej 8,Ullerslev,5540,7,147,1820,450000.0,12-03-2015
Bøgeskovvej 133,Ullerslev,5540,5,138,1901,1740000.0,03-03-2015
Degneløkken 111B,Ullerslev,5540,3,70,1989,645000.0,06-02-2015
Skovvej 31,Ullerslev,5540,6,240,1970,1615000.0,22-01-2015
Hannesborgvej 44,Ullerslev,5540,5,143,1850,300000.0,21-01-2015
Kløvervej 18,Ullerslev,5540,3,96,1968,700000.0,20-01-2015
Ferritslevvej 62,Ullerslev,5540,7,168,1880,2300000.0,13-01-2015
Skovhavevej 4,Ullerslev,5540,5,188,2002,8940000.0,09-01-2015
Kertemindevej 25,Ullerslev,5540,4,69,1837,398701.0,08-01-2015
Skovgyden 13,Ullerslev,5540,11,307,1880,11000000.0,02-01-2015
Kertemindevej 65,Ullerslev,5540,6,209,1926,1600000.0,19-12-2014
Postkrogen 18A,Ullerslev,5540,7,159,1777,925000.0,17-12-2014
Lundsager 11,Ullerslev,5540,4,101,1970,600000.0,15-12-2014
Lundsager 19,Ullerslev,5540,3,98,1936,325772.0,15-12-2014
Skovhavevej 5,Ullerslev,5540,6,145,1904,427038.0,11-12-2014
Mullerupvej 43,Ullerslev,5540,7,277,1974,100000.0,07-11-2014
Kertemindevej 35,Ullerslev,5540,4,108,1912,595000.0,07-11-2014
Malmose 3,Ullerslev,5540,6,170,1927,1385000.0,03-11-2014
Skolevej 17,Ullerslev,5540,4,108,1967,277000.0,19-10-2014
Mågevænget 8,Ullerslev,5540,4,125,1972,875000.0,02-10-2014
Åvænget 4,Ullerslev,5540,5,146,1972,470000.0,29-09-2014
Kirkeballe 7,Ullerslev,5540,6,153,1969,700000.0,26-09-2014
Kærhavevej 1,Ullerslev,5540,6,255,1777,4290000.0,25-09-2014
Lundevej 12,Ullerslev,5540,9,140,1878,750000.0,23-09-2014
Korkendrupvej 26,Ullerslev,5540,3,75,1957,160484.0,22-09-2014
Hindemaevej 103,Ullerslev,5540,3,105,1953,690000.0,19-09-2014
Ferritslevvej 73,Ullerslev,5540,4,168,1840,1500000.0,19-09-2014
Skovvej 33,Ullerslev,5540,7,207,1969,1125000.0,09-09-2014
Havrevænget 7,Ullerslev,5540,4,151,1972,800000.0,05-09-2014
Skellerup Byvej 31B,Ullerslev,5540,3,170,1903,89748.0,04-09-2014
Flødstrupvej 16,Ullerslev,5540,5,150,1800,300000.0,27-08-2014
Degneløkken 109,Ullerslev,5540,4,165,1986,1550000.0,25-08-2014
Mullerupvej 6,Ullerslev,5540,4,115,1963,210000.0,18-08-2014
Skellerupvej 2A,Ullerslev,5540,10,308,1850,624000.0,06-08-2014
Skovkrogen 5,Ullerslev,5540,4,118,1951,885000.0,09-07-2014
Rugvænget 7,Ullerslev,5540,3,78,1987,670000.0,08-07-2014
Solholm 9,Ullerslev,5540,5,165,1986,1062500.0,02-07-2014
Odensevej 31,Ullerslev,5540,7,225,1877,7162500.0,01-07-2014
Lundsager 9,Ullerslev,5540,6,172,1967,1350000.0,29-06-2014
Svalevej 19,Ullerslev,5540,4,100,1964,725000.0,25-06-2014
Ferritslevvej 72,Ullerslev,5540,4,120,1850,200000.0,25-06-2014
Ferritslevvej 102,Ullerslev,5540,8,250,1929,1600000.0,18-06-2014
L. Kr. Larsensvej 27,Ullerslev,5540,5,129,1962,845000.0,14-06-2014
Kildemøllevej 24,Ullerslev,5540,6,156,1850,1250000.0,22-05-2014
Degneløkken 4,Ullerslev,5540,5,130,1978,845000.0,21-05-2014
Kertemindevej 10,Ullerslev,5540,8,160,1922,1175000.0,15-05-2014
Skovkrogen 3,Ullerslev,5540,6,129,1951,540200.0,12-05-2014
Lunden 3,Ullerslev,5540,5,195,2016,284805.0,08-05-2014
Kirkeballe 2D,Ullerslev,5540,7,244,1827,452372.0,23-04-2014
Lundsgårdsvej 6,Ullerslev,5540,10,309,1876,7735000.0,16-04-2014
L. Kr. Larsensvej 13,Ullerslev,5540,5,137,1960,575000.0,14-04-2014
Odensevej 1,Ullerslev,5540,5,114,1938,675000.0,10-04-2014
Ferritslevvej 75,Ullerslev,5540,3,151,1900,100000.0,09-04-2014
