street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nr. Karstoftvej 30,Kibæk,6933,7,255,1856,225000.0,28-09-2016
Aavænget 19,Kibæk,6933,5,98,1949,400000.0,26-09-2016
Møllegaarden 75,Kibæk,6933,4,122,1978,1245000.0,19-09-2016
Ollingvej 14,Kibæk,6933,3,168,1915,2573000.0,15-09-2016
Vistelhøjvej 7,Kibæk,6933,7,197,1927,650000.0,14-09-2016
Aavænget 17,Kibæk,6933,4,149,1990,1357000.0,09-09-2016
Klintebakken 18,Kibæk,6933,5,144,1985,1475000.0,07-09-2016
Rugtoften 1,Kibæk,6933,9,254,1976,700000.0,06-09-2016
Bjørnkærvej 6,Kibæk,6933,5,143,1960,795000.0,31-08-2016
Kaldalsvej 12,Kibæk,6933,4,144,1978,725000.0,19-08-2016
Hveddevej 31,Kibæk,6933,5,145,1897,435473.0,08-08-2016
Klintebakken 67,Kibæk,6933,10,223,1980,1570000.0,28-07-2016
St Fjelstervangvej 21,Kibæk,6933,5,142,1900,320000.0,14-07-2016
Søndergaardsvej 6,Kibæk,6933,4,127,1967,385000.0,08-07-2016
Brogade 7,Kibæk,6933,6,127,1900,875000.0,07-07-2016
Elme Alle 3B,Kibæk,6933,3,73,1983,482500.0,03-07-2016
Blåhøjvej 43,Kibæk,6933,4,111,1956,530000.0,28-06-2016
Bjerregårds Alle 19D,Kibæk,6933,3,90,1980,475000.0,27-06-2016
Hedebyvej 6,Kibæk,6933,4,140,1923,2545000.0,24-06-2016
Lærkedalvej 7,Kibæk,6933,5,140,1952,9900000.0,17-06-2016
Vester Alle 25,Kibæk,6933,4,90,1964,835000.0,16-06-2016
Ollingvej 16,Kibæk,6933,7,207,1906,765000.0,16-06-2016
Grønnegade 1,Kibæk,6933,6,127,1907,403162.0,09-06-2016
"Nr. Bredgade 9A, 1",Kibæk,6933,2,57,1914,699612.0,09-06-2016
Bækgaardsvej 13,Kibæk,6933,5,131,2012,1400000.0,08-06-2016
Klinten 40,Kibæk,6933,6,193,2003,2400000.0,06-06-2016
Sdr. Ommevej 13,Kibæk,6933,3,90,1949,100000.0,30-05-2016
Grønnegade 15,Kibæk,6933,5,185,1969,1475000.0,23-05-2016
Sandfeldparken 41,Kibæk,6933,6,220,1971,1054167.0,22-05-2016
"Fjelstervangvej 26C, ST",Kibæk,6933,2,58,1931,260000.0,17-05-2016
Solbakken 11,Kibæk,6933,5,120,1910,335000.0,11-05-2016
Fjelstervangvej 14,Kibæk,6933,10,387,1980,2750000.0,11-05-2016
Over Silstrupvej 1,Kibæk,6933,9,250,1896,1545000.0,27-04-2016
Fjelstrupvej 2,Kibæk,6933,6,151,1925,1500000.0,12-04-2016
Kaldalsvej 4,Kibæk,6933,5,181,1977,1125000.0,12-04-2016
Møllegaarden 247,Kibæk,6933,5,143,2005,1900000.0,01-04-2016
Vester Alle 11,Kibæk,6933,5,172,1924,1225000.0,23-03-2016
Ollingvej 37B,Kibæk,6933,5,141,2006,1595000.0,10-03-2016
Hovedgaden 17,Kibæk,6933,4,120,1929,856000.0,09-03-2016
Albækhedevej 2,Kibæk,6933,5,198,1924,99500.0,26-02-2016
Jernbanegade 32,Kibæk,6933,5,130,1989,1300000.0,26-02-2016
Assingvej 12,Kibæk,6933,6,192,1960,672609.0,22-02-2016
Velhustedparken 5,Kibæk,6933,5,194,2016,526775.0,21-02-2016
Egevej 13,Kibæk,6933,4,136,1963,625000.0,18-02-2016
Bekkasinvej 2,Kibæk,6933,2,78,1980,490000.0,15-02-2016
Assingvej 10,Kibæk,6933,7,273,1985,2245000.0,10-02-2016
Klinten 56,Kibæk,6933,6,134,1998,1760000.0,08-02-2016
Solbakken 31,Kibæk,6933,4,115,1961,610000.0,04-02-2016
Blåhøjvej 67,Kibæk,6933,5,132,1957,1575000.0,03-02-2016
Østergade 6,Kibæk,6933,8,148,1931,619024.0,03-02-2016
Vester Alle 1G,Kibæk,6933,3,73,1988,475000.0,25-01-2016
Hovedgaden 9,Kibæk,6933,7,163,1953,447500.0,29-12-2015
Klintebakken 16,Kibæk,6933,5,132,1982,1535000.0,28-12-2015
Blåhøjvej 38,Kibæk,6933,5,113,1940,180000.0,21-12-2015
Vorgodvej 5,Kibæk,6933,7,323,1910,336000.0,18-12-2015
Møllevænget 10,Kibæk,6933,4,135,1985,1025000.0,15-12-2015
Arnborgvej 7,Kibæk,6933,7,251,1919,464500.0,09-12-2015
Klinten 37,Kibæk,6933,6,142,1997,1745000.0,24-11-2015
Gejlbjergvej 50,Kibæk,6933,7,226,1979,1025000.0,24-11-2015
Velhustedvej 15,Kibæk,6933,6,170,1962,1350000.0,23-11-2015
Kibækvej 15,Kibæk,6933,10,232,1929,693409.0,20-11-2015
Skarrild Overbyvej 5,Kibæk,6933,5,248,1916,265000.0,18-11-2015
Velhustedparken 29,Kibæk,6933,6,216,2017,457575.0,17-11-2015
Klinten 52,Kibæk,6933,6,146,1999,1750000.0,03-11-2015
Egevej 8,Kibæk,6933,5,124,1965,995000.0,02-11-2015
Velhustedparken 11,Kibæk,6933,7,195,2016,481275.0,30-10-2015
Vorgodvej 9,Kibæk,6933,4,239,1912,1455000.0,02-10-2015
Kibækvej 13,Kibæk,6933,4,120,1930,1600000.0,01-10-2015
Brinkevej 27,Kibæk,6933,6,164,1964,790000.0,30-09-2015
Kastanie Alle 33,Kibæk,6933,3,125,1964,825000.0,28-09-2015
Vestergaardsvej 10,Kibæk,6933,7,160,1900,4977000.0,25-09-2015
Nørrevænget 23,Kibæk,6933,3,87,1987,450000.0,21-09-2015
Over Silstrupvej 2,Kibæk,6933,7,240,2001,70110.0,17-09-2015
Sønderlundvej 2,Kibæk,6933,12,288,1955,38796500.0,17-09-2015
Rolighedsstræde 6,Kibæk,6933,5,148,1929,550000.0,17-09-2015
"Møllegaarden 191, ST",Kibæk,6933,6,171,2011,2050000.0,17-09-2015
Vester Alle 3A,Kibæk,6933,3,98,1968,567500.0,15-09-2015
Bavnehøjen 43,Kibæk,6933,5,149,1973,1215000.0,09-09-2015
Bavnehøjen 35,Kibæk,6933,6,184,1973,1375000.0,27-08-2015
Grønnegade 6,Kibæk,6933,5,139,1967,785000.0,26-08-2015
Klintebakken 82,Kibæk,6933,5,135,1987,1300000.0,21-08-2015
Kildevangen 1,Kibæk,6933,7,181,2016,39723.0,19-08-2015
Østerbro 8,Kibæk,6933,4,164,1974,1030000.0,18-08-2015
Clasonsborgvej 3,Kibæk,6933,9,298,1941,1630000.0,17-07-2015
Bjørnkærvej 12,Kibæk,6933,5,168,1867,735483.0,08-07-2015
Fjelstervangvej 12,Kibæk,6933,5,152,1987,1395000.0,07-07-2015
Kastanie Alle 30,Kibæk,6933,3,55,1965,200000.0,06-07-2015
Blåhøjvej 8,Kibæk,6933,5,124,1965,675000.0,30-06-2015
Møllegaarden 241,Kibæk,6933,5,207,1995,1000000.0,23-06-2015
Klintebakken 80,Kibæk,6933,6,168,1990,537500.0,18-06-2015
Velhustedvej 16,Kibæk,6933,7,165,2016,850000.0,17-06-2015
Døvlingvej 10,Kibæk,6933,5,125,1913,1275000.0,15-06-2015
Glentevej 8,Kibæk,6933,4,127,1967,538919.0,01-06-2015
Bukkærvej 8,Kibæk,6933,15,240,1910,1000000.0,31-05-2015
Kastanie Alle 16C,Kibæk,6933,3,83,1987,765000.0,28-05-2015
Skjernvej 133,Kibæk,6933,7,214,1928,2000000.0,22-05-2015
Sneppevej 12,Kibæk,6933,4,98,1966,545000.0,22-05-2015
Guldbjergvej 7,Kibæk,6933,8,240,1924,995000.0,20-05-2015
Landsbyparken 3,Kibæk,6933,3,86,1986,675000.0,11-05-2015
Farvergade 1A,Kibæk,6933,2,68,1880,160000.0,06-05-2015
Hveddevej 12,Kibæk,6933,4,130,1898,90000.0,01-05-2015
Arnborgvej 14,Kibæk,6933,7,187,1900,832361.0,21-04-2015
Engkrogen 1A,Kibæk,6933,3,78,1988,647500.0,20-04-2015
Bavnehøjen 27,Kibæk,6933,7,179,1975,1100000.0,20-04-2015
Kaldalsvej 7,Kibæk,6933,6,156,1979,455000.0,20-04-2015
Vestergaardsvej 15,Kibæk,6933,2,39,1956,100000.0,16-04-2015
Grønnegade 17,Kibæk,6933,7,197,1965,830000.0,09-04-2015
"Vester Alle 10A, ST",Kibæk,6933,3,99,1961,258000.0,01-04-2015
Bjerregårds Alle 6,Kibæk,6933,3,82,1880,332216.0,31-03-2015
Kirkepladsen 2,Kibæk,6933,3,119,1910,425000.0,13-03-2015
Toften 1,Kibæk,6933,5,145,1970,520000.0,09-03-2015
Brinkevej 29,Kibæk,6933,4,108,1965,630000.0,09-03-2015
Albækhedevej 1,Kibæk,6933,10,220,1880,400000.0,06-03-2015
Nørrevænget 20,Kibæk,6933,6,145,1997,1345000.0,06-03-2015
Bjerregårds Alle 19B,Kibæk,6933,3,90,1980,545000.0,06-03-2015
Klintebakken 104,Kibæk,6933,5,199,1986,1068467.0,04-03-2015
Laksestien 5,Kibæk,6933,2,50,2016,100000.0,04-03-2015
Sneppevej 10,Kibæk,6933,5,140,1969,740000.0,01-03-2015
Velhustedparken 39,Kibæk,6933,7,207,2015,531975.0,17-02-2015
Toften 9,Kibæk,6933,3,124,1971,530000.0,14-02-2015
Møllegaarden 143,Kibæk,6933,4,120,1985,1170000.0,06-02-2015
Glentevej 5,Kibæk,6933,4,138,1968,583584.0,27-01-2015
Kibækvej 6,Kibæk,6933,6,118,1933,200000.0,07-01-2015
Hvedde Mosevej 6,Kibæk,6933,9,279,1906,3417000.0,01-01-2015
Bavnehøjen 51,Kibæk,6933,5,170,1973,1380000.0,03-12-2014
Møllegaarden 153,Kibæk,6933,4,108,1984,1240000.0,26-11-2014
Markvænget 12,Kibæk,6933,5,156,1976,995000.0,24-11-2014
Glentevej 4,Kibæk,6933,5,153,1972,825000.0,21-11-2014
Ronnumvej 4,Kibæk,6933,5,163,1920,350000.0,20-11-2014
Hedegaardsvej 2,Kibæk,6933,5,112,1963,625000.0,13-11-2014
Østergade 21,Kibæk,6933,8,249,1964,890000.0,21-10-2014
Vardevej 139,Kibæk,6933,6,188,1911,1965000.0,13-10-2014
Fjelstrupvej 8,Kibæk,6933,7,150,1927,420000.0,09-10-2014
Klintebakken 46,Kibæk,6933,4,140,1986,1200000.0,06-10-2014
Østergade 5,Kibæk,6933,4,97,1896,375000.0,06-10-2014
Solkrogen 5,Kibæk,6933,6,145,1983,1025000.0,01-10-2014
Hovedgaden 32,Kibæk,6933,6,200,1913,579000.0,18-09-2014
Møllegaarden 29,Kibæk,6933,4,112,1975,700000.0,18-09-2014
Ollingvej 67,Kibæk,6933,7,190,1911,2255000.0,16-09-2014
Elme Alle 12,Kibæk,6933,3,96,1963,500000.0,13-09-2014
Skjernvej 101B,Kibæk,6933,2,43,1950,550000.0,19-08-2014
Hovedgaden 27,Kibæk,6933,5,136,1928,95000.0,01-08-2014
Fjelstervangvej 34,Kibæk,6933,5,220,1930,1000000.0,31-07-2014
Overvej 7,Kibæk,6933,5,136,1910,490625.0,16-07-2014
Hveddevej 8,Kibæk,6933,5,64,1938,100000.0,10-07-2014
Nørrevænget 2,Kibæk,6933,6,165,1980,500000.0,10-07-2014
Bjerregårds Alle 9,Kibæk,6933,4,136,1981,760000.0,08-07-2014
Vardevej 112,Kibæk,6933,3,120,1932,387500.0,07-07-2014
Møllegaarden 41,Kibæk,6933,8,179,1976,1075000.0,04-07-2014
Sandfeldparken 65,Kibæk,6933,6,156,1972,1100000.0,03-07-2014
Blåhøjvej 47,Kibæk,6933,4,86,1932,120000.0,03-07-2014
Bjørnkærvej 4,Kibæk,6933,6,194,1985,1050000.0,01-07-2014
Møllegaarden 273,Kibæk,6933,7,221,2006,2708000.0,24-06-2014
Solbakken 16,Kibæk,6933,6,204,1917,1020000.0,19-06-2014
Fjelstrupvej 7,Kibæk,6933,5,136,1959,430000.0,01-06-2014
Bækgaardsvej 6,Kibæk,6933,5,132,1965,529401.0,23-05-2014
Landsbyparken 37,Kibæk,6933,2,61,1985,495000.0,21-05-2014
Bæktoftvej 8,Kibæk,6933,11,217,1917,884888.0,14-05-2014
Arnborgvej 12,Kibæk,6933,6,210,1929,850000.0,09-05-2014
Klinten 50,Kibæk,6933,7,145,2004,1850000.0,08-05-2014
Sneppevej 4,Kibæk,6933,5,133,1969,1215000.0,07-05-2014
Skærbækvej 18,Kibæk,6933,6,130,1920,1050000.0,07-05-2014
Hveddevej 14,Kibæk,6933,3,101,1960,250000.0,06-05-2014
Grankærvej 5,Kibæk,6933,2,72,1955,825000.0,06-05-2014
Markvænget 14,Kibæk,6933,4,128,1974,250000.0,30-04-2014
Vester Alle 21,Kibæk,6933,3,90,1953,300000.0,16-04-2014
Sønderbro 35,Kibæk,6933,6,148,2004,1875000.0,15-04-2014
Møllegaarden 65,Kibæk,6933,4,130,1977,1225000.0,10-04-2014
Skjernvej 120,Kibæk,6933,8,248,1980,1735000.0,08-04-2014
Over Silstrupvej 5,Kibæk,6933,5,164,1977,13075000.0,08-04-2014
Vester Alle 14,Kibæk,6933,3,83,1963,475000.0,08-04-2014
Sandfeldparken 97,Kibæk,6933,6,186,1972,950000.0,01-04-2014
Vardevej 102,Kibæk,6933,3,80,1920,569500.0,28-03-2014
Ronnumvej 6,Kibæk,6933,9,268,1926,526500.0,07-03-2014
Døvlingvej 5,Kibæk,6933,8,263,1912,794123.0,05-03-2014
Sandfeldparken 71,Kibæk,6933,4,148,1971,1000000.0,03-03-2014
Klintebakken 72,Kibæk,6933,6,177,1986,1750000.0,21-02-2014
Sdr. Grenevej 2,Kibæk,6933,3,88,1907,1230000.0,11-02-2014
Østergade 17,Kibæk,6933,5,85,1957,875000.0,10-02-2014
Plantagevej 12,Kibæk,6933,7,222,1937,450000.0,07-02-2014
Møllegaardsvej 38,Kibæk,6933,5,115,1997,930000.0,06-02-2014
Velhustedparken 21,Kibæk,6933,6,171,2010,2445000.0,30-01-2014
Bjerregårds Alle 2,Kibæk,6933,8,141,1939,280000.0,29-01-2014
Klintebakken 73,Kibæk,6933,5,133,1986,1290000.0,26-01-2014
Skarrild Overbyvej 3,Kibæk,6933,6,215,1930,1625000.0,20-01-2014
Sønderlundvej 5,Kibæk,6933,5,96,1890,822000.0,14-01-2014
Vorgodvej 2,Kibæk,6933,6,168,1919,1032000.0,12-01-2014
Sdr. Ommevej 12,Kibæk,6933,4,110,1928,200000.0,04-01-2014
Egevej 12,Kibæk,6933,5,150,1967,490000.0,03-01-2014
Jens Provsts Vej 83,Kibæk,6933,5,153,1935,2000000.0,23-12-2013
Aavænget 21,Kibæk,6933,7,215,1930,1024000.0,18-12-2013
"Farvergade 15, 1",Kibæk,6933,3,168,1954,1325000.0,13-12-2013
Nygade 1,Kibæk,6933,4,83,1956,425000.0,06-12-2013
Højgaardsvej 5,Kibæk,6933,4,150,1913,1075000.0,04-12-2013
Bavnehøjen 115,Kibæk,6933,5,138,1973,1225000.0,18-11-2013
Stougaardsvej 1,Kibæk,6933,5,180,1977,870000.0,15-11-2013
Nørrevænget 1,Kibæk,6933,3,90,1980,560000.0,06-11-2013
Arnborgvej 2A,Kibæk,6933,6,153,1976,1078805.0,31-10-2013
Blåhøjvej 30,Kibæk,6933,5,155,1956,500000.0,29-10-2013
"Vardevej 116, 1",Kibæk,6933,4,120,1970,180000.0,25-10-2013
Elme Alle 25,Kibæk,6933,4,132,1979,825000.0,21-10-2013
Nørrevænget 16,Kibæk,6933,7,150,2014,110000.0,19-10-2013
Møllevænget 5,Kibæk,6933,7,94,1955,485000.0,04-10-2013
Møllegaarden 217,Kibæk,6933,7,161,1997,1400000.0,16-09-2013
Langgade 6,Kibæk,6933,3,84,1968,675000.0,15-09-2013
Velhustedvej 41,Kibæk,6933,9,177,1924,1380000.0,13-09-2013
Alkhøjvej 1,Kibæk,6933,8,276,1974,1465000.0,05-09-2013
Vestervænget 8,Kibæk,6933,5,126,2001,1145000.0,05-09-2013
Bjerregårds Alle 23,Kibæk,6933,3,83,2013,1209471.0,02-09-2013
Rolighedsstræde 12,Kibæk,6933,10,293,1931,12300000.0,29-08-2013
Søndergaardsvej 7,Kibæk,6933,6,206,1969,734250.0,26-08-2013
Havretoften 5,Kibæk,6933,4,134,1973,950000.0,22-08-2013
Bukkærvej 10,Kibæk,6933,6,189,1962,1065000.0,15-08-2013
Klinten 32,Kibæk,6933,6,173,2001,2050000.0,13-08-2013
Skjernvej 118B,Kibæk,6933,5,164,1914,1640000.0,12-08-2013
Skarrild Overbyvej 13,Kibæk,6933,5,216,1942,1225000.0,08-08-2013
Møllegaarden 231,Kibæk,6933,4,170,1988,690000.0,25-07-2013
Klintebakken 22,Kibæk,6933,7,196,1978,575569.0,16-07-2013
Sdr. Ommevej 22,Kibæk,6933,6,168,1921,1526875.0,26-06-2013
Sønderkærvej 2,Kibæk,6933,3,137,1934,435000.0,25-06-2013
Vardevej 101,Kibæk,6933,6,198,1928,1100000.0,21-06-2013
Solbakken 19,Kibæk,6933,5,140,1957,373500.0,19-06-2013
Toften 7,Kibæk,6933,5,186,1969,475000.0,06-06-2013
Klintebakken 11,Kibæk,6933,5,142,1979,1450000.0,16-05-2013
Landsbyparken 57,Kibæk,6933,4,129,1985,275499.0,16-05-2013
Grankærvej 3,Kibæk,6933,8,156,1930,700000.0,14-05-2013
Solbakken 27,Kibæk,6933,3,56,1950,90000.0,03-05-2013
Sdr. Feldingvej 24,Kibæk,6933,7,151,1920,500000.0,24-04-2013
Nørrevænget 31,Kibæk,6933,3,87,1984,725000.0,17-04-2013
Vardevej 128,Kibæk,6933,6,195,1894,35000.0,12-04-2013
Tinghøjvej 8,Kibæk,6933,8,239,1914,7950000.0,10-04-2013
Albækhedevej 8,Kibæk,6933,5,163,1914,475000.0,22-03-2013
Vibevænget 19,Kibæk,6933,9,276,1977,1495000.0,28-02-2013
Sandfeldparken 93,Kibæk,6933,4,116,1973,645000.0,26-02-2013
Skjernvej 118D,Kibæk,6933,2,73,1950,620000.0,22-02-2013
Langgade 17,Kibæk,6933,5,138,1942,317572.0,07-02-2013
Blåkærvej 9,Kibæk,6933,6,105,1940,2283000.0,04-02-2013
Peter Bangs Vej 3,Kibæk,6933,5,162,1977,500000.0,28-01-2013
Blåhøjvej 34,Kibæk,6933,4,92,1965,332000.0,24-01-2013
Engkrogen 2A,Kibæk,6933,3,84,1987,670000.0,21-01-2013
Bavnehøjen 91,Kibæk,6933,6,171,1973,750000.0,07-01-2013
Sdr. Ommevej 28,Kibæk,6933,7,182,1956,20650000.0,29-12-2012
Døvlingvej 14,Kibæk,6933,7,210,1918,1150000.0,22-12-2012
Egevej 4,Kibæk,6933,4,112,1967,810000.0,21-12-2012
Havretoften 6,Kibæk,6933,4,149,1974,800000.0,13-12-2012
Klinten 19,Kibæk,6933,6,155,1997,1610000.0,10-12-2012
Vorgodvej 6,Kibæk,6933,7,217,1925,1865000.0,03-12-2012
Langgade 24,Kibæk,6933,3,110,1969,515000.0,02-12-2012
Ollingvej 13,Kibæk,6933,6,146,1932,947500.0,27-11-2012
Bygtoften 7,Kibæk,6933,3,128,1974,900000.0,26-11-2012
Overvej 13,Kibæk,6933,6,172,1908,1550000.0,23-11-2012
Skovvænget 2,Kibæk,6933,5,143,1986,1125000.0,22-11-2012
Ollingvej 21,Kibæk,6933,4,135,1947,1295000.0,03-11-2012
Sandfeldparken 43,Kibæk,6933,6,175,1972,1315000.0,31-10-2012
Skjernvej 112,Kibæk,6933,4,160,1951,350000.0,29-10-2012
Velhustedparken 7,Kibæk,6933,5,193,2013,425000.0,26-10-2012
Møllegaarden 13,Kibæk,6933,7,201,1976,1725000.0,24-10-2012
Vardevej 109,Kibæk,6933,6,307,1985,3995000.0,09-10-2012
Vardevej 111,Kibæk,6933,10,230,1927,2560000.0,06-10-2012
Klinten 11,Kibæk,6933,6,190,2010,1025000.0,04-10-2012
Klintebakken 59,Kibæk,6933,5,135,1987,1275000.0,29-09-2012
Hesselvigvej 7A,Kibæk,6933,9,210,1935,8450000.0,29-09-2012
Møllegaardsvej 36,Kibæk,6933,4,196,1965,575595.0,28-09-2012
Øster Hedegårdsvej 4,Kibæk,6933,9,346,1904,22200000.0,18-09-2012
Ollinghedevej 12,Kibæk,6933,4,166,1906,22200000.0,18-09-2012
Vestervænget 20,Kibæk,6933,5,133,1986,1020000.0,06-09-2012
Lærkedalvej 9,Kibæk,6933,6,160,1939,1650000.0,03-09-2012
Hveddevej 20,Kibæk,6933,5,205,1900,850000.0,20-08-2012
Klinten 18,Kibæk,6933,6,201,2008,1915000.0,09-08-2012
Ollingvej 39,Kibæk,6933,4,101,1950,1450000.0,30-07-2012
Glentevej 2,Kibæk,6933,5,135,1973,950000.0,21-07-2012
Søndergaardparken 1,Kibæk,6933,4,88,1970,361250.0,07-07-2012
Hovedgaden 4,Kibæk,6933,7,111,1935,240000.0,06-07-2012
Sandfeldparken 75,Kibæk,6933,5,145,1973,1030000.0,05-07-2012
Overvej 15A,Kibæk,6933,2,48,1983,3750000.0,26-06-2012
Laksestien 13,Kibæk,6933,2,50,2004,730000.0,28-05-2012
Klinten 36,Kibæk,6933,7,230,2001,2500000.0,22-05-2012
Bavnehøjen 81,Kibæk,6933,6,174,1974,891100.0,21-05-2012
Paarupvej 26,Kibæk,6933,6,177,1971,50000.0,08-05-2012
Laksestien 6,Kibæk,6933,2,50,2013,210000.0,03-05-2012
Klintebakken 54,Kibæk,6933,5,140,1990,1025000.0,24-04-2012
Rolighedsstræde 5,Kibæk,6933,4,155,1980,762500.0,23-04-2012
Møllegaarden 81,Kibæk,6933,6,153,1978,1475000.0,12-04-2012
Velhustedparken 17,Kibæk,6933,6,181,2013,438975.0,10-04-2012
Sandfeldparken 40,Kibæk,6933,5,115,1972,2100000.0,20-03-2012
Brogade 13,Kibæk,6933,9,130,1957,1360000.0,16-03-2012
Blåhøjvej 65,Kibæk,6933,5,188,1934,5100000.0,15-03-2012
Vester Alle 13,Kibæk,6933,4,128,1926,725000.0,15-03-2012
Bavnehøjen 133,Kibæk,6933,5,176,1973,1100000.0,09-03-2012
Kastanie Alle 13,Kibæk,6933,6,134,1934,1150000.0,29-02-2012
Engkrogen 2C,Kibæk,6933,3,66,1987,512500.0,24-02-2012
Bækgaardsvej 9,Kibæk,6933,4,142,1964,1045000.0,20-02-2012
Paarupvej 24,Kibæk,6933,7,196,1904,235000.0,16-02-2012
Nørrevænget 14,Kibæk,6933,6,174,1996,1450000.0,15-02-2012
Vestervænget 12,Kibæk,6933,5,128,1990,960000.0,14-02-2012
Nedre Bukkjærvej 5,Kibæk,6933,6,216,1911,1250000.0,06-02-2012
Kastanie Alle 39,Kibæk,6933,5,70,1956,325000.0,31-01-2012
Peter Bangs Vej 17,Kibæk,6933,4,126,1976,877500.0,30-01-2012
Sandfeldparken 5,Kibæk,6933,4,174,1972,1095000.0,30-01-2012
Elme Alle 20,Kibæk,6933,4,120,1964,635000.0,25-01-2012
Haunstrupvej 1E,Kibæk,6933,2,49,1956,140000.0,20-01-2012
Højgaardsvej 12,Kibæk,6933,5,86,1965,400000.0,16-01-2012
Agersigvej 7,Kibæk,6933,3,93,1930,295000.0,06-01-2012
Søndergaardsvej 8,Kibæk,6933,4,141,1972,648811.0,31-12-2011
Nørrevænget 13,Kibæk,6933,3,90,1981,800000.0,21-12-2011
Møllegaarden 55,Kibæk,6933,4,127,1976,1150000.0,15-12-2011
Møllebyvej 2,Kibæk,6933,8,140,1924,520000.0,02-12-2011
Klintebakken 76,Kibæk,6933,7,260,1987,1147500.0,01-12-2011
Laksestien 8,Kibæk,6933,3,49,2012,975000.0,30-11-2011
Nr. Grenevej 6,Kibæk,6933,6,190,1964,500000.0,23-11-2011
Skarrild Overbyvej 7,Kibæk,6933,11,482,1917,363000.0,23-11-2011
Nr. Karstoftvej 36,Kibæk,6933,4,142,1952,800000.0,17-11-2011
Jernbanegade 22C,Kibæk,6933,5,124,1998,975000.0,17-11-2011
Kaldalsvej 9,Kibæk,6933,4,117,1975,495300.0,07-11-2011
Solbakken 10,Kibæk,6933,5,137,1916,630000.0,25-10-2011
Klintebakken 114,Kibæk,6933,6,159,1986,1400000.0,24-10-2011
Klintebakken 20,Kibæk,6933,4,155,1978,1150000.0,23-10-2011
Brogade 10,Kibæk,6933,3,90,1960,680000.0,20-10-2011
Bjerregårds Alle 20,Kibæk,6933,4,147,1976,675000.0,03-10-2011
Kastanie Alle 16A,Kibæk,6933,3,88,1987,780000.0,30-09-2011
Nørrevænget 17,Kibæk,6933,3,90,1987,259202.0,22-09-2011
Bøgevej 4,Kibæk,6933,4,112,1963,385000.0,16-09-2011
Bavnehøjen 9,Kibæk,6933,7,165,1975,1430000.0,08-09-2011
Ronnumvej 9,Kibæk,6933,4,216,2007,1350000.0,26-08-2011
Skjernvej 118,Kibæk,6933,3,121,1935,1970000.0,24-08-2011
Bjerregårds Alle 5,Kibæk,6933,6,204,1974,1275000.0,06-08-2011
Hovedgaden 46,Kibæk,6933,6,120,1948,400000.0,11-07-2011
Grønnegade 10,Kibæk,6933,5,149,1969,1150000.0,08-07-2011
Kastanie Alle 32,Kibæk,6933,4,111,1966,795000.0,15-06-2011
Blåhøjvej 7,Kibæk,6933,1,51,2012,100000.0,14-06-2011
Bavnehøjen 63,Kibæk,6933,3,148,1976,950000.0,07-06-2011
Sandfeldparken 39,Kibæk,6933,4,141,1973,935000.0,01-06-2011
