street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Bregningevej 20,Horbelev,4871,3,130,1910,745000.0,08-05-2017
Eriksdalsvej 5,Horbelev,4871,5,153,1947,850000.0,28-04-2017
Hvilehøj 4,Horbelev,4871,4,120,1877,398887.0,24-04-2017
Særslev Øster 5,Horbelev,4871,4,76,1892,535000.0,18-04-2017
Grønsundsvej 322,Horbelev,4871,6,140,1900,125000.0,28-03-2017
Grønsundsvej 363,Horbelev,4871,4,115,1900,200000.0,08-03-2017
Meelsevej 16,Horbelev,4871,5,139,1932,63000.0,23-02-2017
Grønsundsvej 362,Horbelev,4871,5,98,1887,175000.0,09-02-2017
Torvegade 14,Horbelev,4871,5,81,1911,150000.0,19-01-2017
Stengårdsvej 21,Horbelev,4871,5,208,1877,407222.0,18-01-2017
Meelsevej 17,Horbelev,4871,11,188,1900,550000.0,12-01-2017
Bregningevej 50,Horbelev,4871,3,104,1862,57000.0,01-01-2017
Sportsvej 3,Horbelev,4871,5,188,1850,1449000.0,02-12-2016
Falkerslevvej 13,Horbelev,4871,5,123,1900,120000.0,17-11-2016
Svalevej 1,Horbelev,4871,4,91,2008,4668000.0,26-10-2016
Svalevej 5,Horbelev,4871,4,91,2008,4668000.0,26-10-2016
Svalevej 17,Horbelev,4871,4,91,2008,4668000.0,26-10-2016
Svalevej 3,Horbelev,4871,3,87,2008,4668000.0,26-10-2016
Svalevej 11,Horbelev,4871,4,91,2008,4668000.0,26-10-2016
Svalevej 9,Horbelev,4871,3,87,2008,4668000.0,26-10-2016
Svalevej 15,Horbelev,4871,3,87,2008,4668000.0,26-10-2016
Svalevej 7,Horbelev,4871,4,91,2008,4668000.0,26-10-2016
Svalevej 13,Horbelev,4871,4,91,2008,4668000.0,26-10-2016
Strandhuse 13,Horbelev,4871,4,99,1976,2045000.0,07-10-2016
Nykøbingvej 141,Horbelev,4871,5,178,1920,535000.0,05-10-2016
Bregningevej 19,Horbelev,4871,4,119,1945,410000.0,24-08-2016
Kildevej 2,Horbelev,4871,8,169,1802,952500.0,10-08-2016
Særslev Øster 21,Horbelev,4871,3,133,1910,1095000.0,09-08-2016
Bønnetvej 13,Horbelev,4871,8,203,1859,350000.0,27-07-2016
Torvegade 1,Horbelev,4871,11,131,1912,425000.0,22-07-2016
Kildevej 10,Horbelev,4871,4,161,1878,650000.0,19-07-2016
Hesnæsvej 9,Horbelev,4871,5,145,1941,615000.0,05-06-2016
Bregningevej 5,Horbelev,4871,3,103,1983,420000.0,30-05-2016
Sortenshavevej 2,Horbelev,4871,8,191,1928,1500000.0,28-05-2016
Ryttermarken 21,Horbelev,4871,4,151,1987,475000.0,11-05-2016
Strandhuse 8,Horbelev,4871,6,203,1896,275000.0,03-05-2016
Grønsundsvej 298,Horbelev,4871,4,145,1959,75000.0,18-03-2016
Lærkevej 4,Horbelev,4871,4,90,1969,195000.0,16-03-2016
Grønsundsvej 317,Horbelev,4871,4,112,1943,137500.0,02-03-2016
Grimmelstrupvej 4,Horbelev,4871,7,191,1877,2900000.0,26-02-2016
Ryttermarken 4,Horbelev,4871,4,136,1986,575000.0,25-02-2016
Bønnetvej 22,Horbelev,4871,4,105,1910,156500.0,12-02-2016
Hesnæsvej 62,Horbelev,4871,2,62,1952,300000.0,11-02-2016
Drosselvej 7,Horbelev,4871,4,112,1976,395000.0,15-01-2016
Vinkelvej 2,Horbelev,4871,4,115,1980,570000.0,13-01-2016
Præstemosevej 2,Horbelev,4871,3,125,1985,445000.0,04-01-2016
