street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Blommehaven 23,Nykøbing F,4800,3,93,1981,945000.0,25-05-2017
Vestervang 1A,Nykøbing F,4800,3,86,1953,460000.0,11-05-2017
Lundevej 27,Nykøbing F,4800,5,175,1947,3250000.0,09-05-2017
Valnæsvej 14,Nykøbing F,4800,5,131,1959,1500000.0,08-05-2017
Linde Alle 11,Nykøbing F,4800,3,99,1923,1050000.0,07-05-2017
Lisevej 6,Nykøbing F,4800,5,200,1850,800000.0,05-05-2017
Bakkevej 3,Nykøbing F,4800,4,143,1958,900000.0,04-05-2017
Nykøbingvej 142,Nykøbing F,4800,7,171,1917,200000.0,02-05-2017
Stubberupvej 2,Nykøbing F,4800,9,234,1955,1000000.0,02-05-2017
Kystparken 19,Nykøbing F,4800,4,105,1979,1265000.0,24-04-2017
"Slotsbryggen 2, 1. 2",Nykøbing F,4800,2,82,2006,750000.0,21-04-2017
Systoftevej 10,Nykøbing F,4800,5,112,1910,425000.0,20-04-2017
Kirkevej 2,Nykøbing F,4800,4,118,1967,770000.0,18-04-2017
Ingemannsgade 5,Nykøbing F,4800,4,132,1936,1650000.0,10-04-2017
Pandebjergvej 116,Nykøbing F,4800,5,144,1999,2217000.0,07-04-2017
Musvitvej 22,Nykøbing F,4800,5,144,1968,1328000.0,06-04-2017
Fromsgade 21,Nykøbing F,4800,5,123,1906,785000.0,05-04-2017
Grønnegade 11,Nykøbing F,4800,2,87,1880,560000.0,05-04-2017
"Finsensgade 3, 1",Nykøbing F,4800,2,80,1942,630000.0,03-04-2017
Nykøbingvej 268,Nykøbing F,4800,10,374,1920,16000.0,31-03-2017
Strandmarken 25,Nykøbing F,4800,4,128,1923,1715000.0,31-03-2017
Hullebækvej 40,Nykøbing F,4800,5,189,1982,67475.0,31-03-2017
Kastanievej 3,Nykøbing F,4800,5,130,1953,1710000.0,31-03-2017
"Østre Alle 40, 2. TH",Nykøbing F,4800,2,62,1934,320000.0,28-03-2017
Enighedsvej 41,Nykøbing F,4800,3,74,1944,600000.0,28-03-2017
Rømøvej 14,Nykøbing F,4800,5,186,1985,2695000.0,27-03-2017
Stubbekøbingvej 205,Nykøbing F,4800,5,110,1906,700000.0,23-03-2017
Snebærvej 20,Nykøbing F,4800,6,162,1986,1700000.0,23-03-2017
Guldnældevænget 5,Nykøbing F,4800,5,145,2007,2200000.0,22-03-2017
Gedservej 19,Nykøbing F,4800,3,109,1928,1100000.0,20-03-2017
Vennerslundvej 2,Nykøbing F,4800,4,91,1958,995000.0,18-03-2017
Stubbekøbingvej 13,Nykøbing F,4800,2,72,1884,671500.0,17-03-2017
Bellingevej 11,Nykøbing F,4800,3,155,1957,1175000.0,17-03-2017
Bellingegårdsvej 1,Nykøbing F,4800,4,128,1800,250000.0,16-03-2017
"Slotsporten 9, 1. TH",Nykøbing F,4800,4,107,1937,1488000.0,15-03-2017
Belgiensvej 1C,Nykøbing F,4800,4,185,1969,1300000.0,14-03-2017
Engvej 4,Nykøbing F,4800,4,130,1922,1100000.0,13-03-2017
Poppelvej 8,Nykøbing F,4800,4,130,1975,950000.0,13-03-2017
Pandebjergvej 39,Nykøbing F,4800,6,191,1973,1025000.0,13-03-2017
Grønsundsvej 187,Nykøbing F,4800,4,126,1891,300000.0,10-03-2017
Bygaden 52B,Nykøbing F,4800,4,99,1983,495000.0,08-03-2017
Kystvej 4,Nykøbing F,4800,8,201,1950,1989290.0,08-03-2017
Kretavej 6,Nykøbing F,4800,6,160,1969,2125000.0,07-03-2017
Østre Alle 48A,Nykøbing F,4800,5,217,1917,2300000.0,07-03-2017
Blommehaven 21,Nykøbing F,4800,3,93,1981,1030000.0,04-03-2017
Thusevænget 5,Nykøbing F,4800,8,254,1930,2220000.0,03-03-2017
Vandværksvej 75,Nykøbing F,4800,6,180,1973,1325000.0,02-03-2017
Egevænget 2,Nykøbing F,4800,4,160,1968,501093.0,28-02-2017
Sundby Alle 35,Nykøbing F,4800,5,139,1948,1060000.0,27-02-2017
Klodskovvej 42,Nykøbing F,4800,9,296,1890,1050000.0,27-02-2017
Smalbyvej 15,Nykøbing F,4800,5,195,1780,1985115.0,27-02-2017
"Engboulevarden 9, 1",Nykøbing F,4800,4,117,1907,350000.0,24-02-2017
Thorsensvej 38,Nykøbing F,4800,4,148,1914,1200000.0,23-02-2017
Stubbekøbingvej 53,Nykøbing F,4800,6,118,1901,892500.0,23-02-2017
Egehegnet 20,Nykøbing F,4800,6,151,2011,2100000.0,23-02-2017
Kreibergsgade 6,Nykøbing F,4800,4,128,1927,800000.0,22-02-2017
Gaabensevej 105,Nykøbing F,4800,5,185,1916,1380000.0,22-02-2017
Rosendahlsgade 4,Nykøbing F,4800,8,190,1932,1095000.0,21-02-2017
