street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Mågevej 1,Mesinge,5370,2,52,1947,440000.0,03-05-2017
Lunden 21,Mesinge,5370,4,80,1967,1187500.0,30-03-2017
Midskovvej 191,Mesinge,5370,7,260,1877,4100000.0,16-03-2017
Lunden 31,Mesinge,5370,3,52,1995,875000.0,09-02-2017
Fuglesangvej 1,Mesinge,5370,1,40,1967,420000.0,01-02-2017
Søndre Skovgyde 263,Mesinge,5370,4,121,1909,3357500.0,22-11-2016
Hindsholmvej 450,Mesinge,5370,5,123,1949,577781.0,08-09-2016
Tavlundsvænget 15,Mesinge,5370,4,144,1974,1050000.0,02-09-2016
Lunden 29,Mesinge,5370,3,65,1974,1575000.0,23-08-2016
Salby Bygade 22,Mesinge,5370,4,166,1979,835000.0,22-06-2016
Tårup Bygade 31,Mesinge,5370,5,139,1911,479575.0,07-06-2016
Midskovvej 111,Mesinge,5370,4,300,1927,2000000.0,20-05-2016
Salby Bygade 60,Mesinge,5370,4,110,1914,700000.0,13-05-2016
Mågevej 25,Mesinge,5370,3,60,1942,475000.0,26-04-2016
Tårup Bygade 34,Mesinge,5370,3,128,1880,2380000.0,14-04-2016
Plantagevej 9,Mesinge,5370,7,146,1902,1562500.0,25-03-2016
Salby Bygade 58,Mesinge,5370,9,190,1600,4500000.0,14-03-2016
Esterhøjvej 23,Mesinge,5370,5,137,1973,820000.0,08-03-2016
Søndre Skovgyde 139,Mesinge,5370,3,118,1892,1000000.0,24-11-2015
Nordre Skovvænge 95,Mesinge,5370,3,77,1960,1414700.0,20-11-2015
Nordre Skovgyde 202,Mesinge,5370,5,144,1875,1550000.0,14-11-2015
Mågevej 97,Mesinge,5370,2,29,1952,1000000.0,10-11-2015
Nordre Skovgyde 145,Mesinge,5370,7,400,1868,30925000.0,27-10-2015
Madehøjvej 19,Mesinge,5370,4,82,1972,977500.0,26-10-2015
Søndre Skovpark 8,Mesinge,5370,2,56,1975,700000.0,25-10-2015
Mesinge Bygade 47A,Mesinge,5370,7,204,1897,1495000.0,13-10-2015
Nordre Skovgyde 60,Mesinge,5370,5,181,1890,920000.0,24-09-2015
Nordre Skovgyde 17,Mesinge,5370,4,100,1955,650000.0,15-09-2015
Madekrogsvej 3,Mesinge,5370,3,57,1996,1375000.0,03-09-2015
Salby Bygade 34,Mesinge,5370,1,120,1880,890000.0,24-07-2015
Mamrelund 67,Mesinge,5370,4,112,1965,550000.0,10-06-2015
Mågevej 35,Mesinge,5370,3,70,1950,500000.0,04-06-2015
Mesinge Mark 45,Mesinge,5370,4,137,2007,1470000.0,26-05-2015
Krogen 6,Mesinge,5370,7,242,1902,1995000.0,27-04-2015
Tårup Bygade 30,Mesinge,5370,8,196,1897,1400000.0,08-02-2015
Søndre Skovpark 11,Mesinge,5370,3,54,1968,1050000.0,30-01-2015
Søndre Skovvænge 15,Mesinge,5370,6,239,1991,2300000.0,30-12-2014
Søndre Skovgyde 67,Mesinge,5370,5,144,1880,1322500.0,02-12-2014
Lille Salbyvej 24,Mesinge,5370,5,124,1870,1550000.0,17-11-2014
Søndre Skovpark 6,Mesinge,5370,2,53,1969,1230000.0,07-11-2014
Søndre Skovpark 17,Mesinge,5370,2,31,1952,875000.0,25-08-2014
Lunden 41B,Mesinge,5370,4,92,1999,1150000.0,05-08-2014
Krogen 2,Mesinge,5370,6,155,1897,575000.0,27-07-2014
Lille Salbyvej 152,Mesinge,5370,5,188,1949,937991.0,06-07-2014
Mesinge Bygade 14,Mesinge,5370,4,126,1979,830000.0,15-05-2014
Engvej 1,Mesinge,5370,4,43,1962,310000.0,15-05-2014
Søndre Skovpark 10,Mesinge,5370,1,19,1967,350000.0,13-05-2014
Salby Bygade 13,Mesinge,5370,3,84,1950,300000.0,30-04-2014
Mesinge Mark 41,Mesinge,5370,7,204,2008,1870000.0,16-04-2014
Midskovvej 113,Mesinge,5370,5,166,1990,1675000.0,24-03-2014
Vestermaegyden 19,Mesinge,5370,4,128,1997,1385000.0,21-03-2014
Mesinge Bygade 47B,Mesinge,5370,8,302,1910,1625000.0,06-03-2014
Salby Bygade 38,Mesinge,5370,10,182,1860,800000.0,17-01-2014
Søndre Skovpark 13,Mesinge,5370,4,89,1965,1300000.0,07-01-2014
Nordre Skovpark 35,Mesinge,5370,2,54,1963,1785000.0,23-12-2013
Tuesgyden 20,Mesinge,5370,5,124,1958,1200000.0,12-11-2013
