street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Svenstrupvej 8,Trustrup,8570,4,144,1915,800000.0,24-03-2017
Århusvej 202,Trustrup,8570,2,79,1938,350000.0,17-03-2017
Albøgevej 8,Trustrup,8570,4,120,1918,650000.0,28-01-2017
Århusvej 184,Trustrup,8570,5,198,1900,1450000.0,16-01-2017
Århusvej 153,Trustrup,8570,6,174,1948,600000.0,31-12-2016
Dæmningen 42A,Trustrup,8570,7,214,1900,22940000.0,29-12-2016
Revnvej 35,Trustrup,8570,4,157,1922,1375000.0,29-11-2016
Stationsgade 19,Trustrup,8570,4,81,1969,290000.0,22-11-2016
Århusvej 290,Trustrup,8570,23,794,1925,23678006.0,10-11-2016
Østerbro 26,Trustrup,8570,4,140,1966,670000.0,04-11-2016
Park Allé 9,Trustrup,8570,4,135,1985,1020000.0,12-10-2016
Hallendrupvej 41,Trustrup,8570,3,62,1915,5590000.0,07-10-2016
Allelev Sund 10A,Trustrup,8570,3,125,1930,450000.0,07-10-2016
Solhøjvej 18,Trustrup,8570,5,186,2006,967000.0,05-10-2016
Andkærvej 3,Trustrup,8570,7,258,1912,1725000.0,30-09-2016
Tjørnegårdsparken 29,Trustrup,8570,4,141,1979,830000.0,27-09-2016
Stationsgade 5,Trustrup,8570,5,160,1900,400000.0,13-09-2016
Allelev Sund 1,Trustrup,8570,5,172,1909,400000.0,02-09-2016
Elmevej 2,Trustrup,8570,3,98,1963,425000.0,17-08-2016
Mølletoften 14F,Trustrup,8570,6,158,2008,655615.0,10-07-2016
Søbyvej 29,Trustrup,8570,5,131,1877,75000.0,08-07-2016
Søndervang 12,Trustrup,8570,5,152,1976,995000.0,07-07-2016
Saldrupvej 3,Trustrup,8570,5,180,1906,19600000.0,07-07-2016
Albøgevej 18,Trustrup,8570,3,59,1917,193000.0,01-07-2016
Fævejlevej 11A,Trustrup,8570,4,132,1892,96700.0,15-06-2016
Ballevej 1,Trustrup,8570,3,77,1950,295000.0,13-06-2016
Fuglebækvej 11A,Trustrup,8570,4,100,1860,318500.0,01-06-2016
Elmevej 13,Trustrup,8570,4,99,1974,840000.0,24-05-2016
Nordbakken 17,Trustrup,8570,5,175,2010,1775000.0,21-04-2016
Nygårdsvej 14,Trustrup,8570,3,115,1865,475000.0,17-04-2016
Andkærvej 13,Trustrup,8570,5,192,1900,475000.0,06-02-2016
Solhøjvej 5B,Trustrup,8570,4,154,2007,1475000.0,02-02-2016
Solhøjvej 33,Trustrup,8570,4,135,2007,1245000.0,22-11-2015
Stationsgade 14,Trustrup,8570,4,143,1956,450000.0,20-11-2015
Fuglebækvej 36,Trustrup,8570,2,73,1906,45000.0,30-10-2015
Lyngbyvej 73,Trustrup,8570,6,128,1948,750000.0,28-10-2015
Lyngbyvej 16,Trustrup,8570,7,168,1939,985000.0,26-10-2015
Mølletoften 14B,Trustrup,8570,5,201,2008,1193550.0,21-10-2015
Østerbro 7,Trustrup,8570,3,107,1967,435000.0,19-10-2015
Ballevej 4,Trustrup,8570,3,92,1920,315000.0,07-10-2015
Tjørnegårdsparken 3,Trustrup,8570,5,164,1977,825000.0,06-10-2015
Elmevej 5,Trustrup,8570,4,108,1965,300000.0,29-09-2015
Linde Allé 1,Trustrup,8570,4,105,1958,210000.0,14-09-2015
Mølletoften 17,Trustrup,8570,2,62,1867,96582.0,29-08-2015
Nygårdsvej 48,Trustrup,8570,4,317,1900,1697300.0,24-07-2015
Svenstrupvej 1,Trustrup,8570,6,190,1924,1635000.0,21-07-2015
Århusvej 161,Trustrup,8570,9,300,1939,477000.0,13-05-2015
Tjørnegårdsparken 7,Trustrup,8570,5,136,1976,1175000.0,12-05-2015
Nygårdsvej 33,Trustrup,8570,3,104,1827,300000.0,06-05-2015
Århusvej 252,Trustrup,8570,5,204,1900,1656000.0,10-04-2015
Abildgårdsvej 24,Trustrup,8570,1,97,1925,545000.0,01-04-2015
Østerbro 16,Trustrup,8570,6,187,1966,750000.0,12-03-2015
Askhøjvej 5,Trustrup,8570,7,204,1906,391572.0,25-02-2015
Nygårdsvej 49,Trustrup,8570,6,316,2009,700000.0,22-02-2015
Albøgevej 4,Trustrup,8570,3,111,1915,700000.0,22-02-2015
Lykkesholmvej 16,Trustrup,8570,4,115,1974,550000.0,29-01-2015
Tjørnegårdsparken 24,Trustrup,8570,4,124,1976,650000.0,27-01-2015
Diverhøjvej 1,Trustrup,8570,4,123,1912,500000.0,09-01-2015
Århusvej 155,Trustrup,8570,5,117,1943,185000.0,07-01-2015
Århusvej 223,Trustrup,8570,5,160,1928,675000.0,15-12-2014
Vesterbro 9,Trustrup,8570,3,129,1959,116500.0,10-12-2014
Nygårdsvej 21,Trustrup,8570,5,107,1906,500000.0,13-10-2014
Mølletoften 31,Trustrup,8570,4,105,1974,600000.0,12-09-2014
Askhøjvej 9,Trustrup,8570,5,118,1964,465000.0,25-08-2014
Lykkesholmvej 3,Trustrup,8570,6,198,1964,1200000.0,12-08-2014
Tjørnegårdsparken 4,Trustrup,8570,5,156,2004,1925000.0,12-08-2014
Petersborgvej 13,Trustrup,8570,5,128,1952,560000.0,11-08-2014
Tjørnegårdsparken 8,Trustrup,8570,6,145,1976,820000.0,06-08-2014
Solhøjvej 5A,Trustrup,8570,4,136,2007,1150000.0,09-07-2014
Vesterbro 20,Trustrup,8570,3,96,1963,375000.0,01-07-2014
Hallendrupvej 52,Trustrup,8570,5,106,1964,475000.0,10-05-2014
Søbyvej 28,Trustrup,8570,5,118,1890,175000.0,08-05-2014
Askhøjvej 68,Trustrup,8570,4,128,1900,275000.0,29-04-2014
Kastanie Allé 17,Trustrup,8570,5,157,1973,575000.0,08-04-2014
Tjørnegårdsparken 32,Trustrup,8570,5,140,1977,900000.0,28-03-2014
Lyngbyvej 12,Trustrup,8570,5,127,1939,375000.0,18-03-2014
Petersborgvej 38,Trustrup,8570,4,124,1880,125000.0,10-03-2014
Vesterbro 14,Trustrup,8570,5,129,1956,900000.0,20-02-2014
Ballevej 5,Trustrup,8570,5,157,1972,1000000.0,11-02-2014
Nygårdsvej 47,Trustrup,8570,8,275,1887,41000000.0,03-02-2014
Århusvej 280,Trustrup,8570,4,96,1850,100000.0,18-01-2014
Lykkesholmvej 2A,Trustrup,8570,7,352,1850,850000.0,17-01-2014
Lykkesholmvej 17,Trustrup,8570,4,113,1963,250000.0,10-12-2013
Århusvej 282,Trustrup,8570,4,120,1902,710000.0,03-12-2013
Tjørnegårdsparken 6,Trustrup,8570,9,202,1963,595000.0,02-12-2013
Kastanie Allé 11,Trustrup,8570,6,294,1900,345000.0,08-11-2013
Fævejlevej 17,Trustrup,8570,4,171,1932,810000.0,22-10-2013
Fuglebækvej 32,Trustrup,8570,4,108,1908,350000.0,21-10-2013
Søbyvej 8,Trustrup,8570,4,102,1970,875000.0,14-10-2013
Lyngbyvej 97,Trustrup,8570,4,110,1868,126500.0,25-09-2013
Lyngbyvej 30,Trustrup,8570,5,134,1966,650000.0,24-09-2013
Allelev Sund 6,Trustrup,8570,4,124,1904,850000.0,09-08-2013
Nygårdsvej 44,Trustrup,8570,6,164,1897,2548500.0,23-07-2013
Lyngbyvej 85,Trustrup,8570,4,121,1897,180000.0,15-07-2013
Albøgevej 2,Trustrup,8570,4,125,1918,700000.0,06-06-2013
Århusvej 127,Trustrup,8570,3,93,1917,230000.0,24-05-2013
Skolegade 3,Trustrup,8570,6,154,1958,438985.0,15-05-2013
Albøgevej 16,Trustrup,8570,4,108,1932,700000.0,10-05-2013
Århusvej 286,Trustrup,8570,3,90,1918,1525000.0,01-05-2013
Elmevej 6,Trustrup,8570,3,95,1964,595000.0,29-04-2013
Fladstrupvej 27,Trustrup,8570,8,150,1865,753500.0,19-04-2013
Lyngbyvej 22,Trustrup,8570,6,226,1927,100000.0,18-04-2013
Fladstrupvej 50,Trustrup,8570,5,152,1924,775000.0,16-04-2013
Vesterbro 10,Trustrup,8570,4,116,1952,350000.0,15-03-2013
Holtbakkevej 4,Trustrup,8570,4,77,1900,95000.0,08-03-2013
Petersborgvej 15,Trustrup,8570,4,106,1952,300000.0,15-02-2013
Århusvej 205,Trustrup,8570,8,184,1903,525000.0,15-02-2013
Århusvej 121,Trustrup,8570,3,78,1954,297500.0,07-02-2013
Tinghøjvej 5,Trustrup,8570,8,278,1930,1125000.0,18-01-2013
Århusvej 163,Trustrup,8570,5,134,1907,725000.0,28-11-2012
Søndervang 5,Trustrup,8570,4,106,1966,875000.0,15-11-2012
Petersborgvej 14,Trustrup,8570,4,105,1890,750000.0,14-11-2012
Fladstrupvej 44,Trustrup,8570,4,103,1963,500000.0,17-10-2012
Lykkesholmvej 8,Trustrup,8570,5,152,1963,850000.0,05-10-2012
Kastanie Allé 12,Trustrup,8570,4,87,1963,600000.0,14-09-2012
Hallendrupvej 2,Trustrup,8570,3,92,1827,7021000.0,10-09-2012
Lykkesholmvej 2B,Trustrup,8570,4,88,1921,290000.0,31-08-2012
Lyngbyvej 95,Trustrup,8570,4,131,1867,500000.0,15-08-2012
Ellegårdvej 9,Trustrup,8570,6,225,1880,1655000.0,24-07-2012
Abildgårdsvej 5,Trustrup,8570,12,311,1987,747500.0,16-07-2012
Linde Allé 12,Trustrup,8570,4,115,2008,1500000.0,13-07-2012
Søbyvej 30,Trustrup,8570,5,194,1881,1120000.0,27-06-2012
Holtbakkevej 2,Trustrup,8570,2,40,1847,110000.0,30-04-2012
Lykkesholmvej 13,Trustrup,8570,7,180,1970,829475.0,29-04-2012
Århusvej 219,Trustrup,8570,6,213,1937,656605.0,26-04-2012
Petersborgvej 1,Trustrup,8570,6,168,1890,400000.0,19-04-2012
Askhøjvej 40,Trustrup,8570,5,137,1937,1210000.0,18-04-2012
Nygårdsvej 25,Trustrup,8570,3,70,1939,305000.0,16-04-2012
Petersborgvej 20,Trustrup,8570,7,165,1900,750000.0,20-03-2012
Elmevej 7,Trustrup,8570,4,123,1964,525000.0,16-02-2012
Obdrupvej 4,Trustrup,8570,2,93,1878,425000.0,08-02-2012
Hallendrupvej 44,Trustrup,8570,10,334,1927,1310000.0,23-01-2012
Århusvej 117,Trustrup,8570,5,134,1875,1100000.0,23-12-2011
Århusvej 171,Trustrup,8570,7,144,1911,230000.0,14-12-2011
Århusvej 231,Trustrup,8570,9,242,1928,4792900.0,28-11-2011
Askhøjvej 13,Trustrup,8570,5,157,1906,272500.0,16-11-2011
Tinghøjvej 13,Trustrup,8570,9,290,1896,12240000.0,16-10-2011
Østerbro 14,Trustrup,8570,5,165,1971,560000.0,08-09-2011
Skolegade 4,Trustrup,8570,9,132,1950,310000.0,19-08-2011
Århusvej 221B,Trustrup,8570,4,130,1928,814107.0,19-08-2011
Elmevej 11,Trustrup,8570,6,140,1974,1498000.0,09-08-2011
Tjørnegårdsparken 35,Trustrup,8570,4,126,1976,940000.0,28-07-2011
Århusvej 196,Trustrup,8570,6,197,1927,663024.0,05-07-2011
Holtbakkevej 6,Trustrup,8570,3,110,1932,443251.0,04-07-2011
Nygårdsvej 42,Trustrup,8570,5,189,1947,1055000.0,06-06-2011
Lyngbyvej 71,Trustrup,8570,4,145,1957,1247500.0,25-05-2011
Østerbro 9,Trustrup,8570,4,130,1972,850000.0,14-04-2011
Ellegårdvej 5,Trustrup,8570,2,80,1900,42730.0,01-03-2011
Petersborgvej 17,Trustrup,8570,2,77,1918,345000.0,16-02-2011
Stationsgade 9,Trustrup,8570,5,150,1900,333200.0,16-02-2011
Østerbro 6,Trustrup,8570,6,136,1970,960000.0,11-02-2011
Nygårdsvej 7,Trustrup,8570,5,166,1907,740146.0,04-02-2011
Vesterbro 1D,Trustrup,8570,3,69,1957,435000.0,01-02-2011
Århusvej 187,Trustrup,8570,4,129,1956,850000.0,05-01-2011
Vestersmindevej 13,Trustrup,8570,3,92,1910,735000.0,03-01-2011
Søndervang 13,Trustrup,8570,7,174,1979,851180.0,15-12-2010
Solhøjvej 32,Trustrup,8570,6,181,2006,1050753.0,15-12-2010
Lyngbyvej 14,Trustrup,8570,6,146,1939,956523.0,11-11-2010
Ballevej 36,Trustrup,8570,4,105,1905,630000.0,08-11-2010
Århusvej 200,Trustrup,8570,2,111,1943,675000.0,08-10-2010
Askhøjvej 42,Trustrup,8570,5,186,1933,1600000.0,23-09-2010
Allelevvej 22,Trustrup,8570,3,128,1845,1245000.0,10-09-2010
Tjørnegårdsparken 17,Trustrup,8570,5,153,1975,1035000.0,09-09-2010
Petersborgvej 9,Trustrup,8570,5,119,1957,580000.0,03-06-2010
Fladstrupvej 18,Trustrup,8570,10,243,1911,200000.0,12-05-2010
Park Allé 3,Trustrup,8570,3,75,1901,475000.0,12-05-2010
Fuglebækvej 6,Trustrup,8570,5,168,1850,10190000.0,07-05-2010
Lyngbyvej 48,Trustrup,8570,6,205,1934,1000000.0,20-04-2010
Fuglebækvej 30,Trustrup,8570,3,90,1906,775000.0,31-03-2010
Solhøjvej 22,Trustrup,8570,5,165,2007,1850000.0,23-03-2010
Østerbro 3,Trustrup,8570,4,100,1966,800000.0,03-03-2010
Elmevej 1,Trustrup,8570,4,122,1966,588500.0,02-03-2010
Askhøjvej 41,Trustrup,8570,7,210,1826,950000.0,22-12-2009
Århusvej 270,Trustrup,8570,6,129,1898,600000.0,21-12-2009
Sønder Homåvej 2,Trustrup,8570,4,112,1927,950000.0,14-12-2009
Vesterbro 7,Trustrup,8570,5,108,1961,760000.0,06-11-2009
Mølletoften 7,Trustrup,8570,2,135,1852,715596.0,27-10-2009
Vesterbro 16,Trustrup,8570,4,90,1955,550000.0,07-10-2009
Vestersmindevej 24,Trustrup,8570,4,86,1890,395000.0,24-09-2009
Lyngbyvej 106,Trustrup,8570,5,118,1965,750000.0,03-09-2009
Albøgevej 14,Trustrup,8570,6,250,1907,3200000.0,12-08-2009
