street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Lærkevej 37,Ebeltoft,8400,3,66,2003,575000.0,15-05-2017
Gærdesmuttevej 13,Ebeltoft,8400,4,107,1979,697000.0,09-05-2017
Ejner Holsts Vej 26,Ebeltoft,8400,4,83,1970,1042100.0,05-05-2017
Mølleparken 5,Ebeltoft,8400,4,128,1978,1575000.0,05-05-2017
Blakshaven 22,Ebeltoft,8400,5,86,1965,2200000.0,04-05-2017
Agerhønevej 11,Ebeltoft,8400,4,85,1968,1151000.0,04-05-2017
Hummervej 70,Ebeltoft,8400,3,131,2006,3509375.0,04-05-2017
Dråbydalen 20,Ebeltoft,8400,6,174,1965,1365000.0,04-05-2017
Hvidmosevej 68,Ebeltoft,8400,4,56,1973,1000000.0,03-05-2017
Øer Højden 2,Ebeltoft,8400,4,108,1961,1850000.0,02-05-2017
Brokhøjvej 5,Ebeltoft,8400,3,86,1897,396500.0,02-05-2017
Brigvej 29,Ebeltoft,8400,5,179,2011,2337500.0,01-05-2017
Hyrdedalen 8,Ebeltoft,8400,7,156,2002,1700000.0,30-04-2017
Sommerlyvej 14A,Ebeltoft,8400,4,110,1960,6300000.0,27-04-2017
Skovtoften 6,Ebeltoft,8400,8,191,1981,936963.0,27-04-2017
Pilevænget 33,Ebeltoft,8400,3,55,1967,508000.0,27-04-2017
Øerkrogvejen 2. 220,Ebeltoft,8400,5,58,1988,1045000.0,25-04-2017
Sandholmsvej 16,Ebeltoft,8400,4,37,1963,706000.0,24-04-2017
Toftevej 26,Ebeltoft,8400,4,155,2006,2350000.0,19-04-2017
Birkelunden 46,Ebeltoft,8400,3,108,2007,1525000.0,19-04-2017
Hyrdevænget 6,Ebeltoft,8400,5,161,2006,982500.0,18-04-2017
Digevej 11,Ebeltoft,8400,4,71,1968,1125000.0,17-04-2017
Kornvangen 4,Ebeltoft,8400,4,58,1978,623000.0,16-04-2017
Fuglekongevej 19,Ebeltoft,8400,7,234,2000,2470000.0,11-04-2017
Violvej 5,Ebeltoft,8400,5,197,1973,1195000.0,11-04-2017
Vedehøj 11,Ebeltoft,8400,3,51,1967,300000.0,10-04-2017
Bakkusvej 95,Ebeltoft,8400,4,77,1995,1675000.0,09-04-2017
Klitvej 13,Ebeltoft,8400,4,104,2016,3300000.0,08-04-2017
Lyngbakkevej 3,Ebeltoft,8400,2,46,1972,650000.0,07-04-2017
Musvitvej 11,Ebeltoft,8400,4,160,1980,2500000.0,07-04-2017
Fiskervej 59,Ebeltoft,8400,4,60,1969,700000.0,05-04-2017
Bjørnevej 17,Ebeltoft,8400,3,109,1998,1385000.0,31-03-2017
Kamelvej 13A,Ebeltoft,8400,3,87,1970,565000.0,31-03-2017
Asmandvej 27,Ebeltoft,8400,4,124,1993,1045500.0,29-03-2017
Øreflippen 32,Ebeltoft,8400,4,72,1977,750000.0,27-03-2017
Skovmårvej 11,Ebeltoft,8400,5,94,1974,1205000.0,27-03-2017
Søkjersvej 35,Ebeltoft,8400,4,88,1977,775000.0,27-03-2017
Hvidkløvervej 3,Ebeltoft,8400,6,160,2016,3250000.0,26-03-2017
Skansebakken 10,Ebeltoft,8400,3,115,1982,997500.0,23-03-2017
Dalslugten 5,Ebeltoft,8400,4,83,1972,520000.0,22-03-2017
Lærkevej 51,Ebeltoft,8400,4,78,1974,445000.0,21-03-2017
Hummervej 62,Ebeltoft,8400,6,121,1977,2850000.0,21-03-2017
Bækhøjen 6,Ebeltoft,8400,2,153,2004,1550000.0,21-03-2017
Lærkelundsvej 10,Ebeltoft,8400,3,84,1971,540000.0,17-03-2017
Poppelvej 5,Ebeltoft,8400,4,103,1964,1100000.0,16-03-2017
Vesterkærvej 14,Ebeltoft,8400,6,144,1969,1075000.0,16-03-2017
"Havnevej 12D, 1",Ebeltoft,8400,3,108,2007,2200000.0,15-03-2017
Midasvej 7,Ebeltoft,8400,3,96,1975,552500.0,14-03-2017
Møllevangsvej 8,Ebeltoft,8400,6,175,1977,463000.0,13-03-2017
Granvej 16,Ebeltoft,8400,5,157,1986,1545000.0,09-03-2017
Hummervej 8,Ebeltoft,8400,4,62,1971,700000.0,09-03-2017
Høgevej 7,Ebeltoft,8400,4,62,1972,800000.0,09-03-2017
Engvangen 18,Ebeltoft,8400,3,50,1967,670000.0,08-03-2017
Skovduevej 48,Ebeltoft,8400,3,52,1976,548000.0,07-03-2017
Øerkrogvejen 2. 337,Ebeltoft,8400,3,70,1988,965000.0,07-03-2017
Øerkrogvejen 2. 136,Ebeltoft,8400,3,63,1988,300000.0,07-03-2017
Egsmark Høje 3,Ebeltoft,8400,5,142,2016,2060000.0,06-03-2017
Skovbovej 1,Ebeltoft,8400,5,103,2007,1200000.0,04-03-2017
Fresiavej 9,Ebeltoft,8400,5,188,1970,755206.0,03-03-2017
Grønhøj 14,Ebeltoft,8400,5,101,1999,2360000.0,02-03-2017
Flintholmsvej 2,Ebeltoft,8400,3,77,1972,685000.0,02-03-2017
Østre Skovvej 33,Ebeltoft,8400,3,45,1971,175000.0,01-03-2017
"Solvangsvej 3, ST. TV",Ebeltoft,8400,1,32,1965,300000.0,01-03-2017
Langdalsvej 7,Ebeltoft,8400,5,136,1975,1135000.0,28-02-2017
Bakkevej 12,Ebeltoft,8400,3,88,1960,950000.0,26-02-2017
Herman Bangs Vej 11,Ebeltoft,8400,4,128,1978,1495000.0,25-02-2017
Solvangsvej 9H,Ebeltoft,8400,2,54,1965,635000.0,23-02-2017
Majgårdsvej 53,Ebeltoft,8400,4,162,2003,2150000.0,22-02-2017
Ebeltoftvej 20,Ebeltoft,8400,3,86,1890,1450000.0,22-02-2017
Erantisvej 6,Ebeltoft,8400,4,90,1967,650000.0,22-02-2017
Solvangsvej 25,Ebeltoft,8400,4,114,1967,1570000.0,21-02-2017
Stillidsvej 4,Ebeltoft,8400,4,52,1970,1170000.0,21-02-2017
Rådyrvej 10,Ebeltoft,8400,4,59,2006,750000.0,21-02-2017
Mariendalsvej 22,Ebeltoft,8400,6,155,1968,1074785.0,18-02-2017
Agerhønevej 6,Ebeltoft,8400,3,68,1984,825000.0,17-02-2017
Kystvejen 165,Ebeltoft,8400,5,153,1926,2800000.0,17-02-2017
Holme Bygade 13A,Ebeltoft,8400,3,70,1900,265000.0,16-02-2017
Birkesvinget 15,Ebeltoft,8400,3,49,1967,992500.0,16-02-2017
Kirkevænget 14,Ebeltoft,8400,8,302,1852,2150000.0,14-02-2017
Rønnehaven 14,Ebeltoft,8400,4,114,1981,1940000.0,14-02-2017
Thorupsbakke 4,Ebeltoft,8400,5,100,1961,1433000.0,14-02-2017
Øreringene 8,Ebeltoft,8400,5,181,1980,4200000.0,11-02-2017
Dalvangen 12,Ebeltoft,8400,3,57,1980,625000.0,11-02-2017
Højdedraget 4,Ebeltoft,8400,8,186,1987,1075000.0,09-02-2017
Haldkjærvej 1,Ebeltoft,8400,4,117,2007,1600000.0,08-02-2017
Østvangen 14,Ebeltoft,8400,5,267,1978,1700000.0,08-02-2017
Blackholmsvej 17,Ebeltoft,8400,3,60,1969,80000.0,08-02-2017
"Juulsbakke 8, ST",Ebeltoft,8400,9,175,1910,3350000.0,04-02-2017
