street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Spangsbjerg Park 2,Viborg,8800,5,156,2003,2650000.0,04-05-2017
Bragesvej 28,Viborg,8800,4,137,1948,2030000.0,01-05-2017
Vinkelvej 25,Viborg,8800,2,74,1941,1500000.0,22-04-2017
Borgåvej 102,Viborg,8800,3,78,1991,1060000.0,21-04-2017
Rindsholmvej 36,Viborg,8800,5,160,1951,950000.0,19-04-2017
Teglmarken 69,Viborg,8800,4,140,1974,1200000.0,18-04-2017
Møllehøj 18,Viborg,8800,5,143,1967,1922500.0,18-04-2017
Nørremøllevej 15,Viborg,8800,2,155,1955,1600000.0,14-04-2017
Humlevænget 20,Viborg,8800,4,106,1963,1395000.0,12-04-2017
"Vestervangsvej 69, 2. 202",Viborg,8800,2,58,1966,505000.0,10-04-2017
Koldingvej 174,Viborg,8800,5,149,1930,1025000.0,10-04-2017
Dannevang 11,Viborg,8800,3,76,1933,1040000.0,04-04-2017
Birkevej 5,Viborg,8800,4,140,1955,1450000.0,04-04-2017
Liseborg Høje 34,Viborg,8800,6,189,2012,1275500.0,04-04-2017
Rosmarinvej 50,Viborg,8800,4,96,1975,1207500.0,03-04-2017
Topmejsevej 1,Viborg,8800,4,136,1974,927773.0,30-03-2017
Klostermarken 6,Viborg,8800,6,185,1937,2100000.0,30-03-2017
Finlandsvej 9,Viborg,8800,3,73,1957,800000.0,30-03-2017
Nørremøllevej Nord 3,Viborg,8800,4,160,1983,2350000.0,28-03-2017
Kirkebækvej 114,Viborg,8800,1,75,1957,995000.0,25-03-2017
Jegstrupvej 72,Viborg,8800,4,123,1977,1470000.0,24-03-2017
Plejlen 29,Viborg,8800,5,159,1975,1450000.0,23-03-2017
Hedebakken 21,Viborg,8800,4,102,1980,1295000.0,23-03-2017
Asmild Dige 1B,Viborg,8800,6,179,2014,2760000.0,22-03-2017
Ålekrogen 32,Viborg,8800,5,140,1975,1700000.0,22-03-2017
Vinkelvej 21,Viborg,8800,5,258,1965,4565500.0,22-03-2017
Sct. Leonis Stræde 3,Viborg,8800,6,122,1902,1900000.0,22-03-2017
Grønlandsvej 2,Viborg,8800,4,110,1962,1485000.0,22-03-2017
Løgstørvej 36,Viborg,8800,4,116,1926,800000.0,20-03-2017
Rosmarinvej 25,Viborg,8800,3,95,1975,1265000.0,20-03-2017
Løvstikkevej 4,Viborg,8800,4,119,1968,1295000.0,19-03-2017
Asmild Dige 48,Viborg,8800,6,176,2011,1480000.0,19-03-2017
"Broparken 2, 2. TV",Viborg,8800,2,63,1939,690000.0,18-03-2017
Plejlen 23,Viborg,8800,6,195,1974,1657500.0,17-03-2017
Vestre Skivevej 145,Viborg,8800,3,110,1963,200000.0,17-03-2017
Højvej 5,Viborg,8800,5,118,1983,393906.0,17-03-2017
Rindsbækvej 31,Viborg,8800,5,149,1920,550000.0,16-03-2017
Sct. Olufs Bakke 18,Viborg,8800,4,108,1941,1300000.0,16-03-2017
Gl. Århusvej 102,Viborg,8800,4,107,2015,3500000.0,16-03-2017
Ravnstrupvej 40,Viborg,8800,6,187,1935,4585000.0,16-03-2017
Bredgade 12,Viborg,8800,5,117,1936,825000.0,15-03-2017
Ydunsvej 2,Viborg,8800,5,120,1928,1800000.0,15-03-2017
Christiansvej 2,Viborg,8800,4,104,1955,1150000.0,14-03-2017
Mågevej 10,Viborg,8800,5,105,1963,1500000.0,14-03-2017
Vejlevej 90,Viborg,8800,4,131,1956,300000.0,13-03-2017
Hjortehøjen 3,Viborg,8800,5,153,1973,1610000.0,13-03-2017
"Vestervangsvej 61, ST. 3",Viborg,8800,2,58,1966,575000.0,12-03-2017
Gl. Aalborgvej 114,Viborg,8800,6,171,1973,1800000.0,10-03-2017
Chr. Erichsøns Vej 31,Viborg,8800,3,80,1939,1150000.0,10-03-2017
Munkevej 10,Viborg,8800,4,129,1974,1225000.0,10-03-2017
Slesvigsgade 28A,Viborg,8800,4,118,1952,900000.0,10-03-2017
Ulriksdalsvej 3,Viborg,8800,6,169,1965,1995000.0,10-03-2017
Langgade 45,Viborg,8800,5,180,1970,625000.0,10-03-2017
Ålekrogen 48,Viborg,8800,4,124,1974,1575000.0,09-03-2017
Videbechs Alle 4E,Viborg,8800,6,175,2007,1500000.0,09-03-2017
Nonbo Enge 29,Viborg,8800,7,238,2015,1000000.0,09-03-2017
Vibevej 11,Viborg,8800,6,160,1956,1535000.0,06-03-2017
Blommevej 15,Viborg,8800,3,73,1991,1035000.0,06-03-2017
"Sct. Mogens Gade 20, ST. TH",Viborg,8800,3,72,1868,875000.0,05-03-2017
Vejlevej 54,Viborg,8800,6,211,1959,975000.0,03-03-2017
Sdr. Rind Vej 64,Viborg,8800,4,195,1950,1795000.0,02-03-2017
Kjeldvej 7,Viborg,8800,4,86,1953,831318.0,01-03-2017
"Jernbanegade 13B, 2",Viborg,8800,4,120,1906,1500000.0,28-02-2017
Engelsborgvej 37,Viborg,8800,2,88,2006,1290000.0,28-02-2017
Fuglemosevej 6,Viborg,8800,7,269,1972,1330000.0,27-02-2017
