street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Sydmarken 34,Toftlund,6520,5,89,1979,624000.0,05-05-2017
Pilehaven 8,Toftlund,6520,3,75,1979,475000.0,03-05-2017
Kærmosevej 4,Toftlund,6520,3,110,1747,78000.0,18-04-2017
Midtparken 44,Toftlund,6520,4,75,1978,430000.0,15-04-2017
Midtparken 56,Toftlund,6520,3,43,1977,387000.0,11-04-2017
Østergade 51,Toftlund,6520,4,108,1962,459990.0,23-03-2017
Rolighedsvej 6,Toftlund,6520,5,92,1950,310000.0,17-03-2017
Bjørnkærvej 5,Toftlund,6520,5,170,1960,18699400.0,02-03-2017
Toften 5,Toftlund,6520,4,77,1962,375000.0,28-02-2017
Østmarken 81,Toftlund,6520,3,60,1976,555000.0,28-02-2017
Skikkild Bjerge 36,Toftlund,6520,5,100,1994,635000.0,14-02-2017
Kongehøjen 16,Toftlund,6520,4,119,1974,400000.0,07-02-2017
Kornvang 15,Toftlund,6520,4,112,1976,595000.0,27-01-2017
Østmarken 83,Toftlund,6520,3,56,1978,375000.0,23-01-2017
Midtparken 33,Toftlund,6520,4,88,2008,1050000.0,17-01-2017
Høllevang 103,Toftlund,6520,5,149,1978,1140000.0,16-01-2017
Sydmarken 26,Toftlund,6520,4,64,1978,610000.0,30-12-2016
Søndergade 8,Toftlund,6520,8,95,1880,500000.0,27-12-2016
Rugbjergvej 4,Toftlund,6520,3,71,1877,15000.0,27-12-2016
Melvang 8,Toftlund,6520,5,101,1957,325000.0,23-12-2016
Arnumvej 34,Toftlund,6520,4,143,1995,895000.0,23-12-2016
Midtparken 10,Toftlund,6520,4,99,1978,640000.0,22-12-2016
Kornvang 47,Toftlund,6520,3,98,1977,625000.0,19-12-2016
Østmarken 56,Toftlund,6520,4,64,1977,640000.0,12-12-2016
Tirslund Sognevej 18,Toftlund,6520,5,190,1931,850000.0,08-12-2016
Tirslund Sognevej 7A,Toftlund,6520,3,127,1971,795000.0,24-11-2016
Østervang 5,Toftlund,6520,5,187,1967,825000.0,16-11-2016
Midtparken 116,Toftlund,6520,3,52,1976,415000.0,16-11-2016
Østergade 41,Toftlund,6520,6,140,1925,365000.0,11-11-2016
Gammel Åbølvej 1,Toftlund,6520,3,134,1877,158225.0,27-10-2016
Midtparken 50,Toftlund,6520,4,69,1977,475000.0,24-10-2016
Åbøl Østermarksvej 17,Toftlund,6520,5,112,1827,178486.0,15-10-2016
Friskjærvej 18,Toftlund,6520,4,147,1934,850000.0,05-10-2016
Margrethevej 18,Toftlund,6520,4,91,1960,720000.0,02-10-2016
Østervang 14,Toftlund,6520,5,150,1967,750000.0,30-09-2016
Langelinie 4,Toftlund,6520,2,84,1951,232273.0,14-09-2016
Åbøl Østermarksvej 19,Toftlund,6520,5,140,1970,207986.0,01-09-2016
Midtparken 96,Toftlund,6520,4,57,1979,640000.0,31-08-2016
Ryttervænget 9,Toftlund,6520,4,133,2017,187720.0,26-08-2016
Østmarken 10,Toftlund,6520,3,76,1977,425000.0,22-08-2016
Grønningen 9,Toftlund,6520,3,86,1964,500000.0,19-08-2016
Bovvej 14,Toftlund,6520,5,130,1954,1595000.0,18-08-2016
Kongehøjen 46,Toftlund,6520,5,149,1974,1050000.0,08-08-2016
Birkevej 9,Toftlund,6520,5,198,1968,650000.0,18-07-2016
Stenderup Byvej 4,Toftlund,6520,7,304,1860,1250000.0,17-07-2016
Østergade 7,Toftlund,6520,12,234,1978,640000.0,15-07-2016
Mariavænget 21,Toftlund,6520,3,135,1980,700000.0,13-07-2016
Ryttervænget 41,Toftlund,6520,6,186,2016,239400.0,13-07-2016
Vestermarksvej 18,Toftlund,6520,4,162,1983,4736000.0,07-07-2016
Vinkelvej 8,Toftlund,6520,4,120,1962,331500.0,04-07-2016
Hølleskovvej 11,Toftlund,6520,6,176,1877,1175000.0,01-07-2016
Midtparken 7,Toftlund,6520,4,103,2009,1215000.0,28-06-2016
Hølleskovvej 7,Toftlund,6520,5,184,1932,1500000.0,21-06-2016
Ahornvej 32,Toftlund,6520,4,110,1977,560000.0,20-06-2016
Østerkjærvej 4,Toftlund,6520,4,154,1924,3190000.0,08-06-2016
Rolighedsvej 21,Toftlund,6520,3,92,1956,500000.0,03-06-2016
Vestergade 12,Toftlund,6520,6,140,1952,410000.0,03-06-2016
Markvænget 44,Toftlund,6520,6,175,1980,570000.0,02-06-2016
Østergade 33,Toftlund,6520,3,110,1990,725000.0,30-05-2016
Jægerskoven 3,Toftlund,6520,6,203,1978,985000.0,28-04-2016
Bakkevænget 42,Toftlund,6520,6,225,1980,875000.0,25-04-2016
Vestskoven 49,Toftlund,6520,3,57,2007,735000.0,15-04-2016
Skikkild Bjerge 43,Toftlund,6520,5,106,2002,1100000.0,05-04-2016
Kjærgårdvej 2,Toftlund,6520,9,219,1827,18000000.0,01-04-2016
Alleen 1,Toftlund,6520,5,128,1957,870000.0,31-03-2016
Kornvang 34,Toftlund,6520,5,166,1973,453904.0,21-03-2016
Søndervang 4,Toftlund,6520,5,155,1969,730000.0,14-03-2016
Høllevang 101,Toftlund,6520,6,161,1976,840000.0,09-03-2016
Vestermarksvej 26,Toftlund,6520,5,91,1880,140000.0,08-03-2016
Vestermarksvej 30,Toftlund,6520,4,120,1966,200000.0,02-02-2016
Torvegade 8B,Toftlund,6520,7,174,1953,1000000.0,29-01-2016
Langelinie 15,Toftlund,6520,4,152,1968,635000.0,28-01-2016
Ryttervænget 55A,Toftlund,6520,4,164,2016,200000.0,28-01-2016
Vænget 7,Toftlund,6520,5,205,1970,1495000.0,27-01-2016
Skikkild Bjerge 39,Toftlund,6520,3,60,1979,350000.0,26-01-2016
Kærvej 3,Toftlund,6520,4,157,2016,465000.0,26-01-2016
Mariavænget 24,Toftlund,6520,5,211,1978,720000.0,19-01-2016
Nyboder 11,Toftlund,6520,4,83,1933,199971.0,04-01-2016
Skærbækvej 31,Toftlund,6520,6,160,1850,4800000.0,20-12-2015
Præstevænget 9,Toftlund,6520,4,96,1963,415000.0,18-12-2015
Jægerskoven 40,Toftlund,6520,7,196,1977,1200000.0,17-12-2015
Egevej 4,Toftlund,6520,6,181,1970,610000.0,15-12-2015
Rolighedsvej 1,Toftlund,6520,3,114,1870,190000.0,30-11-2015
Søndergade 24,Toftlund,6520,5,155,1989,1250000.0,27-11-2015
Høllevang 11,Toftlund,6520,5,182,1973,550000.0,23-11-2015
Skærbækvej 30,Toftlund,6520,6,244,1984,2422500.0,17-11-2015
Kornvang 36,Toftlund,6520,4,110,1976,500000.0,13-11-2015
Mandbjerg Syd 6,Toftlund,6520,6,174,1926,1300000.0,11-11-2015
Markvænget 111,Toftlund,6520,6,166,1986,1495000.0,11-11-2015
Østmarken 38,Toftlund,6520,5,68,1977,337500.0,21-10-2015
Øbjerg Øst 3,Toftlund,6520,4,160,1917,195000.0,16-10-2015
Kirkhøjvej 5,Toftlund,6520,4,109,1987,3076933.0,11-10-2015
Tøndervej 13,Toftlund,6520,6,195,1936,274602.0,01-10-2015
Jægerskoven 70,Toftlund,6520,4,150,1980,860000.0,29-09-2015
Kokkenborgvej 3,Toftlund,6520,5,157,1920,1150000.0,24-09-2015
Tøndervej 16,Toftlund,6520,4,118,1941,87399.0,21-09-2015
Østmarken 96,Toftlund,6520,4,70,1982,550000.0,15-09-2015
Stenderupgårdvej 2,Toftlund,6520,4,105,1877,1435000.0,12-09-2015
Stenderupgårdvej 3,Toftlund,6520,5,144,1820,165000.0,12-09-2015
Vestskoven 93,Toftlund,6520,4,87,2008,875000.0,07-09-2015
Kongehøjen 34,Toftlund,6520,5,132,1973,850000.0,01-09-2015
Jyllandsgade 10,Toftlund,6520,10,205,1991,2000000.0,27-08-2015
Markvænget 59,Toftlund,6520,5,132,2000,687250.0,21-08-2015
Gøttrupvej 7,Toftlund,6520,4,130,1993,1365000.0,04-08-2015
Ærøvej 10,Toftlund,6520,5,138,1977,575000.0,03-08-2015
Bakken 8,Toftlund,6520,4,132,1963,575000.0,15-07-2015
Hølleskovvej 3,Toftlund,6520,8,220,1900,1325000.0,07-07-2015
Nyboder 34,Toftlund,6520,4,120,1975,560000.0,18-06-2015
Vestervang 3,Toftlund,6520,5,120,1961,650000.0,12-06-2015
Højvang 19,Toftlund,6520,3,120,2006,800000.0,23-05-2015
Søndergade 68,Toftlund,6520,5,135,1942,695000.0,08-05-2015
Vestskoven 43,Toftlund,6520,1,39,1996,350000.0,04-05-2015
