street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Jernbane Alle 40,Espergærde,3060,4,100,1955,3445000.0,09-05-2017
"Søndermarken 64, ST. TH",Espergærde,3060,4,89,1963,1400000.0,07-05-2017
Guldvej 8,Espergærde,3060,4,115,1970,2410000.0,03-05-2017
Ny Strandvej 81,Espergærde,3060,6,196,1974,4549625.0,26-04-2017
Mindevej 28B,Espergærde,3060,5,142,1976,2495000.0,20-04-2017
Tibberup Alle 51,Espergærde,3060,4,132,1977,1297000.0,19-04-2017
Mellemvangsvej 8,Espergærde,3060,5,155,2010,4500000.0,19-04-2017
Ritavej 22,Espergærde,3060,9,180,1946,2200000.0,18-04-2017
Egevangsvej 4,Espergærde,3060,7,158,1896,5400000.0,13-04-2017
"Søndermarken 16, ST. TV",Espergærde,3060,3,78,1963,1450000.0,12-04-2017
Strandvangsvej 9,Espergærde,3060,6,181,1904,7800000.0,10-04-2017
Kelleris Vang 53,Espergærde,3060,4,112,2000,2520000.0,10-04-2017
Kløvermarken 42,Espergærde,3060,4,138,1955,3695000.0,09-04-2017
Mørdrupvej 71G,Espergærde,3060,4,115,1998,2565000.0,09-04-2017
Hvedemarken 10,Espergærde,3060,7,231,1969,1907097.0,05-04-2017
"Strandvejen 157B, 1. TV",Espergærde,3060,3,108,1920,3830000.0,31-03-2017
"Humlemarken 10, 1. MF",Espergærde,3060,1,36,1966,445000.0,31-03-2017
Gefionsbakken 8,Espergærde,3060,10,220,1898,5900000.0,30-03-2017
Gerdavej 3,Espergærde,3060,5,138,1973,3700000.0,29-03-2017
"Humlemarken 2, 1. TV",Espergærde,3060,4,89,1966,1395000.0,28-03-2017
Nøddevej 8,Espergærde,3060,8,254,1965,3800000.0,28-03-2017
Toftevej 20,Espergærde,3060,4,126,1918,5495000.0,27-03-2017
"Søndermarken 22, 2. TH",Espergærde,3060,2,65,1963,1150000.0,27-03-2017
"Humlemarken 24, 2. TH",Espergærde,3060,4,89,1966,1470000.0,23-03-2017
"Søndermarken 68, 1. TH",Espergærde,3060,4,89,1963,1595000.0,22-03-2017
"Rugmarken 63, ST. TH",Espergærde,3060,3,87,1971,1370000.0,20-03-2017
